number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
20,3.72919 1.41351       2, -5.31961 -0.947123   8.30029,-3.16157 0.186649        0,   3 1.67    0,-2.48557 0.307006  1.81874,  2.3681 0.209612  1.27227,-0.0652586   0.248856 -0.0168082   0.966193
21,2.21914 1.57371       2,-4.48722 -1.46435  7.33284, -3.42747 -0.268997         0,   3 1.67    0,failed,failed,failed
22, 2.45738 0.900233        2, -4.32654 -0.740947   7.71292,  -3.14963 -0.0600017          0,   3 1.67    0,failed,failed,failed
23,2.63003 1.23171       2, -5.3018 -1.51713  8.25893, -4.19289 -0.720694         0,   3 1.67    0,failed,failed,failed
24,  1.8157 0.974497        2, -3.79744 -0.669533   7.60037, -3.15618 0.0978971         0,   3 1.67    0,failed,failed,failed
25,4.06984 1.14029       2,-5.93156 -1.11409  8.08604, -3.39596 -0.261968         0,   3 1.67    0, -2.60587 -0.113569   1.87637, 2.44703 0.117428  1.42861,-0.0759104   0.253767 -0.0199813   0.964075
26,1.44222 1.51316       2, -3.6698 -1.31418  7.96287, -3.44405 -0.236642         0,   3 1.67    0,failed,failed,failed
27,2.20974 1.83219       2, -5.08794 -0.974766   7.10591,-4.02783 0.637177        0,   3 1.67    0,failed,failed,failed
28,2.52831 1.00584       2,-5.10488 -1.18046  7.93353, -3.99986 -0.503747         0,   3 1.67    0,failed,failed,failed
29,2.42431 1.94444       2,-5.26331 -2.00305  6.88209, -3.85964 -0.447033         0,   3 1.67    0,failed,failed,failed
30,3.60818  1.5312       2, -5.6513 -1.67595  6.70005,-3.00551 -0.43015        0,   3 1.67    0,failed,failed,failed
31,1.11293  1.1671       2,-4.08822 -1.07086  7.57094, -4.16798 -0.216183         0,   3 1.67    0,failed,failed,failed
32, 4.02986 0.911509        2, -6.02477 -0.449768   7.00616,-3.13126 0.376909        0,   3 1.67    0,-2.16699 0.448895  1.93172, 2.65086 0.692069  1.60187,-0.0480268   0.252024 -0.0125241   0.966447
33,3.48635 2.34611       2,-5.65696 -1.25464  7.11122,-3.32302 0.835883        0,   3 1.67    0,failed,failed,failed
34,3.80786 1.53029       2, -6.14443 -0.705556   6.71384,-3.32864 0.710818        0,   3 1.67    0,failed,failed,failed
35,4.10507  1.8491       2,-7.35328 -2.35698  6.93637, -4.17324 -0.804385         0,   3 1.67    0,failed,failed,failed
36,1.09328 2.26868       2,-3.74438 -2.33222  6.89348, -3.54205 -0.618472         0,   3 1.67    0,failed,failed,failed
37,3.09252 1.51057       2,-5.66071 -1.48807    8.682, -4.25694 -0.421437         0,   3 1.67    0, -3.23556 -0.152939   2.54941, 1.42823 0.305983  2.19606,-0.0844347    0.26036 -0.0228627   0.961541
38,2.61134 2.35549       2,-5.53701 -2.46084  8.28006,-4.41244 -0.76612        0,   3 1.67    0,failed,failed,failed
39,1.79725 2.31385       2, -4.4286 -1.44552  6.81031,-3.61472  0.54735        0,   3 1.67    0,failed,failed,failed
40,4.15547  2.3931       2,-6.37606  -2.0595  8.02187, -3.68756 -0.140234         0,   3 1.67    0,-2.72995 0.169079  2.08697, 1.98844 0.527272  1.72633,-0.0875837   0.258449  -0.023536   0.961758
41, 3.22839 0.859989        2, -4.90325 -0.884498   8.17155, -3.16178 -0.292735         0,   3 1.67    0, -2.48274 -0.170243    1.9099,  2.50891 0.0916921   1.40842,-0.0743965   0.240613 -0.0185004   0.967589
42, 4.21814 0.896876        2, -7.7646 -1.01739  6.51353, -4.27372 -0.215811         0,   3 1.67    0,  -2.76097 -0.0175957    2.22643, 1.99302 0.415616   2.5174,-0.0656492   0.277983 -0.0190465   0.958151
43,1.4369  2.278      2,-4.25485 -1.93254  7.18029, -3.88189 -0.137784         0,   3 1.67    0,failed,failed,failed
44,3.67067 2.03375       2,-7.08458 -1.71216  7.08441, -4.47946 0.0640718         0,   3 1.67    0,-3.06717 0.405387  2.37588,  1.5362 0.874718  2.63653,-0.0737944   0.272556 -0.0209713   0.959077
45,4.44124 1.41889       2, -6.53426 -0.780262   8.19166,-3.69257 0.447628        0,   3 1.67    0, -2.7114 0.564791  2.11476, 1.92502 0.917223  1.61882,-0.053174  0.265394 -0.014661  0.962561
46,0.571499 0.947668        2,-3.03654 -1.23952  6.83067,  -3.2881 -0.627826         0,   3 1.67    0,failed,failed,failed
47,1.85623 2.41926       2,-4.03015 -2.59486  7.06516, -3.12427 -0.787499         0,   3 1.67    0,-2.34586 -0.28631   2.1937, 2.32694 0.302927   2.1508, -0.117389   0.220195 -0.0267031   0.967998
48,1.51579 1.47332       2,-4.43275 -1.63013  6.61675, -3.82099 -0.489263         0,   3 1.67    0,failed,failed,failed
49, 1.9849 1.75288       2,-4.80852 -1.98269  7.06985, -3.89492 -0.671525         0,   3 1.67    0, -2.83709 -0.235353   2.42956, 1.73983 0.390017  2.69582,-0.0991211   0.240821 -0.0247316   0.965178
50,3.50262 1.30606       2,  -6.2947 -0.430482   8.43219, -4.4827 0.759963        0,   3 1.67    0,-3.34029  0.83809  2.50246,1.21272 1.00986  2.3088,-0.0393314   0.273541 -0.0111955   0.960991
51,1.61752 2.04541       2,-4.02789 -1.70259  7.91273, -3.66199 -0.186239         0,   3 1.67    0,failed,failed,failed
52,0.617694  2.05185        2,-3.16977 -1.72672   6.9998, -3.42126 -0.148354         0,   3 1.67    0,failed,failed,failed
53,3.03612 1.56521       2, -6.05674 -0.666933    6.6697,-4.00003 0.790427        0,   3 1.67    0,failed,failed,failed
54,4.47232 2.08429       2,-6.91532 -2.35725  6.72126, -3.31305 -0.569532         0,   3 1.67    0,failed,failed,failed
55,1.19979 2.37371       2,-4.14499  -2.5138  6.66642,-3.79745 -0.65695        0,   3 1.67    0,failed,failed,failed
56,1.25791  2.1718       2,-3.16519 -2.00136  8.25083, -3.02998 -0.539453         0,   3 1.67    0,failed,failed,failed
57,0.563888  1.43628        2,-3.39516   -1.439  7.24782,-3.81531 -0.41979        0,   3 1.67    0,  -2.98962 -0.0698296    2.57997, 1.39251 0.529102  2.91075,-0.0869948   0.225336 -0.0202056   0.970179
58,3.72105 1.33855       2,-6.07495 -1.33762  8.04785, -3.85964 -0.330617         0,   3 1.67    0,failed,failed,failed
59,4.36547 1.23422       2,-6.42087 -1.08734  7.94109, -3.54391 -0.105192         0,   3 1.67    0, -2.55374 0.0624882   2.10698, 2.18798 0.378044  1.63891,-0.0704044   0.259783 -0.0189944    0.96291
60,4.44103 2.39638       2,  -6.388 -1.98573  8.69418, -3.65742 -0.121052         0,   3 1.67    0,failed,failed,failed
61,4.46272 2.38866       2,-6.75845 -2.16916  7.18267, -3.39879 -0.134533         0,   3 1.67    0,failed,failed,failed
62,2.27577 1.57781       2, -4.49301 -0.720357   8.57817, -3.7637 0.609516        0,   3 1.67    0,failed,failed,failed
63,3.09715 1.71125       2,-5.21982 -1.16749  6.75556,-3.14132 0.315915        0,   3 1.67    0,failed,failed,failed
64, 3.24309 0.863642        2,-5.28485 -1.08805  8.42911, -3.63652 -0.552746         0,   3 1.67    0,failed,failed,failed
65,3.29352 1.86715       2,-5.42641 -1.07262  8.57176,-3.79117 0.466742        0,   3 1.67    0,failed,failed,failed
66,4.26982 2.06207       2,-5.84291 -2.23481  8.10973,  -3.0407 -0.734071         0,   3 1.67    0, -2.28237 -0.444025   1.85914,  2.63427 0.0470836   1.28005, -0.106735   0.244561 -0.0270959   0.963361
67,2.58399 1.14443       2, -4.95469 -0.953741   6.91944,    -3.449 -0.0168803          0,   3 1.67    0,failed,failed,failed
68,4.46078 1.30174       2,-6.60844 -1.22408  6.61018,  -3.04131 -0.0878771          0,   3 1.67    0,failed,failed,failed
69,3.53175  2.3874       2,-6.10217 -2.52042  7.19214, -3.67354 -0.588653         0,   3 1.67    0,-2.59007 -0.14114   2.1744, 2.16041 0.362323   2.1082, -0.104537   0.250665 -0.0272379   0.962028
70, 1.80344 0.980542        2, -4.90935 -0.294032   7.41024,-4.36649 0.611011        0,   3 1.67    0,-3.23361 0.678862  2.59752,1.17541 1.02792 2.95077,-0.0390785    0.25452  -0.010294   0.966223
71,3.63008 2.23943       2,-5.23739 -1.08004  8.32072,-3.16263 0.838655        0,   3 1.67    0,-2.51084 0.973066  1.80953,2.47132 1.58586 1.09492,  -0.05151   0.245316 -0.0130542   0.967986
72,2.14505 1.88186       2,-4.28603 -1.44058  8.03126,   -3.48025 -0.00885686           0,   3 1.67    0,failed,failed,failed
73,4.33878 2.14337       2,-7.66916 -1.58752  7.33638,-4.46647 0.320681        0,   3 1.67    0,-3.08229 0.607206  2.29752,1.55286 1.00534 2.41383,-0.0657032   0.278114 -0.0190719   0.958108
74, 3.14416 0.884507        2, -5.3695 -1.30321  7.76258,-3.60995 -0.75476        0,   3 1.67    0,failed,failed,failed
75,3.74348 1.14359       2, -5.67253 -0.661203   8.37324,-3.55532 0.292829        0,   3 1.67    0,-2.69884 0.392663  2.13749, 2.04303 0.907213  1.56867,-0.0550611   0.253463 -0.0144521   0.965669
76,1.49687 2.14807       2,-4.44948 -2.16808  7.30358, -4.05792 -0.558586         0,   3 1.67    0,  -3.04677 -0.0658848     2.5389, 1.39754 0.569816  2.80369,  -0.10167   0.240136 -0.0252983   0.965069
77, 3.34698 0.882674        2,-5.02756 -1.31893  7.78252, -3.04374 -0.793869         0,   3 1.67    0,failed,failed,failed
78,1.85409  2.0309       2,-3.66798 -1.19946  8.35305,-3.12558 0.402516        0,   3 1.67    0,failed,failed,failed
79,3.27288 1.57018       2,-6.47473 -1.64209  6.68501, -4.13552 -0.308699         0,   3 1.67    0,failed,failed,failed
80,1.87103 2.28759       2,-4.54023 -2.38928  7.26519, -3.74666 -0.668706         0,   3 1.67    0,failed,failed,failed
81,3.69642 1.16494       2, -6.11361 -0.444465   7.39153,-3.70002 0.627216        0,   3 1.67    0,failed,failed,failed
82,1.85488 1.68386       2, -4.7269 -2.02628  7.12137,   -3.945 -0.802376         0,   3 1.67    0,failed,failed,failed
83,0.679673  1.13827        2, -3.53715 -0.649718   7.71503,-4.00656 0.277482        0,   3 1.67    0,failed,failed,failed
84, 2.54323 0.842031        2, -4.72242 -0.314823   6.60658,-3.14129 0.463069        0,   3 1.67    0,failed,failed,failed
85,0.925453   1.1889        2, -3.97449 -0.703894   8.56128,-4.49847 0.228307        0,   3 1.67    0,failed,failed,failed
86,2.60458 1.16527       2, -4.68538 -0.412705   8.56348,-3.65757 0.613675        0,   3 1.67    0,failed,failed,failed
87,3.27864 1.93302       2,-6.46104  -1.6496  6.63579, -4.08276 0.0535421         0,   3 1.67    0, -2.7902 0.383553  2.24523, 1.85175 0.791175  2.54672,-0.0747652   0.263332 -0.0204746   0.961586
88,  4.3979 0.910621        2,-6.14427 -1.14202  7.65304, -3.11199 -0.485224         0,   3 1.67    0,   -2.317 -0.337463   1.77819,  2.70117 0.0480962   1.39001,-0.0806529   0.250605  -0.020956   0.964496
89,4.03594 1.69839       2,-5.80784 -1.71253  8.45415, -3.39396 -0.492426         0,   3 1.67    0, -2.61769 -0.263532   1.95845,  2.36791 0.0947409   1.37314,-0.0922554    0.25171 -0.0241115   0.963094
90,0.681779  1.13176        2,-3.27513 -1.36143  8.41572, -3.81352 -0.736869         0,   3 1.67    0,failed,failed,failed
91,3.41949 1.79333       2,-6.46359 -1.70783  7.18896, -4.19629 -0.218938         0,   3 1.67    0,failed,failed,failed
92,2.18789 1.90007       2, -4.37863 -0.845042   8.06707,  -3.578 0.787297        0,   3 1.67    0,failed,failed,failed
93,3.83568 1.61688       2,-7.17453 -1.62194  7.29296, -4.48627 -0.264452         0,   3 1.67    0,failed,failed,failed
94,2.43186  1.2391       2,-5.14679 -1.26951  6.67326,  -3.6856 -0.269843         0,   3 1.67    0,failed,failed,failed
95,4.12711 1.21282       2, -6.08539 -0.582557   7.96852, -3.4615 0.486365        0,   3 1.67    0,-2.56382   0.5723  2.03387, 2.08199 0.898477  1.57872,-0.0492896    0.25865 -0.0132163   0.964622
96, 1.3181 1.12731       2,-3.76065 -1.02383  8.03582, -3.70642 -0.240601         0,   3 1.67    0,failed,failed,failed
97,1.01898 1.84237       2,-3.36001 -1.62606  6.82797, -3.20463 -0.201627         0,   3 1.67    0,failed,failed,failed
98,4.15232 2.35779       2,-6.48231 -1.60833  8.52667,-4.00134 0.334778        0,   3 1.67    0,-3.01743 0.578896  2.24046, 1.57205 0.915654  1.80538, -0.069564   0.267322 -0.0193527   0.960898
99,3.78212 2.36534       2,-7.00122 -2.47065  7.19634, -4.29321 -0.484347         0,   3 1.67    0,failed,failed,failed
100,1.18214  2.4556       2,-4.41984 -2.17609  7.42111, -4.37086 -0.278395         0,   3 1.67    0,failed,failed,failed
101,1.91647 2.37936       2,-5.27586 -1.96582  7.17193,   -4.48786 -0.00693787           0,   3 1.67    0,failed,failed,failed
102,1.61248 1.35475       2, -4.06483 -0.442964   8.25102,-3.84732 0.759769        0,   3 1.67    0,failed,failed,failed
103,3.12693 1.87284       2,-6.29673 -2.19383  7.01504, -4.21961 -0.686743         0,   3 1.67    0,-2.92126 -0.23439   2.3853, 1.71825 0.363427  2.66699,-0.0991693   0.259807 -0.0268334    0.96018
104,1.03073 1.32059       2, -4.41481 -0.892393   6.94136,-4.43251 0.216277        0,   3 1.67    0,failed,failed,failed
105,1.10225 1.70671       2,-3.26428 -1.58388   7.3022, -3.13162 -0.347633         0,   3 1.67    0,failed,failed,failed
106,4.35706 1.38763       2,-6.19399 -1.58879  8.56316, -3.51984 -0.632834         0,   3 1.67    0, -2.69342 -0.420853   2.00357,  2.34514 0.0482966   1.38712, -0.092424   0.256835 -0.0246828   0.961709
107,3.20961  2.2534       2,-5.19322 -1.54287  7.73283,-3.32881 0.310891        0,   3 1.67    0,failed,failed,failed
108,3.63921 1.13344       2,-6.36397 -1.05622  7.70275, -4.11217 -0.153044         0,   3 1.67    0,failed,failed,failed
109,2.24244 2.14966       2,-5.39548 -1.43929  7.10296,-4.28816 0.407562        0,   3 1.67    0,failed,failed,failed
110,2.24167 1.94285       2,-4.50079  -1.3684  7.51953,-3.47881 0.203629        0,   3 1.67    0,failed,failed,failed
111,0.567418  1.83317        2,-3.32793 -1.03511  7.22564,-3.74753 0.491067        0,   3 1.67    0,failed,failed,failed
112,2.38753  2.3039       2,-5.34106  -1.4015  7.70729,-4.30582 0.547555        0,   3 1.67    0,failed,failed,failed
113,3.84449 1.81279       2,-6.33341 -1.64422  8.00542, -3.96298 -0.214106         0,   3 1.67    0,failed,failed,failed
114,2.16749 1.63382       2,-4.61173 -1.33682  6.76345, -3.43599 0.0095239         0,   3 1.67    0, -2.4975 0.281568  2.19113, 2.15672 0.691795  2.31941,-0.0741073   0.236628 -0.0181044   0.968601
115, 1.0277 1.50879       2, -3.71592 -0.536439   8.26698,-4.01455 0.780883        0,   3 1.67    0,failed,failed,failed
116,0.570037  1.63255        2,-3.74781 -1.99492  6.79803, -4.05904 -0.831459         0,   3 1.67    0,failed,failed,failed
117,4.11789  1.2745       2, -6.75468 -0.548644   6.72998,-3.60805  0.64697        0,   3 1.67    0,-2.46805 0.739566  1.99164,2.31473 1.02711 1.95776,-0.0424917   0.264262  -0.011655   0.963444
118,1.61374 1.17469       2,-4.03901  -0.4295  6.80416,-3.41037  0.64044        0,   3 1.67    0,failed,failed,failed
119, 4.2736 2.09022       2,-6.51423 -2.47249  7.27809, -3.37588 -0.813154         0,   3 1.67    0, -2.35058 -0.424002   2.01251, 2.52289 0.101044  1.77834, -0.107871   0.250755 -0.0281291    0.96161
120,2.38573 1.09128       2,  -4.2239 -0.324958   8.05731,-3.20859 0.660889        0,   3 1.67    0,failed,failed,failed
121,4.07816 1.58337       2, -7.13603 -0.741779   7.34372,-4.27192 0.715392        0,   3 1.67    0,failed,failed,failed
122,3.33606 1.35418       2, -5.9719 -1.27534  6.91984, -3.70482 -0.149446         0,   3 1.67    0, -2.59065 0.0884931   2.16869, 2.15303 0.472909    2.224,-0.0733157   0.254755 -0.0193745   0.964028
123,3.66811 1.43555       2, -6.41026 -0.777439   7.65903,-4.12427 0.490481        0,   3 1.67    0,-2.98098  0.62914  2.29356, 1.64354 0.881206  2.22748,-0.0506001   0.267353   -0.01406   0.962166
124,4.18974  1.6674       2,-6.21165 -1.72655  8.39934, -3.63337 -0.507058         0,   3 1.67    0, -2.81634 -0.279961   1.96298, 2.31458 0.105143  1.47918,-0.0910648   0.257515 -0.0243854   0.961664
125, 4.35537 0.896283        2, -7.41532 -0.634705   7.02933, -4.1059 0.172053        0,   3 1.67    0,failed,failed,failed
126,2.48505 1.45394       2, -5.01718 -0.632289   7.15975,-3.69717 0.674827        0,   3 1.67    0,failed,failed,failed
127,0.926656   2.3249        2,-3.96264 -2.56505  6.58771,  -3.8455 -0.764158         0,   3 1.67    0,failed,failed,failed
128,1.10874 2.07372       2,-4.32242  -1.7539  7.80927, -4.47246 -0.190951         0,   3 1.67    0,failed,failed,failed
129,1.04472 1.81976       2,-3.27322  -1.4912  8.38206, -3.43523 -0.221198         0,   3 1.67    0,  -2.97317 -0.0106953    1.91732,  2.4421 0.217554  1.63107,-0.0840875   0.219439 -0.0189873    0.97181
130,3.21119 1.79131       2,-5.69014 -1.87411  8.46015, -4.07994 -0.610107         0,   3 1.67    0, -3.05331 -0.271975   2.49044,1.65285 0.24211 2.11067,-0.0950319   0.256302   -0.02533    0.96158
131,3.01547 2.04964       2,-4.67181 -1.06191  7.93422,-3.04144 0.672893        0,   3 1.67    0,failed,failed,failed
132,2.08042 1.92032       2,-4.39345   -1.369  7.33949,-3.46472 0.192449        0,   3 1.67    0, -2.6232 0.454667  2.23877, 1.93536 0.759683  2.17405,-0.0716678   0.235965 -0.0174529   0.968958
133,1.07141 2.47161       2,-3.32304 -2.59133  7.19715, -3.14083 -0.813127         0,   3 1.67    0,failed,failed,failed
134,2.20131  1.9481       2,-4.36349 -1.21047  6.57825,-3.07993 0.483037        0,   3 1.67    0,failed,failed,failed
135, 4.48498 0.883979        2,-6.89692 -1.17264  6.98252, -3.45904 -0.466696         0,   3 1.67    0,failed,failed,failed
136,2.59723 1.31207       2,-5.55421 -1.60958   7.9408, -4.39061 -0.712964         0,   3 1.67    0,failed,failed,failed
137, 1.2655 1.50437       2,-3.79533 -1.82834  6.68723,  -3.3959 -0.741195         0,   3 1.67    0,failed,failed,failed
138,0.907661  2.35469        2,-3.85193 -2.11514  6.73992, -3.81106 -0.236421         0,   3 1.67    0,failed,failed,failed
139, 2.36918 0.843943        2, -5.13793 -0.194059   6.97853,-3.88338 0.607784        0,   3 1.67    0,failed,failed,failed
140,3.43751 1.27146       2,-6.07552  -0.4904  8.15736,-4.22395 0.653046        0,   3 1.67    0,failed,failed,failed
141,3.82864 1.86577       2, -6.7493 -1.43137  6.80754,-3.90007 0.226693        0,   3 1.67    0, -2.6821 0.484995   2.1196,  2.0443 0.874344  2.22651,-0.0668705    0.26413 -0.0183603   0.961991
142,1.20312 0.90966       2, -4.29955 -0.566825   6.72605, -4.0723 0.214182        0,   3 1.67    0,failed,failed,failed
143,2.67673 2.43502       2,-4.49717 -1.51671   8.0994,-3.19995  0.45306        0,   3 1.67    0,failed,failed,failed
144,3.21373 2.20459       2,-5.72457 -2.19019  6.54135,  -3.3708 -0.314625         0,   3 1.67    0,failed,failed,failed
145,3.43997 1.98566       2,-6.45721 -1.13711  7.56883,-4.34396 0.614909        0,   3 1.67    0,failed,failed,failed
146,4.31193 2.40682       2,-5.75745 -2.11459  8.66642,-3.09557  -0.3138        0,   3 1.67    0,  -2.41923 -0.0653944     1.8231, 2.35582 0.127864  1.13078,  -0.09731   0.250186 -0.0252819   0.962963
147,2.29927 2.11074       2,-4.69467 -1.27212  7.85636,-3.74175 0.473805        0,   3 1.67    0,failed,failed,failed
148, 1.88693 0.991995        2,-4.34862 -1.25731   7.4693, -3.65559 -0.610505         0,   3 1.67    0,failed,failed,failed
149,2.71967 2.22128       2,-5.16784  -1.3472  6.65627,-3.41728 0.621441        0,   3 1.67    0,failed,failed,failed
150, 2.2419 1.69191       2, -5.04009 -0.993355   7.62845,-4.12843 0.436382        0,   3 1.67    0,failed,failed,failed
151,2.69293 2.25966       2,-5.14797 -1.82117  8.07145,   -3.8853 -0.0674827          0,   3 1.67    0,failed,failed,failed
152,0.850074  1.72428        2, -3.7953 -1.34205  7.69874,  -4.11473 -0.0313257          0,   3 1.67    0,-3.23667 0.279168  2.64524, 1.12148 0.754389  2.86455,-0.0754559   0.235652 -0.0183553    0.96873
153,2.71967 1.55788       2, -4.65111 -0.771566   7.16844,-3.07537 0.596546        0,   3 1.67    0,-2.26446 0.731067   2.0491, 2.33124 0.996974  1.80491, -0.051453   0.237013 -0.0125714   0.970061
154,4.28066 2.46025       2,-7.66138 -2.77359  7.41939, -4.46021 -0.704139         0,   3 1.67    0, -3.85601 -0.485406   1.22048, 2.09067 0.236618  2.08423, -0.104099   0.269718 -0.0293437   0.956846
155,4.48467 1.03478       2, -6.18571 -0.946803   7.87979,  -3.1736 -0.137421         0,   3 1.67    0,  -2.37742 -0.0155545    1.79249, 2.59839 0.126333  1.29433,-0.0703594   0.254554  -0.018573   0.964317
156,3.69391 1.49115       2,-5.57203 -1.36423  8.04092, -3.36252 -0.236518         0,   3 1.67    0,  -2.62805 -0.0566918    1.84632,2.40534 0.15938 1.48136,-0.0802053   0.249095 -0.0207048    0.96493
157,0.576381  1.06849        2,-3.49285 -1.30993  7.73642, -4.04499 -0.664669         0,   3 1.67    0,failed,failed,failed
158,2.15949  1.2947       2,-4.02878  -1.2996  8.25009, -3.23234 -0.444599         0,   3 1.67    0,failed,failed,failed
159,2.98204 1.61911       2,-5.40535 -1.98134  6.83277, -3.42215 -0.728356         0,   3 1.67    0, -2.39927 -0.353418   2.15439, 2.38844 0.177848   2.1879,  -0.1002   0.24247 -0.025186  0.964642
160,2.11786 1.58091       2,-4.41051  -1.4159  6.82461, -3.28815 -0.154578         0,   3 1.67    0,failed,failed,failed
161,3.65608 1.27472       2,-6.96508 -1.87479  6.58533, -4.13451 -0.822271         0,   3 1.67    0, -2.72047 -0.441655   2.27901, 2.02314 0.213443  2.57418,-0.0949722   0.266985   -0.02645   0.958645
162,1.95883 1.55096       2, -5.21276 -0.754021   7.28735,-4.48169 0.619343        0,   3 1.67    0,failed,failed,failed
163,3.36342 2.12206       2,-6.05748 -2.25795  7.15922, -3.79993 -0.548107         0,   3 1.67    0, -2.68291 -0.131734   2.22968, 2.03068 0.376826  2.25246,-0.0990606   0.252879 -0.0260382   0.962061
164,0.670317  2.29056        2,-3.44199 -1.22465  6.86561,  -3.674 0.744862        0,   3 1.67    0,failed,failed,failed
165, 2.67087 0.865843        2,-4.97785  -1.3783  6.87445, -3.34487 -0.799832         0,   3 1.67    0,failed,failed,failed
166,  1.2674 0.880228        2, -3.87732 -0.175831   6.89065,-3.59751 0.659611        0,   3 1.67    0,failed,failed,failed
167,1.98676 1.01903       2, -4.47802 -0.371174   7.22385,-3.64779 0.551997        0,   3 1.67    0,failed,failed,failed
168,1.26561 2.35758       2,-4.65802 -2.59593  6.88068, -4.33901 -0.765896         0,   3 1.67    0,failed,failed,failed
169,0.600108  1.94446        2,-3.0277 -1.9013 7.67057, -3.40636 -0.571468         0,   3 1.67    0,failed,failed,failed
170,1.31658 1.36013       2,-3.94434 -1.33513  8.13331, -3.93461 -0.417362         0,   3 1.67    0,failed,failed,failed
171,4.13811 1.26482       2,-6.19918 -1.21959  7.54089, -3.38282 -0.214808         0,   3 1.67    0,  -2.60949 -0.0626675     1.7023, 2.42274 0.176626  1.59644,-0.0753358   0.254629 -0.0199012   0.963894
172,3.75238 1.60312       2,-6.67219 -1.16038  7.58031,-4.24515 0.212245        0,   3 1.67    0,failed,failed,failed
173,4.47243 2.02088       2,-6.78999 -1.25173  7.60878,-3.65432 0.522722        0,   3 1.67    0,failed,failed,failed
174,1.08872 1.48152       2,-4.45387 -1.58049  6.60086, -4.27371 -0.421386         0,   3 1.67    0,failed,failed,failed
175,4.23506 2.46813       2, -5.8954 -2.56771  7.93831, -3.04273 -0.701676         0,   3 1.67    0, -2.28614 -0.372149    1.8161,  2.66621 0.0858056   1.30993, -0.111028   0.243446 -0.0280639    0.96313
176,2.86224 1.13476       2,  -5.448 -1.09861  6.52083, -3.51376 -0.150979         0,   3 1.67    0, -2.43015 0.0675339    2.1355, 2.36915 0.499032  2.29336,-0.0705328     0.2467 -0.0180063   0.966354
177,2.37603 1.61862       2, -4.23156 -0.911269   8.45084,-3.31824 0.392357        0,   3 1.67    0,failed,failed,failed
178, 2.60362 0.871217        2, -4.85752 -0.473227   7.58306,-3.56592 0.270171        0,   3 1.67    0,failed,failed,failed
179,3.64477 2.05041       2,-6.13713   -1.878  8.61045, -4.16678 -0.339983         0,   3 1.67    0, -3.13025 -0.022797   2.43496, 1.54933 0.396372  2.03011, -0.088696   0.263109 -0.0242997   0.960373
