number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
29,1.38069 2.22065       2, -2.07342 -0.524469    8.0579,-1.52177  1.48648        0,1.75    0    0,-1.27691  1.54841  1.53157, 1.88087 0.348725 0.426516, 0.0379945   0.174862 0.00675293   0.983836
30,2.22674 1.68244       2, -2.40781 -0.389842   7.86837,-1.08769  1.14581        0,1.75    0    0,failed,failed,failed
31,4.26298 2.30316       2, -7.27094 -0.742194   6.85515,-3.97426  1.46233        0,1.75    0    0,-3.33895  1.52718  1.22135, 1.25821 0.394537  1.77803,0.0218146  0.269937 0.0061173  0.962611
32,2.15795 2.45664       2,-4.25988   -1.233  7.21631,-3.21056 0.902764        0,1.75    0    0,-2.69761  1.05123  1.51406, 1.15749 0.410553   1.5719, -0.00218532     0.229223 -0.000514631     0.973371
33,3.48528 2.36022       2,-4.30871 -0.46026  7.07298,-1.91507  1.78335        0,1.75    0    0,-1.57308  1.81988  1.05036, 2.16158 0.450314 0.642395, 0.0439296   0.214925 0.00967774   0.975594
34,3.84355 1.97328       2,  -5.05086 -0.0797207    8.22248,-2.73736  1.86941        0,1.75    0    0,-2.10747  1.87935  1.77477,0.927529 0.412202  1.14406,0.0546548  0.239254 0.0134902  0.969324
35,3.42469 2.38901       2, -4.88589 -0.788288   7.91351,-2.87189  1.37313        0,1.75    0    0,-2.25131  1.47325  1.72606, 1.14202 0.321322  1.14234, 0.0239979   0.238463 0.00589452   0.970837
36,3.27832 2.13644       2,  -3.5957 -0.664622   6.79371,-1.24042  1.30121        0,1.75    0    0,failed,failed,failed
37,3.30249 2.07453       2, -3.19881 -0.874572   6.70661,-0.734419  0.970821         0,1.75    0    0,failed,failed,failed
38,3.67644  1.5609       2,-6.32988 -0.59281  7.29006,-3.89118 0.852171        0,1.75    0    0,-3.13456 0.923031   1.6007,0.719228 0.423977  1.92299, 0.0103676   0.264115 0.00283924   0.964431
39,2.66128 2.24543       2,-5.26279  0.16762  7.66621,-3.96614  2.45651        0,1.75    0    0,failed,failed,failed
40,2.96425 1.52922       2,-4.51163 0.148713   8.0863,-2.97971  1.72514        0,1.75    0    0,-2.45074  1.70771  1.61202, 1.10197 0.541849  1.24282,0.0534873  0.233794 0.0128821  0.970728
41,2.25031 1.47132       2,-5.21021 0.689174  6.81393,-4.00417  2.29863        0,1.75    0    0,failed,failed,failed
42,2.96765 1.13857       2,-4.60411  1.01557  6.64761,-2.58912  2.36428        0,1.75    0    0,-2.22647  2.28429  1.01735, 1.96611 0.487183  1.32088,0.0854897  0.219981 0.0193566  0.971558
43,1.18632 1.61279       2, -2.22037 -0.475253   7.68881,-1.85433 0.961963        0,1.75    0    0,-1.55559  1.02591  1.65658, 1.49938 0.191568 0.795702, 0.0196505   0.183373 0.00366628    0.98284
44,3.21634 1.17307       2,-5.56965 0.376363  7.61183,-3.7129 1.64131       0,1.75    0    0,-3.09514  1.59956  1.53508,0.667705  0.59964  1.90141,0.0512558  0.253505 0.0134526  0.965881
45,2.90874 2.28276       2, -3.48133 -0.897602   6.98932,-1.52925   1.1385        0,1.75    0    0,-1.25064  1.21034  1.01183, 2.23156 0.285042 0.367363, 0.0164068   0.202276 0.00338924   0.979185
46,2.60631 2.47073       2, -3.00663 -0.807468   6.63227,-1.19021  1.45112        0,1.75    0    0,-1.00144  1.50182 0.786264, 2.69449 0.322211 0.294023, 0.0282772   0.185887 0.00535188    0.98215
47,1.73639  1.7726       2,-4.47264 -0.35394  7.35694,-3.93742  1.32361        0,1.75    0    0,-3.46638  1.36088  1.37528,0.419665  0.55822  2.19749, 0.0273934   0.243004 0.00686531   0.969614
48,4.45587 1.87968       2, -4.36612 -0.390842   7.76342,-1.22511  1.37113        0,1.75    0    0,failed,failed,failed
49,1.04379 1.50763       2, -2.80222 -0.319381   6.67075,-2.52681  1.10067        0,1.75    0    0,-2.2292 1.13459 1.23595, 1.91412 0.305586  1.28708, 0.0230548   0.196527 0.00462233   0.980216
50,1.94866 2.31623       2,-2.18439 -1.00599  6.81692,-0.892184   1.00792         0,1.75    0    0,failed,failed,failed
51, 1.9775 1.47706       2,-3.05749 0.713228  7.24721,-2.02853  2.41156        0,1.75    0    0,-1.74933  2.34643  1.14963, 2.10961 0.626104  1.01727,0.0871278   0.19048 0.0169751   0.97767
52,1.60909 2.17511       2,-4.05142 0.185011  7.45656,-3.61754  2.41379        0,1.75    0    0, -3.3365  2.40095 0.980481,0.651027  1.02684  2.15539,0.0680747  0.229218 0.0160723  0.970859
53,4.18169 2.35584       2, -3.85259 -0.447926   7.65594,-0.867772   1.76875         0,1.75    0    0,failed,failed,failed
54,2.20512 1.40794       2, -4.5136 0.680434  6.75604,-3.31298  2.23981        0,1.75    0    0,-2.99892  2.19246 0.901559, 1.04477 0.659003  1.93618,0.0742043  0.232863 0.0178229  0.969511
55,4.49474 1.12301       2, -6.1467 0.524123  7.45238,-2.96372  1.75898        0,1.75    0    0,-2.32562  1.70457  1.43829, 1.45694 0.424933  1.15233,0.0593181  0.251017 0.0154132  0.966041
56,4.49135 2.33403       2,  -5.9794 -0.800736   7.62845,-2.85984  1.34959        0,1.75    0    0,-2.19043  1.43923  1.55883, 1.26267 0.294425  1.05793, 0.0230898   0.252032 0.00601533   0.967425
57,0.783239  1.74576        2, -3.95975 -0.321504   7.55606,-4.36533  1.32773        0,1.75    0    0,failed,failed,failed
58,3.02701 1.55236       2,-4.98684 0.442995  6.54004,-2.90688  2.07948        0,1.75    0    0,-2.51356  2.04454   1.0003,  1.8263 0.426068  1.43628,0.0638737  0.230658 0.0151759  0.970818
59,4.11681 2.37993       2, -4.23249 -0.486416   7.46395,-1.31479  1.75571        0,1.75    0    0,failed,failed,failed
60,1.02624  1.0141       2,-2.42752  1.06828  7.33529,-2.21004   2.4383        0,1.75    0    0,-1.98617  2.33978  1.15784, 1.78835 0.712823  1.28477,0.0949712   0.18071 0.0175342  0.978783
61,2.52023 2.27736       2, -5.43509 -0.541871     7.948,-4.38919   1.5885        0,1.75    0    0,failed,failed,failed
62,4.00741 2.23284       2, -6.77339 -0.139524   7.31872,-4.00177  2.06786        0,1.75    0    0,-3.42291  2.07979  1.23297,0.802351 0.713575  2.03426, 0.049872  0.266045 0.0137841  0.962571
63,4.11363 1.23784       2,  -6.7874 -0.311978   8.40109,-4.35742 0.848478        0,1.75    0    0,-3.32606 0.895883  2.20156,0.468425 0.378603  1.88133, 0.0168902   0.277078 0.00487142   0.960686
64,0.604223  1.05562        2,-2.45544 0.236157  7.97455,-2.79118  1.38218        0,1.75    0    0,-2.3942   1.344 1.99112,  1.1799 0.073845  1.38377, 0.0449363   0.195701 0.00897728   0.979592
65, 2.7942 2.25655       2, -5.35479 -0.794266   6.89457,-3.63465  1.30297        0,1.75    0    0,-3.11559  1.37996  1.26807, 1.14665 0.442567  1.80467, 0.0169291   0.247415 0.00432361   0.968752
66,2.11376 2.03064       2, -2.21586 -0.630653   7.04424,-0.817006   1.19651         0,1.75    0    0,failed,failed,failed
67, 3.41079 0.877505        2,-4.33932 0.308271  7.32671,-2.10207  1.26915        0,1.75    0    0,-1.62734  1.23542  1.42033, 1.49583 0.232269 0.820873,0.0462994  0.223248 0.0106165  0.973604
68, 0.94797 0.954387        2,-3.07996 0.964487  8.12557,-3.26578  2.27392        0,1.75    0    0,-2.95858  2.17772  1.36323, 1.01865 0.665692  1.51783,0.0887289  0.221281 0.0202213  0.970955
69,1.22553 2.38833       2, -3.30798 -0.477675   7.50758,-3.14529  1.75718        0,1.75    0    0,-2.8186 1.80436 1.27896,0.779942  0.68301  1.77878, 0.0377904   0.212942 0.00824252   0.976299
70,2.6783 1.7938      2,-5.49982 0.115266  7.72496,-4.23156  1.93862        0,1.75    0    0,-3.68708  1.92721  1.38903,0.198648 0.727181  2.37277,0.0531822  0.259215 0.0142967  0.964248
71,1.15523 1.68261       2,  -3.53352 -0.0478087    8.47683,-3.71225  1.61676        0,1.75    0    0,-3.19041  1.62382  1.99754,0.202042 0.526783  2.05643,  0.041994   0.221561 0.00955068   0.974195
72,3.42196 1.75535       2, -5.68235 -0.229814   7.71416,-3.6681  1.4686       0,1.75    0    0,-3.02155  1.49475  1.57919,0.749589 0.535766  1.76576,  0.034885   0.254322 0.00918004   0.966447
73, 1.9965 1.21668       2,-2.97091 0.256698   7.2858,-1.91812  1.55492        0,1.75    0    0,-1.58868  1.52645  1.36541, 1.96052 0.330716 0.798044,0.0539231  0.193984 0.0106795  0.979463
74, 1.4048 1.59532       2,   -2.68583 -0.00748356     8.33815,-2.35224  1.58485        0,1.75    0    0,failed,failed,failed
75,2.11254 2.36275       2, -2.84516 -0.484072   7.86973, -1.765 1.70303       0,1.75    0    0,-1.43861  1.75856  1.48719, 1.78213  0.38538 0.609502, 0.0440417   0.191214 0.00858869   0.980522
76,3.17172 2.13665       2,   -3.49677 -0.00242115     7.80643,-1.49822  2.13342        0,1.75    0    0,-1.18594  2.13364  1.22797, 2.08197 0.576285 0.416591,0.0706108  0.197151 0.0142382  0.977723
77,2.00451 2.20309       2, -4.82068 -0.961408    7.7701,-4.16893 0.971894        0,1.75    0    0,failed,failed,failed
78,4.48236  1.4347       2, -4.16216 0.0840904   8.19249,-1.07844  1.54705        0,1.75    0    0,failed,failed,failed
79,2.53907 1.50905       2,-3.91624 0.575513  6.81181,-2.34473  2.22675        0,1.75    0    0,-1.99897  2.17594  1.10464,  1.9995 0.444138  1.18694,0.0749748  0.208679 0.0160473  0.974974
80, 3.20792 0.943056        2,-6.21255  1.15633  7.01746,-4.10589  2.30436        0,1.75    0    0,failed,failed,failed
81,0.691466  1.69321        2,-2.87625  -0.4714   7.7443,-3.19755  1.05582        0,1.75    0    0,-2.79368  1.12201  1.74991,0.633795 0.314852  1.78003, 0.018649  0.208347 0.0039734  0.977869
82,4.48724 1.53421       2, -6.96732 -0.199787   7.72536,-3.88397  1.29417        0,1.75    0    0,-3.06527  1.31764  1.67969,0.838537 0.435049  1.69496, 0.0303638   0.270817 0.00854682   0.962114
83,1.94906 2.49083       2,  -4.98503 -0.0258801     7.2235,-4.23022  2.45875        0,1.75    0    0,failed,failed,failed
84,  3.1483 0.868678        2,-3.97693 0.457103  7.97142,-2.13252  1.47565        0,1.75    0    0,-1.65836  1.42115  1.61127, 1.34208 0.351514 0.731451,0.0575005  0.219591 0.0129662   0.97381
85,2.26678 2.27368       2,  -2.5679 -0.936174   8.49001,-1.35103 0.954745        0,1.75    0    0,failed,failed,failed
86,3.82325 1.46778       2,-6.57626 0.782696  7.47709,-4.06144   2.4062        0,1.75    0    0,-3.54693  2.34497  1.14805,0.409273 0.814994  2.32923,0.0767533  0.265024 0.0211681  0.960949
87,2.76464 2.30356       2,-4.73542 -1.08101  6.59612,-2.91779  1.00637        0,1.75    0    0,-2.46076   1.1107  1.18161, 1.81155 0.281659  1.28752, 0.00323474    0.231234 0.000768821    0.972893
88,1.95693  2.2118       2, -3.78636 -0.473405   7.67035,-3.02377  1.58907        0,1.75    0    0,-2.57632  1.64501  1.53349,  1.1526 0.474969  1.46022,  0.034098   0.219777 0.00768671   0.974924
89,0.870781  1.85312        2, -2.68989 -0.580351   6.54407,-2.54028  1.11718        0,1.75    0    0,failed,failed,failed
90,2.94384 1.97929       2,-4.26376 0.264895  7.26004,-2.47477  2.31593        0,1.75    0    0,-2.08591  2.29178  1.18402, 1.77477 0.573711  1.16507, 0.071213  0.216678 0.0158501  0.973513
91,1.13945 1.80344       2,  -2.59363 -0.0699473    7.14568,-2.2815 1.71118       0,1.75    0    0,-1.97798  1.71937   1.4039, 1.75584 0.361084  1.20939, 0.0477347   0.188745 0.00918583   0.980822
92,3.45356  1.3529       2,-3.30395 0.560004  6.79041,-0.729956   2.06199         0,1.75    0    0,failed,failed,failed
93,1.72554 1.93359       2, -2.47135 -0.472325   6.95183,-1.50766  1.31566        0,1.75    0    0,-1.30708    1.354  0.99299,  2.7677 0.372127 0.395826,0.0307258  0.179582 0.0056118  0.983247
94,3.44193 1.37617       2,-5.05669 0.480629  7.56784,-2.93437  1.98222        0,1.75    0    0,-2.39292  1.93076  1.45161, 1.38889 0.518129  1.29116,0.0652417  0.236157 0.0158938  0.969392
95,3.35462 2.49867       2,-6.34388  -0.4333  6.66641,-3.96502  1.99872        0,1.75    0    0,-3.58053  2.02498 0.834591,0.771465 0.626349  2.18668,0.0421377  0.263796 0.0115358  0.963589
96, 2.00332 0.965718        2,-3.35365 0.351172  7.30725,-2.37361  1.42404        0,1.75    0    0, -1.972 1.38199 1.47955,   1.739 0.309095  1.04575,0.0497786  0.206243 0.0105062  0.977177
97,3.18109 1.19159       2,-3.01972 0.357866  6.56115,-0.621715   1.64226         0,1.75    0    0,failed,failed,failed
98,4.15173 1.03865       2, -6.19249 0.0068129   7.79207,-3.48505  1.04705        0,1.75    0    0,-2.69167  1.04617  1.78647, 1.00148 0.280912  1.42178,0.0289092  0.260873 0.0078159  0.964909
99,2.74416 1.59842       2, -4.74539 -0.106664    7.3914,-3.24723  1.46375        0,1.75    0    0,-2.70512  1.47594   1.4752,  1.0448 0.448241  1.61135, 0.0374185   0.236389 0.00911049   0.970895
100,3.43713 1.32089       2, -5.42502 -0.291025   7.23412,-3.20932  0.96434        0,1.75    0    0,-2.55184 0.999611  1.56749, 1.42653 0.234231  1.33903,0.0200362  0.246348  0.005094  0.968961
101,3.50915  1.7462       2,-6.38827 0.373882  6.90134,-3.9492 2.18271       0,1.75    0    0,-3.54492  2.15905 0.906791,0.679909 0.691741   2.2271,0.0631623  0.263586  0.017299   0.96241
102,1.01767 1.46538       2,-4.28399 0.590588  7.04096,-4.3417 2.20422       0,1.75    0    0,failed,failed,failed
103,1.39129 2.02293       2,-4.17507 0.124264  7.00749,-3.84054  2.17865        0,1.75    0    0,-3.60434  2.17162 0.792338,0.529324  0.83315  2.33776,0.0598061  0.236108 0.0145608  0.969775
104,3.59504 2.18592       2, -5.81958 -0.153497     6.901,-3.31797  2.00359        0,1.75    0    0,-2.80992  2.01699  1.16395, 1.50345 0.503081  1.54991,0.0487337   0.24737 0.0124587  0.967615
105,  4.369 1.42956       2,-5.14067 -0.46454  6.75583, -1.8047 0.871673        0,1.75    0    0,-1.45527 0.903249 0.905417, 2.06024 0.227104 0.422974, 0.0173353    0.23257 0.00414604   0.972416
106,3.62434 1.23939       2,-3.92437 0.818591  6.76422,-1.25341  2.25685        0,1.75    0    0,-0.985969   2.20106   0.87041, 2.57256 0.497524 0.500673,0.0898509   0.19527 0.0179681   0.97646
107,0.743358  2.48436        2,-3.54794 -1.09356  6.76365,-3.69939    1.115        0,1.75    0    0,failed,failed,failed
108,4.44197 1.29744       2,-4.72785 0.896655  8.17451,-1.74653  2.47111        0,1.75    0    0,-1.34645  2.39523   1.2741, 1.61078  0.68063 0.565789, 0.100401  0.219468 0.0227121  0.970174
109,3.96362 1.59559       2, -4.54241 -0.548993   8.50633,-2.11912 0.860438        0,1.75    0    0,failed,failed,failed
110,3.39644 1.47721       2,  -4.0662 -0.360679    7.7425,-1.93608  1.00421        0,1.75    0    0,-1.48528  1.04419   1.4648, 1.37593 0.240904 0.565901, 0.0256134   0.222162 0.00583831   0.974656
111, 3.77824 0.946771        2,-6.95514  1.25927  7.35655,-4.3998 2.42746       0,1.75    0    0,failed,failed,failed
112,3.30043 1.54354       2, -4.99067 -0.170341   7.03985,-2.82213  1.33457        0,1.75    0    0,-2.30398  1.35225  1.33923, 1.70106 0.361192  1.16897,0.0331734   0.23523 0.0080336   0.97134
113,3.22081  1.1679       2,-3.33518 0.387627  8.17775,-1.33459  1.69735        0,1.75    0    0,failed,failed,failed
114,3.54458 1.67707       2, -6.40253 -0.608718   6.72761,-3.84398 0.974608        0,1.75    0    0,-3.23449  1.03255  1.25547,1.26739  0.2924 1.78405, 0.0120591   0.260999 0.00326069   0.965258
115,4.08165 1.72554       2,-3.77491  0.13461   7.7458,-0.906586   1.90342         0,1.75    0    0,failed,failed,failed
116,4.32107 2.39928       2, -6.95906 -0.705407   7.69148,-4.01923  1.55386        0,1.75    0    0,-3.28616  1.62817   1.5316,0.615958 0.575553  1.91716, 0.0275599   0.271379 0.00777423   0.962047
117, 4.34229 0.864725        2,-5.41564 0.373066  7.00463,-2.21351  1.31633        0,1.75    0    0,-1.71224   1.2818  1.20738, 1.66596  0.25035 0.804659,0.0473567  0.237592 0.0115979  0.970141
118,0.948822  1.82228        2, -2.4515 0.378506  7.73589,-2.40625  2.34029        0,1.75    0    0,-2.12361  2.29665  1.44504, 1.33824 0.587082  1.37309,0.0760124  0.185581 0.0144005  0.979579
119,0.862596  2.16226        2, -3.95603 -0.794017   6.89756,-4.08162  1.16991        0,1.75    0    0,failed,failed,failed
120,2.61712 1.52674       2, -4.35743 -0.108635   6.52915,-2.65503   1.3953        0,1.75    0    0,-2.30107  1.40413  1.02151, 2.22219 0.416839  1.10327, 0.0353684   0.222002 0.00805839   0.974371
121,4.03329 1.04308       2,-4.05256 0.561176  8.28874,-1.41855  1.79802        0,1.75    0    0,failed,failed,failed
122,3.58385 2.13779       2,  -4.30655 -0.0634811     8.3215,-2.17614  2.05288        0,1.75    0    0,-1.66579  2.06041   1.6872, 1.14898 0.445655 0.832765, 0.064091  0.221668 0.0146026  0.972904
123,  4.026 1.09997       2,-5.52446 0.811209  7.07589,-2.64664  2.07977        0,1.75    0    0,-2.13684  2.00491   1.2436,1.75615   0.445 1.13452,0.0740908  0.236378   0.01808  0.968664
124, 2.9838 1.15097       2,-4.36599 0.115515   8.0803,-2.79019  1.30374        0,1.75    0    0,-2.18518  1.28773   1.8468, 1.01423 0.292701  1.14419, 0.0415128   0.232184 0.00991896   0.971735
125,1.70306 1.71696       2, -4.04096 -0.119987    8.5069,-3.79229  1.55378        0,1.75    0    0,-3.21088  1.57105  1.98883,0.334333 0.488373  1.90858, 0.0402811    0.23563 0.00977533   0.970958
126,4.03532 1.53274       2,-3.55654 0.366402  7.31466,-0.583023   2.00853         0,1.75    0    0,failed,failed,failed
127,4.08098  2.0482       2, -6.07002 -0.768804   7.11732, -3.164 1.13058       0,1.75    0    0,-2.52862  1.21105  1.38643, 1.53638 0.305104  1.23541, 0.0149487   0.252444 0.00390053   0.967488
128,2.66194 1.86515       2,-4.14383 0.417152  7.45925,-2.66904  2.40182        0,1.75    0    0,-2.26887  2.36153  1.29363, 1.43097 0.573417  1.37865,0.0761205  0.217098 0.0169837  0.973029
129,  0.7307 0.862239        2,-3.7847 1.15544 7.22843,-4.10782  2.33941        0,1.75    0    0,-3.85585  2.26248 0.909629,0.314362  0.56109   2.5336,0.0841859  0.230408 0.0200127  0.969239
130, 4.06331 0.927613        2,-6.95547 0.788328  6.60516,-3.77688  1.81621        0,1.75    0    0,failed,failed,failed
131,3.22769 2.24843       2,  -3.57818 -0.0356153    6.84761,-1.2977 2.20339       0,1.75    0    0, -1.0685  2.20567 0.820138,   2.804 0.546323 0.424449,0.0684267  0.190806 0.0133343  0.979149
132,1.97028 2.06098       2, -3.72042 -0.322971   7.31395,-2.84195  1.64323        0,1.75    0    0,-2.44762  1.67746  1.34221, 1.48089 0.521387  1.35811, 0.0386267   0.215866 0.00854654   0.975621
133,2.31793 1.79303       2, -2.56975 -0.238138   7.69687,-1.1773 1.46913       0,1.75    0    0,-0.958646   1.48939   1.13769,  2.43458  0.397214 0.0381792,0.047136 0.182466 0.008758 0.982043
134,0.786913  1.79269        2,-3.92499 0.165374  7.33056,-4.26451  2.00552        0,1.75    0    0,failed,failed,failed
135,1.61413 2.31531       2,-2.86854 0.141461  6.79916,-2.06863  2.49692        0,1.75    0    0,-1.83371  2.48534  1.00046, 2.04104 0.531969  1.23379,0.0744097  0.186447 0.0141632  0.979541
136,3.76877 2.26397       2, -4.12755 -0.539203   6.86651,-1.3621 1.59369       0,1.75    0    0,failed,failed,failed
137,2.21914 1.57371       2,-4.48722 0.326456  7.33284,-3.45963  1.98685        0,1.75    0    0,-3.06097  1.95785  1.19899,0.645687  0.65329  2.00406,0.0599782  0.234579 0.0145027  0.970137
138, 1.97191 0.915161        2,-4.67153 0.111385  8.51206,-4.2678 1.06394       0,1.75    0    0,-3.50604  1.04577  2.23856,0.422669 0.272851    2.006,0.0305139   0.25062 0.0079037  0.967572
139,3.26989 2.17941       2, -4.30522 -0.473715    7.8597,-2.35804  1.56015        0,1.75    0    0, -1.832 1.61803 1.65013, 1.24616 0.321351 0.941231, 0.0377815   0.224851 0.00872538   0.973621
140,3.24977 1.27171       2,   -5.288 -0.101072   7.56973,-3.38189  1.14496        0,1.75    0    0,-2.72091  1.15759  1.65095, 1.11387 0.357637  1.49076, 0.0290766   0.246847 0.00741024    0.96859
141, 2.45738 0.900233        2,-4.32654   1.1532  7.71292,-3.13703  2.39138        0,1.75    0    0,failed,failed,failed
142,2.85583 2.02527       2,-3.52754  0.34487  7.03161,-1.65566  2.46634        0,1.75    0    0,-1.35762   2.4372  1.07263, 2.25587 0.530377  0.83996,0.0816802  0.192608 0.0160905  0.977738
143,2.63003 1.23171       2, -5.3018 0.266135  8.25893,-4.24348  1.57674        0,1.75    0    0,-3.48877  1.53886  1.98288,0.887142  0.45464  1.75808,0.0477804  0.260616 0.0129151  0.964173
144,2.99069 1.02273       2,-4.25168   1.1416  6.71566,-2.21774  2.42122        0,1.75    0    0,-1.86913  2.32762  1.02963, 2.13654 0.499257  1.12763, 0.092574  0.209943 0.0199722  0.973116
145,3.67526 1.23202       2, -5.37826 -0.274992   7.70305,-3.08897  0.88616        0,1.75    0    0,-2.39527 0.921629  1.74035, 1.17194 0.212754  1.21591, 0.0196543   0.248305 0.00503916   0.968469
146,2.47149 1.42376       2, -3.18962 -0.354596   6.96552, -1.6241 0.968447        0,1.75    0    0,-1.37917 0.995677 0.989287,   2.617 0.299184 0.306042, 0.0229024   0.197914 0.00462549   0.979941
147,3.71972 1.63613       2, -4.18984 -0.239389     7.984,-1.81602  1.31984        0,1.75    0    0,-1.39761  1.34375  1.40052, 1.45854 0.333581  0.40104, 0.0402772   0.222975 0.00922104   0.973948
148,4.06984 1.14029       2,-5.93156 0.726757  8.08604,-3.40755  2.05644        0,1.75    0    0,-2.72579  1.97291  1.66243,0.876487 0.571876  1.52418,0.0712196  0.253987 0.0187566  0.964399
