number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
18,0.859659  2.37397        2,-3.27631  -1.3397  7.06158,-3.33982 0.656782        0,    3 -1.67     0,-2.88475  0.84286  1.62598,  0.441435 -0.0511893    2.86825, 0.0400124   0.234909 0.00967856   0.971145
19,0.786913  1.79269        2,-3.92499  -1.6053  7.33056,-4.22481 -0.25708        0,    3 -1.67     0,failed,failed,failed
20,3.72919 1.41351       2, -5.31961 -0.947123   8.30029,-3.16157 0.186649        0,    3 -1.67     0,failed,failed,failed
21,2.21914 1.57371       2,-4.48722 -1.46435  7.33284, -3.42747 -0.268997         0,    3 -1.67     0,   -2.7833 -0.0587811    1.78059,  0.574338 -0.0843841    2.72997, 0.0146655   0.244754 0.00370247   0.969467
22, 2.45738 0.900233        2, -4.32654 -0.740947   7.71292,  -3.14963 -0.0600017          0,    3 -1.67     0, -2.41126 0.0664491    2.1196,   1.16951 -0.0949928    2.27959, 0.0353635   0.240757 0.00877821   0.969901
23,2.63003 1.23171       2, -5.3018 -1.51713  8.25893, -4.19289 -0.720694         0,    3 -1.67     0, -3.33444 -0.475045    2.2271,   1.4545 -0.131519   2.18423, 0.0055705   0.263066 0.00151893   0.964761
24,  1.8157 0.974497        2, -3.79744 -0.669533   7.60037, -3.15618 0.0978971         0,    3 -1.67     0,-2.45623 0.221308  2.18288,   1.17484 -0.0862043    2.37621,0.0403743  0.234947 0.0097679   0.97112
25,4.06984 1.14029       2,-5.93156 -1.11409  8.08604, -3.39596 -0.261968         0,    3 -1.67     0,  -2.45022 -0.0843339    2.16794,   1.27287 -0.0889049    2.03518, 0.0248507   0.261877 0.00674556   0.964758
26,1.44222 1.51316       2, -3.6698 -1.31418  7.96287, -3.44405 -0.236642         0,    3 -1.67     0,   -2.8162 -0.0118046    2.14939,  1.10135 -0.104392   2.39102, 0.0188447   0.232743 0.00451071   0.972345
27,2.20974 1.83219       2, -5.08794 -0.974766   7.10591,-4.02783 0.637177        0,    3 -1.67     0,-3.41252  0.75506  1.52537,0.346607 0.103324  3.07616,0.0476388  0.268754 0.0133097  0.961938
28,2.52831 1.00584       2,-5.10488 -1.18046  7.93353, -3.99986 -0.503747         0,    3 -1.67     0,failed,failed,failed
29,2.42431 1.94444       2,-5.26331 -2.00305  6.88209, -3.85964 -0.447033         0,    3 -1.67     0, -3.21497 -0.201691   1.52248,  0.843936 -0.0856603    2.70532,0.000124363    0.263453 3.39636e-05    0.964672
30,3.60818  1.5312       2, -5.6513 -1.67595  6.70005,-3.00551 -0.43015        0,    3 -1.67     0, -2.22133 -0.197596   1.67609,    1.88649 -0.00577202     1.99945,0.00594205   0.253033 0.00155414   0.967438
31,1.11293  1.1671       2,-4.08822 -1.07086  7.57094, -4.16798 -0.216183         0,    3 -1.67     0, -3.59277 -0.065511   1.78894, 0.739417 -0.349674   2.86532, 0.0224685   0.245733 0.00569752    0.96906
32, 4.02986 0.911509        2, -6.02477 -0.449768   7.00616,-3.13126 0.376909        0,    3 -1.67     0,-2.19929 0.446483  1.88048,   1.78736 -0.0735191    2.07735,0.0487581  0.257405  0.013006  0.964985
33,3.48635 2.34611       2,-5.65696 -1.25464  7.11122,-3.32302 0.835883        0,    3 -1.67     0,-2.51475  1.01514  1.78343, 1.48455 0.216226   2.2937,0.0445999  0.258194 0.0119332  0.964989
34,3.80786 1.53029       2, -6.14443 -0.705556   6.71384,-3.32864 0.710818        0,    3 -1.67     0,-2.57488 0.797372  1.53152,    1.42537 -0.00103851     2.35916,0.0513613  0.263068 0.0140262  0.963307
35,4.10507  1.8491       2,-7.35328 -2.35698  6.93637, -4.17324 -0.804385         0,    3 -1.67     0, -3.42783 -0.565453   1.39456,0.630077 -0.20017  2.76069, -0.0109517    0.289288 -0.00330996    0.957174
36,1.09328 2.26868       2,-3.74438 -2.33222  6.89348, -3.54205 -0.618472         0,    3 -1.67     0,failed,failed,failed
37,3.09252 1.51057       2,-5.66071 -1.48807    8.682, -4.25694 -0.421437         0,    3 -1.67     0,-3.23647 -0.15318  2.54767,  1.20469 -0.158585    2.2578, 0.0139686   0.267529 0.00387882   0.963441
38,2.61134 2.35549       2,-5.53701 -2.46084  8.28006,-4.41244 -0.76612        0,    3 -1.67     0, -3.48653 -0.354615   2.30665,   1.02624 -0.0411699    2.46918,-0.0120487   0.268278 -0.0033557    0.96326
39,1.79725 2.31385       2, -4.4286 -1.44552  6.81031,-3.61472  0.54735        0,    3 -1.67     0,-3.05656 0.729538  1.51516, 0.772005 0.0402874   2.80332, 0.0340506    0.25297 0.00890927   0.966834
40,4.15547  2.3931       2,-6.37606  -2.0595  8.02187, -3.68756 -0.140234         0,    3 -1.67     0,-2.75381 0.161371  2.04544,    1.0256 -0.0358781    2.25098, 0.0106924   0.268749 0.00298353   0.963146
41, 3.22839 0.859989        2, -4.90325 -0.884498   8.17155, -3.16178 -0.292735         0,    3 -1.67     0,failed,failed,failed
42, 4.21814 0.896876        2, -7.7646 -1.01739  6.51353, -4.27372 -0.215811         0,    3 -1.67     0, -3.70206 -0.140907   1.02998, 0.610501 -0.186985   2.91845, 0.0265338   0.297598 0.00827467   0.954287
43,1.4369  2.278      2,-4.25485 -1.93254  7.18029, -3.88189 -0.137784         0,    3 -1.67     0,-3.35207 0.102862  1.54943,   0.44292 -0.0555935    2.91145,0.00877138   0.252333 0.00228743   0.967598
44,3.67067 2.03375       2,-7.08458 -1.71216  7.08441, -4.47946 0.0640718         0,    3 -1.67     0,failed,failed,failed
45,4.44124 1.41889       2, -6.53426 -0.780262   8.19166,-3.69257 0.447628        0,    3 -1.67     0,-2.59953 0.578149  2.30284,1.22036 0.10371 2.21607,0.0464188  0.268642 0.0129622  0.962034
46,0.571499 0.947668        2,-3.03654 -1.23952  6.83067,  -3.2881 -0.627826         0,    3 -1.67     0,failed,failed,failed
47,1.85623 2.41926       2,-4.03015 -2.59486  7.06516, -3.12427 -0.787499         0,    3 -1.67     0, -2.50108 -0.386255   1.84647,   1.13152 -0.0513479    2.37283, -0.0211556    0.236937 -0.00516077    0.971281
48,1.51579 1.47332       2,-4.43275 -1.63013  6.61675, -3.82099 -0.489263         0,    3 -1.67     0,failed,failed,failed
49, 1.9849 1.75288       2,-4.80852 -1.98269  7.06985, -3.89492 -0.671525         0,    3 -1.67     0, -3.27639 -0.416486   1.59781, 0.561934 -0.128833   2.84499,-0.00463451    0.258697  -0.0012412    0.965947
50,3.50262 1.30606       2,  -6.2947 -0.430482   8.43219, -4.4827 0.759963        0,    3 -1.67     0,-3.45639  0.83015   2.3027,0.834586 0.044757  2.69341,0.0582638  0.273352   0.01659  0.960005
51,1.61752 2.04541       2,-4.02789 -1.70259  7.91273, -3.66199 -0.186239         0,    3 -1.67     0,-2.94475 0.116936  2.22851,  0.897995 -0.0755736    2.54257,  0.012725    0.24319 0.00319067    0.96989
52,0.617694  2.05185        2,-3.16977 -1.72672   6.9998, -3.42126 -0.148354         0,    3 -1.67     0,    -3.141 0.00431666    1.11299,   0.345906 -0.00855783     2.77159, 0.0136875   0.237664 0.00334933   0.971245
53,3.03612 1.56521       2, -6.05674 -0.666933    6.6697,-4.00003 0.790427        0,    3 -1.67     0,-3.40928 0.855477   1.2569,  0.831594 -0.0462444    2.80809,0.0573195    0.2806 0.0167896  0.957965
54,4.47232 2.08429       2,-6.91532 -2.35725  6.72126, -3.31305 -0.569532         0,    3 -1.67     0, -2.42831 -0.267949   1.61992,    1.9462 -0.0324813    1.94146,-0.00887942    0.266158 -0.00245188    0.963885
55,1.19979 2.37371       2,-4.14499  -2.5138  6.66642,-3.79745 -0.65695        0,    3 -1.67     0, -3.35842 -0.390694   1.28812, 0.331865 0.0180883   2.97164, -0.0160584    0.253353 -0.00420626    0.967232
56,1.25791  2.1718       2,-3.16519 -2.00136  8.25083, -3.02998 -0.539453         0,    3 -1.67     0, -2.46115 -0.179777   2.30469, 0.724236 -0.075071   2.32364,-0.000479446     0.223041   -0.0001097     0.974809
57,0.563888  1.43628        2,-3.39516   -1.439  7.24782,-3.81531 -0.41979        0,    3 -1.67     0, -3.32522 -0.212069   1.72459,0.644381 -0.13075  2.85854, 0.0104068   0.236847 0.00253717   0.971488
58,3.72105 1.33855       2,-6.07495 -1.33762  8.04785, -3.85964 -0.330617         0,    3 -1.67     0,  -2.80738 -0.0989245    2.32992, 1.17346 -0.15163  2.28717, 0.0179844   0.268712 0.00501808    0.96304
59,4.36547 1.23422       2,-6.42087 -1.08734  7.94109, -3.54391 -0.105192         0,    3 -1.67     0,-2.56885 0.059929  2.08152,  1.19009 -0.204823   2.14307, 0.0285711   0.268038 0.00795279   0.962952
60,4.44103 2.39638       2,  -6.388 -1.98573  8.69418, -3.65742 -0.121052         0,    3 -1.67     0,-2.60199 0.207032  2.42179,   1.47472 -0.0812965    1.83493, 0.0140561   0.266618 0.00388879   0.963692
61,4.46272 2.38866       2,-6.75845 -2.16916  7.18267, -3.39879 -0.134533         0,    3 -1.67     0,-2.44638 0.171146  1.83487,  1.63363 0.0435907   2.05194,0.00563909   0.267323 0.00156442   0.963589
62,2.27577 1.57781       2, -4.49301 -0.720357   8.57817, -3.7637 0.609516        0,    3 -1.67     0,-3.19272 0.701061  1.83723,   1.24951 -0.0690834    2.16425,0.0526689  0.246879 0.0134393  0.967521
63,3.09715 1.71125       2,-5.21982 -1.16749  6.75556,-3.14132 0.315915        0,    3 -1.67     0,-2.38283 0.485563  1.70679,   1.32718 -0.0684665    2.38321, 0.0335968   0.252529 0.00877399   0.966966
64, 3.24309 0.863642        2,-5.28485 -1.08805  8.42911, -3.63652 -0.552746         0,    3 -1.67     0, -2.70527 -0.361019   2.41147, 0.918086 -0.268528   2.26301,0.0185314  0.258884 0.0049678  0.965718
65,3.29352 1.86715       2,-5.42641 -1.07262  8.57176,-3.79117 0.466742        0,    3 -1.67     0,-2.81306 0.660081  2.48937,  0.866236 -0.0377678    2.42745,0.0420013  0.258658 0.0112581   0.96499
66,4.26982 2.06207       2,-5.84291 -2.23481  8.10973,  -3.0407 -0.734071         0,    3 -1.67     0, -2.11943 -0.381703    2.1726,  1.54868 -0.203136   1.68688,-0.00595303    0.257906 -0.00158911     0.96615
67,2.58399 1.14443       2, -4.95469 -0.953741   6.91944,    -3.449 -0.0168803          0,    3 -1.67     0,-2.70673 0.126003  1.76964,  1.67062 -0.256901   2.24103, 0.0299517   0.252551 0.00782177   0.967088
68,4.46078 1.30174       2,-6.60844 -1.22408  6.61018,  -3.04131 -0.0878771          0,    3 -1.67     0,-2.17669 0.072278  1.62557,   1.96798 -0.0147179    1.95192, 0.0225337    0.26238 0.00612885   0.964682
69,3.53175  2.3874       2,-6.10217 -2.52042  7.19214, -3.67354 -0.588653         0,    3 -1.67     0,  -2.8007 -0.228139   1.83787,   1.21769 -0.0164294    2.36303, -0.0116367    0.265581 -0.00320586    0.964013
70, 1.80344 0.980542        2, -4.90935 -0.294032   7.41024,-4.36649 0.611011        0,    3 -1.67     0,-3.72615 0.649362  1.66663,  1.12853 -0.170569   2.66214, 0.059216  0.266981 0.0164385   0.96174
71,3.63008 2.23943       2,-5.23739 -1.08004  8.32072,-3.16263 0.838655        0,    3 -1.67     0,-2.33398  1.00954  2.19281,   1.1979 0.0944171   2.13047,0.0514139    0.2482  0.013193  0.967253
72,2.14505 1.88186       2,-4.28603 -1.44058  8.03126,   -3.48025 -0.00885686           0,    3 -1.67     0,-2.83795 0.207026  1.97776, 0.684159 -0.192589   2.48472,0.0236515  0.244265 0.0059596  0.969402
73,4.33878 2.14337       2,-7.66916 -1.58752  7.33638,-4.46647 0.320681        0,    3 -1.67     0,-3.62815 0.494212    1.547,0.537986 0.143536  2.92132,0.0291018  0.293905 0.0089529   0.95535
74, 3.14416 0.884507        2, -5.3695 -1.30321  7.76258,-3.60995 -0.75476        0,    3 -1.67     0, -2.72174 -0.539185   2.12698,  1.07267 -0.264401   2.32065, 0.0084473   0.260167 0.00227618   0.965524
75,3.74348 1.14359       2, -5.67253 -0.661203   8.37324,-3.55532 0.292829        0,    3 -1.67     0,-2.62632 0.401115  2.27876,  1.11596 -0.025282   2.16986,0.0465183    0.2607 0.0125774  0.964216
76,1.49687 2.14807       2,-4.44948 -2.16808  7.30358, -4.05792 -0.558586         0,    3 -1.67     0, -3.42821 -0.251747   1.76027,  0.486572 -0.0738175    2.94265,-0.00605561    0.253623 -0.00158779    0.967283
77, 3.34698 0.882674        2,-5.02756 -1.31893  7.78252, -3.04374 -0.793869         0,    3 -1.67     0, -2.19673 -0.571665   2.14791,  1.47419 -0.238769   1.93133,0.00750812   0.249408 0.00193376   0.968367
78,1.85409  2.0309       2,-3.66798 -1.19946  8.35305,-3.12558 0.402516        0,    3 -1.67     0,-2.44945 0.623617  2.37405, 0.891627 0.0393316   2.31696, 0.0389122   0.231854 0.00928255   0.971928
79,3.27288 1.57018       2,-6.47473 -1.64209  6.68501, -4.13552 -0.308699         0,    3 -1.67     0, -3.51593 -0.151562   1.24686,  0.574816 -0.0981131    2.90862, 0.0119738   0.283206 0.00353611   0.958978
80,1.87103 2.28759       2,-4.54023 -2.38928  7.26519, -3.74666 -0.668706         0,    3 -1.67     0, -3.20163 -0.381884   1.55816, 0.797033 -0.055205   2.56882, -0.0115408    0.255081 -0.00304477    0.966846
81,3.69642 1.16494       2, -6.11361 -0.444465   7.39153,-3.70002 0.627216        0,    3 -1.67     0,-2.75201 0.696137  1.98771,  1.35355 0.0462021   2.39843,0.0546727  0.265621 0.0150894  0.962408
82,1.85488 1.68386       2, -4.7269 -2.02628  7.12137,   -3.945 -0.802376         0,    3 -1.67     0, -3.29625 -0.524274   1.70723, 0.433995 -0.101526   2.91437,-0.00849801     0.26078 -0.00229564    0.965358
83,0.679673  1.13827        2, -3.53715 -0.649718   7.71503,-4.00656 0.277482        0,    3 -1.67     0,-3.55415 0.360583  1.65382, 0.860568 -0.161077   2.72132,0.0431164  0.237973 0.0105751  0.970257
84, 2.54323 0.842031        2, -4.72242 -0.314823   6.60658,-3.14129 0.463069        0,    3 -1.67     0,-2.47825 0.507271  1.62169,  1.39467 -0.115799   2.42526,0.0545734  0.247007 0.0139346  0.967375
85,0.925453   1.1889        2, -3.97449 -0.703894   8.56128,-4.49847 0.228307        0,    3 -1.67     0,failed,failed,failed
86,2.60458 1.16527       2, -4.68538 -0.412705   8.56348,-3.65757 0.613675        0,    3 -1.67     0,-2.96621 0.674572  2.09018,0.423229 0.225904  2.62003,0.0594164  0.250832 0.0154268  0.966082
87,3.27864 1.93302       2,-6.46104  -1.6496  6.63579, -4.08276 0.0535421         0,    3 -1.67     0,-3.50855 0.200148  1.18441,  0.61532 0.0272523   2.90055, 0.0202815    0.28327 0.00599198   0.958807
88,  4.3979 0.910621        2,-6.14427 -1.14202  7.65304, -3.11199 -0.485224         0,    3 -1.67     0, -2.18787 -0.313461   2.00423,  1.69562 -0.179151   1.79698, 0.0183367   0.260695 0.00495248   0.965234
89,4.03594 1.69839       2,-5.80784 -1.71253  8.45415, -3.39396 -0.492426         0,    3 -1.67     0,  -2.4233 -0.206214   2.34172,   1.55636 -0.0769345    1.76722,0.00940728   0.259888 0.00253196    0.96559
90,0.681779  1.13176        2,-3.27513 -1.36143  8.41572, -3.81352 -0.736869         0,    3 -1.67     0, -3.25005 -0.502644   2.25287, 0.547701 -0.270225    2.6524,0.00670738   0.231189 0.00159389   0.972884
91,3.41949 1.79333       2,-6.46359 -1.70783  7.18896, -4.19629 -0.218938         0,    3 -1.67     0,   -3.4727 -0.0277474    1.50328,   1.28974 -0.0587387    2.45258, 0.0123374   0.275167 0.00353149   0.961311
92,2.18789 1.90007       2, -4.37863 -0.845042   8.06707,  -3.578 0.787297        0,    3 -1.67     0,-2.95469 0.907591  1.90447, 0.722295 -0.110649   2.55395,0.0540366  0.245924 0.0137327  0.967684
93,3.83568 1.61688       2,-7.17453 -1.62194  7.29296, -4.48627 -0.264452         0,    3 -1.67     0,failed,failed,failed
94,2.43186  1.2391       2,-5.14679 -1.26951  6.67326,  -3.6856 -0.269843         0,    3 -1.67     0, -3.11767 -0.129755   1.36847, 0.713744 -0.110365   2.76556, 0.0189049   0.263529 0.00516561   0.964452
95,4.12711 1.21282       2, -6.08539 -0.582557   7.96852, -3.4615 0.486365        0,    3 -1.67     0,-2.44107 0.584051  2.24808, 1.35997 0.111294  2.16591,0.0507824  0.262313 0.0138249  0.963546
96, 1.3181 1.12731       2,-3.76065 -1.02383  8.03582, -3.70642 -0.240601         0,    3 -1.67     0,  -2.99872 -0.0479319    2.33552, 0.566594 -0.130262   2.71248, 0.0253761   0.242636 0.00634913   0.969765
97,1.01898 1.84237       2,-3.36001 -1.62606  6.82797, -3.20463 -0.201627         0,    3 -1.67     0,failed,failed,failed
98,4.15232 2.35779       2,-6.48231 -1.60833  8.52667,-4.00134 0.334778        0,    3 -1.67     0,-2.98046 0.588068  2.30587,   0.64592 -0.0619443    2.51452, 0.0304066   0.272721 0.00862392   0.961574
99,3.78212 2.36534       2,-7.00122 -2.47065  7.19634, -4.29321 -0.484347         0,    3 -1.67     0, -3.51507 -0.209749   1.52442,   1.56339 -0.0256506    2.28514,-0.00688429    0.277565 -0.00198905     0.96068
100,1.18214  2.4556       2,-4.41984 -2.17609  7.42111, -4.37086 -0.278395         0,    3 -1.67     0,   -3.81367 -0.00406816     1.63172,  0.33373 -0.029466   3.04959, 0.00177399     0.26269 0.000482971    0.964879
101,1.91647 2.37936       2,-5.27586 -1.96582  7.17193,   -4.48786 -0.00693787           0,    3 -1.67     0,failed,failed,failed
102,1.61248 1.35475       2, -4.06483 -0.442964   8.25102,-3.84732 0.759769        0,    3 -1.67     0,-3.19872  0.83045  2.10121, 0.999782 -0.120704   2.52802,0.0591305  0.241408 0.0147387  0.968508
103,3.12693 1.87284       2,-6.29673 -2.19383  7.01504, -4.21961 -0.686743         0,    3 -1.67     0, -3.48745 -0.431655    1.5266,0.687024 -0.14929   2.7962, -0.0069706     0.27986 -0.00203205    0.960013
104,1.03073 1.32059       2, -4.41481 -0.892393   6.94136,-4.43251 0.216277        0,    3 -1.67     0,-4.08277  0.28697  1.03892,  1.09418 -0.205696   2.76855,0.0378031   0.26317 0.0103207  0.963953
105,1.10225 1.70671       2,-3.26428 -1.58388   7.3022, -3.13162 -0.347633         0,    3 -1.67     0,  -2.56044 -0.0704862    2.01057,0.892284  -0.1033  2.55923,0.00958516   0.227177 0.00223611   0.973804
106,4.35706 1.38763       2,-6.19399 -1.58879  8.56316, -3.51984 -0.632834         0,    3 -1.67     0, -2.53552 -0.380352   2.30335,  1.48856 -0.145959   1.75006,0.00912376   0.266089 0.00251865   0.963902
107,3.20961  2.2534       2,-5.19322 -1.54287  7.73283,-3.32881 0.310891        0,    3 -1.67     0,-2.48819 0.560633  2.08823,  1.23092 0.0205846   2.25583, 0.0284706   0.252724 0.00744006   0.967091
108,3.63921 1.13344       2,-6.36397 -1.05622  7.70275, -4.11217 -0.153044         0,    3 -1.67     0,  -3.26017 -0.0116402    1.84719,  1.40881 -0.112746   2.27261, 0.0263713   0.272292 0.00746571   0.961824
109,2.24244 2.14966       2,-5.39548 -1.43929  7.10296,-4.28816 0.407562        0,    3 -1.67     0,-3.71665 0.560018  1.39058,    1.26484 -0.00412507     2.60232, 0.0308975   0.268355 0.00861199   0.962786
110,2.24167 1.94285       2,-4.50079  -1.3684  7.51953,-3.47881 0.203629        0,    3 -1.67     0,-2.76071 0.421955  1.98564, 0.958741 0.0352827   2.54504, 0.0280268   0.247015 0.00714764    0.96858
111,0.567418  1.83317        2,-3.32793 -1.03511  7.22564,-3.74753 0.491067        0,    3 -1.67     0,-3.45432 0.582266  1.12182, 0.354198 -0.103427   2.94722,0.0418205  0.236768 0.0102016  0.970612
112,2.38753  2.3039       2,-5.34106  -1.4015  7.70729,-4.30582 0.547555        0,    3 -1.67     0,-3.60886 0.730438  1.76056,  0.754171 -0.0179726    2.87234, 0.0339391   0.260399 0.00915955   0.964861
113,3.84449 1.81279       2,-6.33341 -1.64422  8.00542, -3.96298 -0.214106         0,    3 -1.67     0, -2.87691 0.0678484   2.32507,   1.3771 -0.117008   2.23138, 0.0145018   0.270211 0.00407043   0.962683
114,2.16749 1.63382       2,-4.61173 -1.33682  6.76345, -3.43599 0.0095239         0,    3 -1.67     0,-2.77655  0.20068  1.66098,   1.10934 -0.0538183    2.55626, 0.0232207   0.251979 0.00604808   0.967435
115, 1.0277 1.50879       2, -3.71592 -0.536439   8.26698,-4.01455 0.780883        0,    3 -1.67     0,-3.36487 0.874671  2.24397,  0.456686 -0.0487004    2.85281,0.0602488  0.246768 0.0153736  0.967078
116,0.570037  1.63255        2,-3.74781 -1.99492  6.79803, -4.05904 -0.831459         0,    3 -1.67     0,failed,failed,failed
117,4.11789  1.2745       2, -6.75468 -0.548644   6.72998,-3.60805  0.64697        0,    3 -1.67     0,-2.82716 0.710398  1.47347,  1.41126 0.0324279   2.38332,0.0527112  0.272412 0.0149478  0.960619
118,1.61374 1.17469       2,-4.03901  -0.4295  6.80416,-3.41037  0.64044        0,    3 -1.67     0,-2.88249 0.696573  1.52276, 0.491504 -0.153396   2.89065,0.0591486  0.247744 0.0151554  0.966899
119, 4.2736 2.09022       2,-6.51423 -2.47249  7.27809, -3.37588 -0.813154         0,    3 -1.67     0, -2.45667 -0.464267   1.84613, 1.60679 -0.18611  1.98848, -0.0146795     0.26524 -0.00403874    0.964062
120,2.38573 1.09128       2,  -4.2239 -0.324958   8.05731,-3.20859 0.660889        0,    3 -1.67     0,-2.59662  0.70797   1.9212, 0.83111 0.257253  2.42703, 0.061789  0.238572 0.0152121  0.969038
121,4.07816 1.58337       2, -7.13603 -0.741779   7.34372,-4.27192 0.715392        0,    3 -1.67     0,-3.35535 0.810668  1.74592,  0.90194 0.0591524   2.72961,0.0515995  0.284702 0.0153489  0.957103
122,3.33606 1.35418       2, -5.9719 -1.27534  6.91984, -3.70482 -0.149446         0,    3 -1.67     0,  -2.9571 0.0102353   1.58688,  1.45987 -0.204531   2.30844,  0.021173   0.266881 0.00586485   0.963479
123,3.66811 1.43555       2, -6.41026 -0.777439   7.65903,-4.12427 0.490481        0,    3 -1.67     0, -3.1387 0.610011  2.04532,    1.03803 -0.00843942     2.60507,0.0452704  0.273018 0.0128631  0.960857
124,4.18974  1.6674       2,-6.21165 -1.72655  8.39934, -3.63337 -0.507058         0,    3 -1.67     0, -2.60094 -0.220091   2.35993,  1.0743 -0.13807  2.10113,0.00889714   0.268598 0.00248104   0.963208
125, 4.35537 0.896283        2, -7.41532 -0.634705   7.02933, -4.1059 0.172053        0,    3 -1.67     0, -3.2319 0.246861  1.58207,   1.27901 0.00182044    2.48677,0.0398217  0.281821 0.0117076  0.958569
126,2.48505 1.45394       2, -5.01718 -0.632289   7.15975,-3.69717 0.674827        0,    3 -1.67     0,-2.98782 0.764223  1.75788, 0.989955 0.0463183   2.66707,0.0535088  0.258238 0.0143267  0.964492
127,0.926656   2.3249        2,-3.96264 -2.56505  6.58771,  -3.8455 -0.764158         0,    3 -1.67     0,failed,failed,failed
128,1.10874 2.07372       2,-4.32242  -1.7539  7.80927, -4.47246 -0.190951         0,    3 -1.67     0,-3.86008 0.057534  1.86839,   0.38758 -0.0934172     3.0622, 0.0109613   0.254837 0.00288891   0.966918
129,1.04472 1.81976       2,-3.27322  -1.4912  8.38206, -3.43523 -0.221198         0,    3 -1.67     0, -2.83155 0.0538233   2.37307,0.683646 -0.67856  2.55108, 0.0155843   0.223492 0.00357383   0.974575
130,3.21119 1.79131       2,-5.69014 -1.87411  8.46015, -4.07994 -0.610107         0,    3 -1.67     0, -3.12341 -0.295062   2.35822, 0.521854 -0.245754   2.59831, 0.00308734    0.267833 0.000858253     0.96346
131,3.01547 2.04964       2,-4.67181 -1.06191  7.93422,-3.04144 0.672893        0,    3 -1.67     0,-2.23826 0.855458  2.19384,  1.2775 0.147195  2.19919,0.0468533  0.241735 0.0116868   0.96914
132,2.08042 1.92032       2,-4.39345   -1.369  7.33949,-3.46472 0.192449        0,    3 -1.67     0, -2.7268 0.422385  2.02328,   1.03544 -0.0876389    2.52777, 0.0278876   0.249152 0.00717766   0.968036
133,1.07141 2.47161       2,-3.32304 -2.59133  7.19715, -3.14083 -0.813127         0,    3 -1.67     0, -2.57961 -0.375481   1.96727,  0.963733 -0.0444642    2.47249, -0.0224041    0.228343 -0.00525611    0.973309
134,2.20131  1.9481       2,-4.36349 -1.21047  6.57825,-3.07993 0.483037        0,    3 -1.67     0,-2.45083 0.657553  1.62694,   1.31849 -0.0421438    2.46389, 0.0363905   0.243107 0.00912721   0.969274
