number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
19,0.786913  1.79269        2,-3.92499  -1.6053  7.33056,-4.22481 -0.25708        0,1.75    0    0,  -3.74016 -0.0588582     1.5426, 0.26492 0.146945  2.36635, -0.0403364    0.236463 -0.00982544    0.970753
20,3.72919 1.41351       2, -5.31961 -0.947123   8.30029,-3.16157 0.186649        0,1.75    0    0,-2.37998 0.325805  2.04711, 0.743598 0.0580971   1.18976, -0.0131825    0.253634 -0.00345691    0.967204
21,2.21914 1.57371       2,-4.48722 -1.46435  7.33284, -3.42747 -0.268997         0,1.75    0    0,  -2.75568 -0.0497681    1.84179, 0.911185 0.0444496   1.74678, -0.0383449    0.235858 -0.00931416    0.970986
22, 2.45738 0.900233        2, -4.32654 -0.740947   7.71292,  -3.14963 -0.0600017          0,1.75    0    0, -2.47063 0.0562814   1.98391,  1.16841 0.0147647    1.3559, -0.0175442    0.234543 -0.00423367    0.971938
23,2.63003 1.23171       2, -5.3018 -1.51713  8.25893, -4.19289 -0.720694         0,1.75    0    0,failed,failed,failed
24,  1.8157 0.974497        2, -3.79744 -0.669533   7.60037, -3.15618 0.0978971         0,1.75    0    0,-2.58729 0.198199  1.85068, 0.991929 0.0885734   1.53266,  -0.011887    0.225014 -0.00274537    0.974279
25,4.06984 1.14029       2,-5.93156 -1.11409  8.08604, -3.39596 -0.261968         0,1.75    0    0,  -2.49291 -0.0923537    2.08991,  0.918304 -0.0287178    1.27109, -0.0292103    0.260738 -0.00789302    0.964935
26,1.44222 1.51316       2, -3.6698 -1.31418  7.96287, -3.44405 -0.236642         0,1.75    0    0,  -2.85569 -0.0259451    2.04123, 0.579589 0.0410093   1.76468, -0.0343823    0.225423 -0.00796054    0.973622
27,2.20974 1.83219       2, -5.08794 -0.974766   7.10591,-4.02783 0.637177        0,1.75    0    0,-3.43388 0.750968  1.48144,0.254439 0.389584  2.33202, -0.0037779    0.251496 -0.00098169     0.96785
28,2.52831 1.00584       2,-5.10488 -1.18046  7.93353, -3.99986 -0.503747         0,1.75    0    0, -3.18203 -0.314631   2.10446,  0.473095 -0.0413864    2.00107, -0.0367965    0.251633 -0.00957447    0.967075
29,2.42431 1.94444       2,-5.26331 -2.00305  6.88209, -3.85964 -0.447033         0,1.75    0    0, -3.24964 -0.214886   1.45467,  1.00629 0.0417984   1.94119,-0.0521173    0.24629 -0.0132644   0.967703
30,3.60818  1.5312       2, -5.6513 -1.67595  6.70005,-3.00551 -0.43015        0,1.75    0    0, -2.38917 -0.247371   1.37954,   1.5468 0.0545063   1.30292,-0.0465079   0.244809 -0.0117573   0.968384
31,1.11293  1.1671       2,-4.08822 -1.07086  7.57094, -4.16798 -0.216183         0,1.75    0    0,  -3.53859 -0.0513197    1.92239, 0.387769 0.0708868   2.29258, -0.0281204    0.238572 -0.00691128    0.970693
32, 4.02986 0.911509        2, -6.02477 -0.449768   7.00616,-3.13126 0.376909        0,1.75    0    0,-2.41841 0.430126  1.51348,  1.49634 0.0413548   1.24256,0.000963771    0.253658 0.000252734    0.967293
33,3.48635 2.34611       2,-5.65696 -1.25464  7.11122,-3.32302 0.835883        0,1.75    0    0,-2.69049  0.97617  1.46106, 1.37979 0.317257  1.41258, -0.00339461     0.248818 -0.000872073     0.968544
34,3.80786 1.53029       2, -6.14443 -0.705556   6.71384,-3.32864 0.710818        0,1.75    0    0,-2.71304 0.781507    1.298,1.64176 0.19891 1.37751,0.00390035   0.253576 0.00102246   0.967307
35,4.10507  1.8491       2,-7.35328 -2.35698  6.93637, -4.17324 -0.804385         0,1.75    0    0, -3.37711 -0.549198   1.47188,  0.949592 -0.0638673    1.96348,-0.0630774   0.270423 -0.0177589   0.960509
36,1.09328 2.26868       2,-3.74438 -2.33222  6.89348, -3.54205 -0.618472         0,1.75    0    0, -3.04443 -0.308529   1.57758, 0.479696 0.0407985   2.17525,-0.0668765   0.221954 -0.0152611   0.972641
37,3.09252 1.51057       2,-5.66071 -1.48807    8.682, -4.25694 -0.421437         0,1.75    0    0,failed,failed,failed
38,2.61134 2.35549       2,-5.53701 -2.46084  8.28006,-4.41244 -0.76612        0,1.75    0    0,failed,failed,failed
39,1.79725 2.31385       2, -4.4286 -1.44552  6.81031,-3.61472  0.54735        0,1.75    0    0,-3.11053 0.711921  1.39389,0.776757 0.363087  2.00664, -0.0171174    0.236464 -0.00416647     0.97148
40,4.15547  2.3931       2,-6.37606  -2.0595  8.02187, -3.68756 -0.140234         0,1.75    0    0, -2.7892 0.149941  1.98309, 0.813757 0.0941557   1.45512,-0.0424295   0.264319 -0.0116406   0.963431
41, 3.22839 0.859989        2, -4.90325 -0.884498   8.17155, -3.16178 -0.292735         0,1.75    0    0, -2.42732 -0.160247   2.03469,  0.859878 -0.0371253    1.24007, -0.0265931    0.246329 -0.00676163    0.968798
42, 4.21814 0.896876        2, -7.7646 -1.01739  6.51353, -4.27372 -0.215811         0,1.75    0    0,failed,failed,failed
43,1.4369  2.278      2,-4.25485 -1.93254  7.18029, -3.88189 -0.137784         0,1.75    0    0,-3.30993 0.122002  1.65034,0.197743 0.181505  2.31343,-0.0443815   0.236329 -0.0108064   0.970599
44,3.67067 2.03375       2,-7.08458 -1.71216  7.08441, -4.47946 0.0640718         0,1.75    0    0,-3.68296 0.256566  1.51891,0.322511 0.214392  2.37589, -0.0305027    0.275946 -0.00876187    0.960649
45,4.44124 1.41889       2, -6.53426 -0.780262   8.19166,-3.69257 0.447628        0,1.75    0    0, -2.7867 0.555799  1.98323,0.667371 0.143251  1.47182, -0.00200744     0.269793 -0.000562451     0.962916
46,0.571499 0.947668        2,-3.03654 -1.23952  6.83067,  -3.2881 -0.627826         0,1.75    0    0,    -2.87 -0.457159   1.58104,  0.619713 -0.0934647    2.11233,  -0.045352    0.209968 -0.00975054    0.976607
47,1.85623 2.41926       2,-4.03015 -2.59486  7.06516, -3.12427 -0.787499         0,1.75    0    0, -2.57623 -0.434641   1.66617,   1.17383 -0.0711593    1.62484,-0.0767421   0.220454 -0.0174015   0.972218
48,1.51579 1.47332       2,-4.43275 -1.63013  6.61675, -3.82099 -0.489263         0,1.75    0    0, -3.36327 -0.320938    1.2721,  0.500578 -0.0369641    2.30142,-0.0476299    0.23746 -0.0116581   0.970159
49, 1.9849 1.75288       2,-4.80852 -1.98269  7.06985, -3.89492 -0.671525         0,1.75    0    0, -3.22317 -0.394543   1.70906,   0.623118 -0.00504321     2.15322,-0.0583633   0.242881 -0.0146411   0.968188
50,3.50262 1.30606       2,  -6.2947 -0.430482   8.43219, -4.4827 0.759963        0,1.75    0    0,-3.58407 0.821418  2.07141, 0.91838 0.146324  1.64942, 0.0123045   0.273256 0.00349562   0.961856
51,1.61752 2.04541       2,-4.02789 -1.70259  7.91273, -3.66199 -0.186239         0,1.75    0    0,-3.00859 0.089953  2.07033, 0.463234 0.0962737   1.91036, -0.0404125    0.232439 -0.00966677    0.971723
52,0.617694  2.05185        2,-3.16977 -1.72672   6.9998, -3.42126 -0.148354         0,1.75    0    0, -2.97943 0.0923326   1.62657,0.439869  0.16166  2.13775, -0.0429143    0.213692 -0.00939678    0.975913
53,3.03612 1.56521       2, -6.05674 -0.666933    6.6697,-4.00003 0.790427        0,1.75    0    0,-3.42072 0.854217  1.23668,0.998923 0.283391  2.01729,0.00605734   0.259659 0.00162874    0.96568
54,4.47232 2.08429       2,-6.91532 -2.35725  6.72126, -3.31305 -0.569532         0,1.75    0    0, -2.61331 -0.331008   1.33669,  1.61852 0.0873539   1.27698,-0.0601755   0.258524 -0.0161379   0.963994
55,1.19979 2.37371       2,-4.14499  -2.5138  6.66642,-3.79745 -0.65695        0,1.75    0    0, -3.28834 -0.348197   1.45691,0.402679 0.116228  2.33073,-0.0707295   0.230692  -0.016816   0.970307
56,1.25791  2.1718       2,-3.16519 -2.00136  8.25083, -3.02998 -0.539453         0,1.75    0    0, -2.52602 -0.220798   2.09479,  0.738839 -0.0479167    1.40478,-0.0580869   0.213367 -0.0127096   0.975161
57,0.563888  1.43628        2,-3.39516   -1.439  7.24782,-3.81531 -0.41979        0,1.75    0    0,failed,failed,failed
58,3.72105 1.33855       2,-6.07495 -1.33762  8.04785, -3.85964 -0.330617         0,1.75    0    0, -2.95997 -0.132521   2.06252,  0.598415 -0.0182368    1.71895, -0.0344613    0.263365 -0.00941451    0.964035
59,4.36547 1.23422       2,-6.42087 -1.08734  7.94109, -3.54391 -0.105192         0,1.75    0    0,  -2.6027 0.0541973   2.02392,   1.01759 0.00818666    1.30616, -0.0237533    0.266103 -0.00655939     0.96363
60,4.44103 2.39638       2,  -6.388 -1.98573  8.69418, -3.65742 -0.121052         0,1.75    0    0,-2.73565 0.165483   2.1766, 0.503716 0.0200038   1.33335,-0.0396562   0.270439 -0.0111499   0.961855
61,4.46272 2.38866       2,-6.75845 -2.16916  7.18267, -3.39879 -0.134533         0,1.75    0    0,-2.60463 0.120354  1.58474,  1.40237 0.0528523    1.2672,-0.0452873   0.261604 -0.0122893   0.964034
62,2.27577 1.57781       2, -4.49301 -0.720357   8.57817, -3.7637 0.609516        0,1.75    0    0,-3.07984 0.719159  2.12801,0.203154 0.292638  1.81472, 0.00285517    0.244605 0.000720274    0.969618
63,3.09715 1.71125       2,-5.21982 -1.16749  6.75556,-3.14132 0.315915        0,1.75    0    0,-2.54631 0.448997  1.39853,  1.5838 0.203514   1.3727,  -0.016456    0.241316 -0.00409265    0.970298
64, 3.24309 0.863642        2,-5.28485 -1.08805  8.42911, -3.63652 -0.552746         0,1.75    0    0, -2.83413 -0.387548   2.14645,  1.34669 -0.324632   1.09714, -0.0369792    0.255788 -0.00979198    0.965976
65,3.29352 1.86715       2,-5.42641 -1.07262  8.57176,-3.79117 0.466742        0,1.75    0    0,-2.99416 0.624284  2.11884,0.409641 0.230052  1.61225,-0.00714989    0.259197 -0.00191886    0.965796
66,4.26982 2.06207       2,-5.84291 -2.23481  8.10973,  -3.0407 -0.734071         0,1.75    0    0, -2.26187 -0.436183   1.89983, 0.932793 -0.131799   1.05637, -0.065065   0.255091 -0.0172071   0.964572
67,2.58399 1.14443       2, -4.95469 -0.953741   6.91944,    -3.449 -0.0168803          0,1.75    0    0,-2.79447 0.109112  1.59802,  1.03744 0.0964136   1.78019, -0.0207919    0.242059 -0.00518839    0.970025
68,4.46078 1.30174       2,-6.60844 -1.22408  6.61018,  -3.04131 -0.0878771          0,1.75    0    0, -2.37344 0.0358332    1.3208,  1.47365 0.0461017   1.29812, -0.0271565    0.257518 -0.00724044    0.965865
69,3.53175  2.3874       2,-6.10217 -2.52042  7.19214, -3.67354 -0.588653         0,1.75    0    0, -2.89404 -0.266693   1.67847,  0.950651 -0.0101575    1.73852,-0.0642542   0.254471 -0.0169474   0.964795
70, 1.80344 0.980542        2, -4.90935 -0.294032   7.41024,-4.36649 0.611011        0,1.75    0    0,failed,failed,failed
71,3.63008 2.23943       2,-5.23739 -1.08004  8.32072,-3.16263 0.838655        0,1.75    0    0,-2.45231 0.985136  1.93992,0.792858 0.256846  1.20776, 0.00355562    0.250266 0.000919104     0.96817
72,2.14505 1.88186       2,-4.28603 -1.44058  8.03126,   -3.48025 -0.00885686           0,1.75    0    0,-2.79173 0.222561  2.09102,0.668518 0.128563  1.65373, -0.0299783    0.235927 -0.00728181    0.971281
73,4.33878 2.14337       2,-7.66916 -1.58752  7.33638,-4.46647 0.320681        0,1.75    0    0,-3.56957 0.506339  1.63495,0.472243 0.270581  2.18582, -0.0208487    0.280909 -0.00610385    0.959489
74, 3.14416 0.884507        2, -5.3695 -1.30321  7.76258,-3.60995 -0.75476        0,1.75    0    0, -2.79751 -0.557577   1.98154,  1.02963 -0.162672   1.55125,-0.0464526   0.250986 -0.0120593     0.9668
75,3.74348 1.14359       2, -5.67253 -0.661203   8.37324,-3.55532 0.292829        0,1.75    0    0,-2.71325 0.390983  2.10887,0.624525 0.102961  1.43092,-0.00435241    0.260388 -0.00117382    0.965493
76,1.49687 2.14807       2,-4.44948 -2.16808  7.30358, -4.05792 -0.558586         0,1.75    0    0, -3.44049 -0.257733   1.73231, 0.213585 0.0444704    2.3523,-0.0590899   0.240259 -0.0146541   0.968798
77, 3.34698 0.882674        2,-5.02756 -1.31893  7.78252, -3.04374 -0.793869         0,1.75    0    0, -2.30594 -0.600315   1.92453,   1.06127 -0.0404419    1.24688,-0.0499753   0.243095 -0.0125422   0.968633
78,1.85409  2.0309       2,-3.66798 -1.19946  8.35305,-3.12558 0.402516        0,1.75    0    0, -2.5631 0.586453  2.05134, 0.61516 0.162098  1.40915, -0.0132933    0.225593 -0.00307853    0.974126
79,3.27288 1.57018       2,-6.47473 -1.64209  6.68501, -4.13552 -0.308699         0,1.75    0    0,  -3.4742 -0.140979   1.31674, 0.745353 0.0794896   2.15368,-0.0397729   0.264744 -0.0109293   0.963436
80,1.87103 2.28759       2,-4.54023 -2.38928  7.26519, -3.74666 -0.668706         0,1.75    0    0, -3.11375 -0.335642    1.7581,  0.510624 -0.0247671    2.11106,-0.0666854   0.236082 -0.0162418   0.969306
81,3.69642 1.16494       2, -6.11361 -0.444465   7.39153,-3.70002 0.627216        0,1.75    0    0,-2.93347 0.682945  1.67859,0.943803 0.291407   1.6883,0.00767497   0.260277 0.00206899   0.965501
82,1.85488 1.68386       2, -4.7269 -2.02628  7.12137,   -3.945 -0.802376         0,1.75    0    0, -3.36209 -0.552499   1.56575,  0.85752 0.0212848   2.03382,-0.0619529   0.240355 -0.0153737   0.968584
83,0.679673  1.13827        2, -3.53715 -0.649718   7.71503,-4.00656 0.277482        0,1.75    0    0,-3.55111 0.361142   1.6629, 1.09552 0.130415  1.82101,-0.00658866    0.227547 -0.00153966    0.973743
84, 2.54323 0.842031        2, -4.72242 -0.314823   6.60658,-3.14129 0.463069        0,1.75    0    0,-2.60155 0.499051  1.37201,  1.5278 0.237034  1.52937,0.00521877   0.235009 0.00126182   0.971978
85,0.925453   1.1889        2, -3.97449 -0.703894   8.56128,-4.49847 0.228307        0,1.75    0    0,failed,failed,failed
86,2.60458 1.16527       2, -4.68538 -0.412705   8.56348,-3.65757 0.613675        0,1.75    0    0,failed,failed,failed
87,3.27864 1.93302       2,-6.46104  -1.6496  6.63579, -4.08276 0.0535421         0,1.75    0    0,-3.47313 0.209191  1.24434,0.939745 0.146372  2.03058, -0.0311792    0.263995 -0.00853868    0.963982
88,  4.3979 0.910621        2,-6.14427 -1.14202  7.65304, -3.11199 -0.485224         0,1.75    0    0, -2.31226 -0.336581   1.78671,   1.09606 -0.0263046    1.16781, -0.0364931    0.258874 -0.00978801    0.965172
89,4.03594 1.69839       2,-5.80784 -1.71253  8.45415, -3.39396 -0.492426         0,1.75    0    0, -2.54964 -0.243468   2.09639,  0.658558 -0.0914647    1.26472, -0.047074   0.260465 -0.0127157   0.964251
90,0.681779  1.13176        2,-3.27513 -1.36143  8.41572, -3.81352 -0.736869         0,1.75    0    0,failed,failed,failed
91,3.41949 1.79333       2,-6.46359 -1.70783  7.18896, -4.19629 -0.218938         0,1.75    0    0,    -3.3842 -0.00436322     1.65271, 0.549555 0.0758625   2.14868, -0.038364   0.266563 -0.0106194   0.962995
92,2.18789 1.90007       2, -4.37863 -0.845042   8.06707,  -3.578 0.787297        0,1.75    0    0,-2.92635  0.91306  1.97417,0.655314 0.388574  1.68265,0.00446236   0.239809 0.00110229   0.970809
93,3.83568 1.61688       2,-7.17453 -1.62194  7.29296, -4.48627 -0.264452         0,1.75    0    0,failed,failed,failed
94,2.43186  1.2391       2,-5.14679 -1.26951  6.67326,  -3.6856 -0.269843         0,1.75    0    0, -3.07357 -0.118877   1.45458, 0.805876 0.0228198   2.04952, -0.0338507    0.246703 -0.00862301    0.968461
95,4.12711 1.21282       2, -6.08539 -0.582557   7.96852, -3.4615 0.486365        0,1.75    0    0,-2.64076 0.564935  1.89377,0.909095 0.179096  1.35165, 0.00237962    0.261851 0.000645637    0.965105
96, 1.3181 1.12731       2,-3.76065 -1.02383  8.03582, -3.70642 -0.240601         0,1.75    0    0,  -3.11067 -0.0784077    2.03926, 0.236561 0.0256988   2.01192, -0.0280301    0.230842 -0.00665305    0.972565
97,1.01898 1.84237       2,-3.36001 -1.62606  6.82797, -3.20463 -0.201627         0,1.75    0    0, -2.73049 0.0278294   1.61409,0.869818 0.118237  1.90996, -0.0425222    0.214377 -0.00934203     0.97578
98,4.15232 2.35779       2,-6.48231 -1.60833  8.52667,-4.00134 0.334778        0,1.75    0    0,-3.07091 0.565626  2.14403,0.369082 0.168857  1.68669, -0.0199718    0.271705 -0.00563987    0.962157
99,3.78212 2.36534       2,-7.00122 -2.47065  7.19634, -4.29321 -0.484347         0,1.75    0    0,  -3.4501 -0.186822   1.62811, 0.540834 0.0505677   2.14764,-0.0578632   0.270852 -0.0163127   0.960742
100,1.18214  2.4556       2,-4.41984 -2.17609  7.42111, -4.37086 -0.278395         0,1.75    0    0, -3.83551 -0.014821   1.57912,0.201012 0.211013  2.41006,-0.0510689   0.242736 -0.0127973   0.968663
101,1.91647 2.37936       2,-5.27586 -1.96582  7.17193,   -4.48786 -0.00693787           0,1.75    0    0,-3.90394 0.210633  1.45077,0.258196 0.243566  2.46281,-0.0392279     0.2555  -0.010376   0.965957
102,1.61248 1.35475       2, -4.06483 -0.442964   8.25102,-3.84732 0.759769        0,1.75    0    0,-3.23412 0.826592  2.00812,0.232945  0.30873  1.98903, 0.0116813   0.238021 0.00286288   0.971186
103,3.12693 1.87284       2,-6.29673 -2.19383  7.01504, -4.21961 -0.686743         0,1.75    0    0, -3.48648 -0.431316   1.52827,  0.468519 -0.0248891    2.27626, -0.059419   0.263069 -0.0162351   0.962809
104,1.03073 1.32059       2, -4.41481 -0.892393   6.94136,-4.43251 0.216277        0,1.75    0    0,-3.98457  0.30682  1.27855,0.254691 0.219543  2.51709, -0.0134532     0.24978 -0.00347069    0.968203
105,1.10225 1.70671       2,-3.26428 -1.58388   7.3022, -3.13162 -0.347633         0,1.75    0    0, -2.63146 -0.104949   1.80731, 0.888541 0.0325957    1.7452, -0.0448966    0.212417 -0.00977031    0.976098
106,4.35706 1.38763       2,-6.19399 -1.58879  8.56316, -3.51984 -0.632834         0,1.75    0    0, -2.62281 -0.402742    2.1401, 0.587477 -0.141512   1.30706,-0.0482143   0.266933 -0.0133726   0.962415
107,3.20961  2.2534       2,-5.19322 -1.54287  7.73283,-3.32881 0.310891        0,1.75    0    0,-2.64728 0.513367  1.76545, 1.05551 0.248121   1.3591, -0.0224375    0.246567 -0.00571023    0.968849
108,3.63921 1.13344       2,-6.36397 -1.05622  7.70275, -4.11217 -0.153044         0,1.75    0    0,    -3.2097 -0.00326302     1.93372, 0.492079 0.0422656   2.00742, -0.0241573    0.267414 -0.00670644    0.963255
109,2.24244 2.14966       2,-5.39548 -1.43929  7.10296,-4.28816 0.407562        0,1.75    0    0,failed,failed,failed
110,2.24167 1.94285       2,-4.50079  -1.3684  7.51953,-3.47881 0.203629        0,1.75    0    0,-2.84137  0.39743  1.80573,0.749894 0.217789  1.76783,  -0.023242    0.236865 -0.00566821    0.971248
111,0.567418  1.83317        2,-3.32793 -1.03511  7.22564,-3.74753 0.491067        0,1.75    0    0,failed,failed,failed
112,2.38753  2.3039       2,-5.34106  -1.4015  7.70729,-4.30582 0.547555        0,1.75    0    0,failed,failed,failed
113,3.84449 1.81279       2,-6.33341 -1.64422  8.00542, -3.96298 -0.214106         0,1.75    0    0, -3.05943 0.0204638   2.01577,  0.862738 -0.0916449    1.60763,-0.0366277   0.266155 -0.0101213   0.963181
114,2.16749 1.63382       2,-4.61173 -1.33682  6.76345, -3.43599 0.0095239         0,1.75    0    0,-2.84779 0.180028  1.51252, 1.01017 0.160715  1.85819, -0.0287434    0.235949 -0.00698227    0.971315
115, 1.0277 1.50879       2, -3.71592 -0.536439   8.26698,-4.01455 0.780883        0,1.75    0    0,failed,failed,failed
116,0.570037  1.63255        2,-3.74781 -1.99492  6.79803, -4.05904 -0.831459         0,1.75    0    0,-3.61701 -0.59617  1.42255, 0.352891 0.0577363   2.44489, -0.064515   0.230022 -0.0152842   0.970924
117,4.11789  1.2745       2, -6.75468 -0.548644   6.72998,-3.60805  0.64697        0,1.75    0    0, -2.9263 0.702345  1.31708, 1.51813 0.222613  1.50418,0.00542195   0.262556 0.00147535     0.9649
118,1.61374 1.17469       2,-4.03901  -0.4295  6.80416,-3.41037  0.64044        0,1.75    0    0,-2.91562  0.69305  1.44329,0.902205 0.359372  1.91741,0.00732463   0.230233 0.00173298   0.973106
119, 4.2736 2.09022       2,-6.51423 -2.47249  7.27809, -3.37588 -0.813154         0,1.75    0    0, -2.56508 -0.505413   1.66837,   1.38756 0.00715609    1.28053,-0.0690562   0.256979 -0.0184131   0.963771
120,2.38573 1.09128       2,  -4.2239 -0.324958   8.05731,-3.20859 0.660889        0,1.75    0    0,-2.59685 0.707952  1.92061,0.812426 0.255895  1.43223, 0.0121767   0.234625 0.00293923   0.972005
121,4.07816 1.58337       2, -7.13603 -0.741779   7.34372,-4.27192 0.715392        0,1.75    0    0,-3.42556  0.80337  1.63731,0.502181 0.439321  2.14089,0.00405364   0.275736 0.00116282   0.961224
122,3.33606 1.35418       2, -5.9719 -1.27534  6.91984, -3.70482 -0.149446         0,1.75    0    0, -3.00232 0.0005782   1.50844,  1.14197 0.0639588    1.7435, -0.0295173    0.255701 -0.00781104    0.966274
123,3.66811 1.43555       2, -6.41026 -0.777439   7.65903,-4.12427 0.490481        0,1.75    0    0,-3.28877 0.591811   1.7935,0.973655 0.255116  1.73694, -0.00218396     0.267192 -0.000605554     0.963641
124,4.18974  1.6674       2,-6.21165 -1.72655  8.39934, -3.63337 -0.507058         0,1.75    0    0, -2.71171 -0.250879   2.16034,0.755589 -0.10917  1.34857,  -0.04677   0.265741 -0.0129086   0.962823
125, 4.35537 0.896283        2, -7.41532 -0.634705   7.02933, -4.1059 0.172053        0,1.75    0    0,-3.28358 0.242438  1.50556,  1.08433 0.0961286   1.80137,-0.00767935    0.274741 -0.00219435    0.961485
126,2.48505 1.45394       2, -5.01718 -0.632289   7.15975,-3.69717 0.674827        0,1.75    0    0,-3.09478 0.750744  1.54135, 1.15314 0.128649  1.74558,0.00425796   0.245132 0.00107662    0.96948
127,0.926656   2.3249        2,-3.96264 -2.56505  6.58771,  -3.8455 -0.764158         0,1.75    0    0, -3.45091 -0.508736   1.20533, 0.215516 0.0750152     2.418,-0.0748028   0.229763 -0.0177147   0.970206
128,1.10874 2.07372       2,-4.32242  -1.7539  7.80927, -4.47246 -0.190951         0,1.75    0    0, -3.84023 0.0655884   1.91668,0.411009  0.16779  2.30747,-0.0400738    0.24194 -0.0100014   0.969412
129,1.04472 1.81976       2,-3.27322  -1.4912  8.38206, -3.43523 -0.221198         0,1.75    0    0, -2.87431 0.0343467   2.24023, 0.406459 0.0606169    1.7232, -0.0375771    0.220612 -0.00850601      0.9746
130,3.21119 1.79131       2,-5.69014 -1.87411  8.46015, -4.07994 -0.610107         0,1.75    0    0,  -3.1689 -0.310043    2.2701,  0.372678 -0.0850945    1.84476, -0.051714   0.261138 -0.0140115   0.963813
131,3.01547 2.04964       2,-4.67181 -1.06191  7.93422,-3.04144 0.672893        0,1.75    0    0,-2.39575 0.819659   1.8413, 1.04396 0.199543  1.21262, -0.00234289     0.239122 -0.000576976     0.970987
132,2.08042 1.92032       2,-4.39345   -1.369  7.33949,-3.46472 0.192449        0,1.75    0    0,-2.83683   0.3881  1.78041,0.757681 0.244814  1.83721, -0.0240726    0.234648 -0.00581271    0.971765
133,1.07141 2.47161       2,-3.32304 -2.59133  7.19715, -3.14083 -0.813127         0,1.75    0    0,-2.62798  -0.4132  1.83092,   0.901016 -0.00758071     1.78941,-0.0786498   0.209764 -0.0169307   0.974437
134,2.20131  1.9481       2,-4.36349 -1.21047  6.57825,-3.07993 0.483037        0,1.75    0    0, -2.6058 0.614562  1.28784, 1.58713 0.343188  1.48848,  -0.014124    0.227889 -0.00330606    0.973579
