number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
19,  3.31476 -0.686484         2,-5.99247 0.570901  8.10523, -4.22953 0.0322578         0,1.75    0    0, -3.43642 -0.043302   1.88618,    1.4219 -0.0360189    1.38917, 0.0115684   0.264353 0.00317118   0.964351
20,  4.06214 -0.239993         2, -5.5441 0.549626  8.29467,-3.07407  0.46747        0,1.75    0    0,-2.58013 0.418502  1.37313, 2.21423 0.204012 0.361374, 0.0244516   0.251031 0.00634331   0.967649
21,   4.1032 -0.312319         2,-6.02207 0.506738  8.14896,-3.48627  0.32631        0,1.75    0    0,-2.87162 0.274589  1.53751,  1.60087 0.0640896  0.875633, 0.0188863   0.261133 0.00511014   0.965105
22,  4.13551 -0.148134         2,-7.58586 0.522899  6.94941, -4.4493 0.443624        0,1.75    0    0, -3.1983 0.357392  2.04007, 1.34941 0.253475  1.96359, 0.0201564   0.276763 0.00580672   0.960709
23, 3.59547 0.230211        2,-4.96821 0.253202  8.62643,-3.02007 0.567368        0,1.75    0    0,-2.56384 0.544117  1.40747, 2.19585 0.274721 0.288678, 0.0222674   0.244618 0.00561924   0.969348
24,  3.43959 -0.686217         2,-5.43468  1.22026  7.41961,-3.26033 0.818127        0,1.75    0    0,-2.67703 0.687158  1.45211, 2.01973  0.25034 0.962791,0.0466997  0.245289 0.0118305  0.968252
25,  3.2129 0.533267        2,-5.99453 0.198323  8.00862,-4.31354 0.782272        0,1.75    0    0,-3.33866 0.750019  2.18007, 1.09418 0.655246  1.75782, 0.0237762   0.264388 0.00652019   0.964101
26,  4.39237 -0.768272         2,-7.59184 0.791631  7.35706, -4.3865 0.147136        0,1.75    0    0,-3.44569 0.049034  1.70646,   1.31921 -0.0339871    1.67406, 0.0180018   0.277839 0.00520759   0.960445
27,  3.4733 0.227405        2,-6.84744 0.217155  7.02117,-4.47789 0.479564        0,1.75    0    0,failed,failed,failed
28,  3.8936 0.496532        2,-5.88913 0.153538  7.95362,-3.49387 0.689134        0,1.75    0    0,-2.80619 0.671205  1.67267, 1.86418 0.806466 0.938697, 0.0217637   0.254799 0.00573619   0.966732
29, 4.20453 -0.26448        2,-7.04201 0.205984  8.02083,  -4.36296 -0.0138746          0,1.75    0    0,  -3.46419 -0.0401642    1.85523,   1.42799 -0.0214728    1.38223, 0.00335785    0.275918 0.000963914    0.961175
30, 3.23097 -0.49253        2,-5.99947  1.09776  7.42988,-4.04724 0.839209        0,1.75    0    0,-3.09525 0.665016  2.03392,1.38538 0.44788 1.72191,0.0426651   0.25897 0.0114512  0.964875
31,  3.99009 -0.408567         2,-6.73796 0.755743  7.83872,-4.19028  0.50896        0,1.75    0    0,-3.34698 0.414373  1.79451,  1.49585 0.0932347   1.37835, 0.0270197   0.270199 0.00758594   0.962396
32,  3.0272 0.654972        2,-4.84796  0.10924  8.45825,-3.39709 0.799731        0,1.75    0    0,failed,failed,failed
33, 4.33416 -0.60345        2, -5.8387 0.556492  8.10769,-3.0612 0.10141       0,1.75    0    0, -2.61962 0.0593226   1.15926,   1.76846 0.00724532   0.588225, 0.0136329    0.25663 0.00362022   0.966407
34,  3.14529 -0.827722         2, -5.71697 0.0290389   7.48937, -3.90291 -0.791921         0,1.75    0    0,failed,failed,failed
35, 3.68988 0.753755        2, -6.5884 0.023081  6.93931,-3.98074 0.780627        0,1.75    0    0,-2.93019 0.776947  1.94543,1.60685 0.72484 1.71939, 0.0192575   0.263658 0.00526476    0.96441
36,  3.57903 -0.182325         2,-6.18979 0.413426  7.89034,-4.09448 0.330202        0,1.75    0    0,-3.28665 0.276246   1.8239,    1.523 0.0605618   1.34016, 0.0164087   0.264436 0.00449989   0.964253
37,  3.83258 -0.279131         2,-5.97734 0.398879   7.2426,-3.36821 0.201391        0,1.75    0    0,-2.64831 0.153351  1.59486,   2.01579 0.00202776    1.00506, 0.0133565    0.25413 0.00350985   0.967072
38,    4.2514 0.00474683          2,-6.19841 0.196134  6.99568,-3.06909 0.236386        0,1.75    0    0,-2.44824  0.21674  1.33557,  2.38391 0.0799762  0.734922, 0.0102624   0.252404 0.00267712   0.967564
39,  3.59053 -0.761141         2, -6.9226 0.217472  6.89959, -4.36423 -0.511244         0,1.75    0    0, -3.16381 -0.548955   2.09179,  1.37621 -0.493847   2.02495,-0.00754067    0.270003 -0.00211461    0.962828
40,  3.65635 -0.606759         2,-7.19687 0.607274  6.50259, -4.35596 0.0693217         0,1.75    0    0,  -3.08918 -0.0375696    2.02616,   1.42641 -0.0817818    2.11666, 0.0136473   0.271558 0.00385115   0.962318
41, 4.32786 -0.61526        2,-6.94411 0.189942  6.76538, -3.57871 -0.398992         0,1.75    0    0, -2.68043 -0.423562   1.64822,  2.05326 -0.254992   1.24585,-0.00602606    0.262901 -0.00164205    0.964803
42,  4.45672 0.0376618         2,-7.07871  0.30696  8.39167,-4.29486 0.417164        0,1.75    0    0,-3.42906  0.37962  1.86435,   1.3672 0.0909364   1.23031, 0.0165725    0.27829 0.00480243   0.960342
43,  3.46862 -0.648574         2,-5.97506 0.471815  6.80936,  -3.55163 -0.0942259          0,1.75    0    0, -2.73435 -0.158762   1.67992,  1.87856 -0.110783   1.39353,0.00736554   0.253272 0.00192841   0.967365
44,  4.15123 -0.815129         2,-5.92511  1.30149  7.42421,-3.04321 0.765182        0,1.75    0    0,-2.44578 0.633952  1.40766, 2.42322  0.38027 0.609501, 0.046771  0.248703 0.0120244  0.967375
45,   4.2563 -0.594429         2,-6.66064 0.191552   6.5205,   -3.283 -0.377608         0,1.75    0    0,failed,failed,failed
46,  4.35271 -0.574046         2, -7.39688 0.0736043   7.91722, -4.49871 -0.485968         0,1.75    0    0,  -3.6076 -0.494835   1.78129,  1.38653 -0.160552    1.4947, -0.0109092    0.279219 -0.00317244     0.96016
47, 3.14743 0.182179        2,-5.86353 0.523037  7.32911,-3.97887 0.817858        0,1.75    0    0,-3.02583 0.732845  2.02649, 1.44266 0.611367  1.71971, 0.0309324   0.257215 0.00823783   0.965824
48,  3.56176 -0.507553         2,-5.84008 0.744776  8.17228,-3.84191 0.436626        0,1.75    0    0,-3.11366 0.343754  1.80674,   1.491 0.066526  1.14651, 0.0260436   0.260567 0.00703167   0.965079
49,  3.89518 -0.501268         2,-6.74717 0.613501  6.66442,-3.78853  0.19739        0,1.75    0    0,failed,failed,failed
50,  4.26572 -0.211925         2,-6.53316 0.713309  8.65908,-4.02892 0.693708        0,1.75    0    0,-3.28267 0.612231  1.79707, 1.33466 0.131983   1.0713,0.0321795  0.272671 0.0091255  0.961526
51,3.41961 0.37129       2, -5.81634 0.0132966   6.59559,-3.35569 0.386779        0,1.75    0    0,-2.55209 0.384942  1.65194, 2.14953 0.216057  1.29783,0.00992902   0.248782 0.00255048   0.968505
52,  4.43211 -0.255943         2,-6.11984  0.46991  7.54182,-3.02742 0.316835        0,1.75    0    0,-2.54653 0.279909  1.16556,   2.1132 0.0862066  0.607201, 0.0182006   0.255019 0.00480113   0.966753
53,   3.33806 -0.0936072          2,-5.38983  0.68023  7.03007,-3.18455 0.729587        0,1.75    0    0, -2.4773 0.640328  1.64227, 2.29458 0.650779  1.03377, 0.0333887   0.242839 0.00836353   0.969456
54,   4.15084 -0.0804589          2,-6.19462 0.511522  7.13869,-3.22312 0.528448        0,1.75    0    0,-2.57678 0.475077  1.40311, 2.31815 0.217318 0.807865, 0.0241764   0.253358 0.00633399    0.96705
55,  3.66165 -0.521296         2,-6.22712 0.375834  6.97371,  -3.66967 -0.0788185          0,1.75    0    0, -2.84227 -0.128756   1.68907,   1.77271 -0.0872923    1.40143,0.00559726   0.257771  0.0014933   0.966189
56,  3.92768 -0.328817         2, -6.51882 0.0151136   7.07186, -3.73975 -0.311041         0,1.75    0    0, -2.88515 -0.313022    1.6819,  1.73784 -0.160096   1.37586,-0.00750739    0.261718 -0.00203584    0.965113
57,  3.28091 -0.445948         2,-5.45256 0.415819  8.51315,-3.83981 0.097088        0,1.75    0    0, -3.15256 0.0446771   1.84185,     1.34644 -0.000701244      1.10574, 0.0105661   0.258594 0.00282873   0.965924
58,  3.30846 -0.736695         2,-6.16283 0.496721  6.69489, -3.85062 -0.159677         0,1.75    0    0,failed,failed,failed
59, 4.48944 0.548443        2,-7.09321 0.208755  7.30752,-3.81079 0.792721        0,1.75    0    0,-2.88678 0.765527  1.75916, 1.78986 0.923667  1.30709, 0.0238209   0.267597 0.00661783   0.963214
60,  3.98762 -0.473749         2,-6.96477 0.144376  7.53153, -4.30368 -0.301875         0,1.75    0    0,failed,failed,failed
61,  4.19805 -0.273515         2,-5.60454 0.102298  8.39457, -3.04606 -0.141291         0,1.75    0    0, -2.56967 -0.149987   1.32386,   2.21698 -0.0836437   0.276372, -0.00236026     0.252914 -0.000617005     0.967486
62,  3.42578 -0.606921         2,-5.53624 0.658846    7.845,-3.55366 0.223674        0,1.75    0    0,-2.87492   0.1429  1.69278,  1.67331 0.0192043   1.06029, 0.0190701   0.253218 0.00499259   0.967209
63, 4.20319 0.235752        2,-6.24524 0.183513  6.87587,-3.11792 0.450879        0,1.75    0    0,-2.45294 0.431339  1.37543, 2.47607 0.190017 0.780039, 0.0154982   0.251994 0.00403626   0.967596
64,  3.44192 -0.378892         2,-6.61534 0.187652  7.13037, -4.33391 -0.158322         0,1.75    0    0,failed,failed,failed
65, 3.41055 0.143214        2,-5.91433 0.502414  6.56124, -3.4423 0.725354        0,1.75    0    0,-2.62322 0.655774  1.65015, 1.92308 0.367827  1.47533,  0.028509   0.250591 0.00738296   0.967645
66,  4.22506 -0.804781         2,  -6.287 0.187599  7.70022, -3.48138 -0.574828         0,1.75    0    0, -2.78694 -0.595549      1.55,  2.14823 -0.545783  0.792761,  -0.011887    0.258173 -0.00317685     0.96602
67,  3.01185 -0.745161         2,-5.15043 0.855066  7.94552,-3.57703 0.348714        0,1.75    0    0, -2.9197 0.239585  1.76449,  1.60962 0.0357443   1.11805, 0.0265583    0.24871 0.00682232    0.96819
68,  3.78195 -0.390981         2,-6.23717 0.578063  7.74718,-3.88206 0.319323        0,1.75    0    0,-3.08883 0.245806  1.75978,  1.63591 0.0518005   1.22556, 0.0194117   0.262728 0.00528682    0.96466
69, 3.28495 0.504245        2,-5.15617 0.258294  7.41739,-3.15382 0.826791        0,1.75    0    0,-2.54231 0.796157  1.54695, 2.36779 0.776149 0.827217, 0.0277294   0.240503 0.00687367   0.970228
70,  3.77628 -0.478909         2,-6.46297 0.907956  6.80931,-3.69573 0.570802        0,1.75    0    0,-2.82768 0.448853  1.68429,  1.7447 0.183051  1.50019,0.0322547  0.259141 0.0086593  0.965262
71,  3.81541 -0.530968         2,-7.18381 0.142769   6.6212, -4.24342 -0.370809         0,1.75    0    0, -3.04707 -0.394585   1.97556,   1.4968 -0.355579    1.9692,-0.00565716    0.270872 -0.00159191    0.962597
72,     3.632 -0.0298514          2, -6.8441 0.593718  7.05616,-4.32796 0.660665        0,1.75    0    0,failed,failed,failed
73, 4.14762 -0.16371        2,-7.20575 0.839504  7.56916, -4.3648 0.828026        0,1.75    0    0,-3.26368  0.69974  2.05772,1.25447  0.5327 1.76296,0.0358923  0.274788 0.0102654   0.96078
74, 3.88315 0.107084        2,-6.36867 0.167246  8.32773,-4.14277  0.31785        0,1.75    0    0,-3.32979 0.296501  1.87446,  1.39709 0.0734525   1.22611,  0.011625   0.269729 0.00325654   0.962861
75,  3.20348 -0.416057         2,-6.19511 0.728174  6.54922,-3.90209 0.419134        0,1.75    0    0,failed,failed,failed
76,  3.08368 -0.116684         2,-5.87468 0.263313  8.21701,-4.39246 0.218409        0,1.75    0    0,-3.59349 0.182598  1.92421,  1.35888 0.0341587   1.46904, 0.0105907   0.264602 0.00290608   0.964295
77,   3.61369 -0.0784199          2, -6.5855 0.606162  7.50782,-4.29949 0.649948        0,1.75    0    0,-3.24547 0.552931  2.07195, 1.26124 0.387527  1.79383, 0.0276094    0.26825 0.00769139   0.962923
78, 4.28374 0.141417        2,-6.94325 0.244806  7.81577,-4.11074  0.43739        0,1.75    0    0,-3.24775 0.406963  1.76016,1.55834 0.12422 1.28277, 0.0157917   0.271913 0.00446275   0.962182
79,  3.06761 -0.505316         2,-5.92895 0.410118  8.01301, -4.38685 0.0103247         0,1.75    0    0,failed,failed,failed
80, 3.68059 -0.57705        2,-6.26906 0.936333   8.1205,-4.14546 0.591832        0,1.75    0    0,-3.33841 0.471293    1.857,  1.44131 0.0920208   1.31524, 0.0329438   0.266315 0.00910786    0.96328
81,  4.21359 -0.712683         2,-6.20471 0.850081  7.53873,-3.32502 0.320151        0,1.75    0    0,failed,failed,failed
82, 4.25025 -0.65765        2,-5.77142 0.857356  8.44474,-3.17627 0.445574        0,1.75    0    0,-2.66141  0.36909  1.39272, 2.14167  0.15903 0.357406, 0.0293314   0.255358 0.00775065    0.96637
83,  4.37592 -0.252917         2,-7.02496 0.177685  8.54587,  -4.37917 -0.0314711          0,1.75    0    0,  -3.5057 -0.053564   1.92553,   1.30446 -0.0197212    1.24645, 0.00226654    0.279596 0.000660039    0.960115
84, 4.16114 0.124498        2,-7.03722 0.456892   7.8913,-4.33694 0.676237        0,1.75    0    0,-3.32298 0.610406  2.02963, 1.21704 0.500709  1.62596, 0.0254534   0.274578 0.00727106     0.9612
85,  3.66288 -0.717346         2,-7.30324 0.264095  6.54028, -4.46846 -0.423306         0,1.75    0    0,failed,failed,failed
86,  3.51442 -0.291069         2,-6.50942 0.676362  7.55024,-4.33599 0.524629        0,1.75    0    0,-3.28571   0.4155  2.09897, 1.23248 0.258946  1.80928, 0.0258999    0.26805 0.00720898    0.96303
87,  3.6049 0.119327        2, -6.0002 0.385754  7.40451,-3.69201 0.588446        0,1.75    0    0,failed,failed,failed
88,    4.3763 -0.0945698          2, -7.4273 0.537569  7.44732,-4.30509 0.533767        0,1.75    0    0,failed,failed,failed
89,  3.18414 -0.833879         2,-5.87034  0.82341  7.30303,-3.92821 0.163745        0,1.75    0    0,failed,failed,failed
90,   3.22109 -0.0459569          2,-5.22555 0.667271  7.66647,-3.35898 0.794279        0,1.75    0    0,-2.78137 0.720521  1.52853,1.80723 0.22666 1.03591,  0.035218   0.245853 0.00893889   0.968626
91,3.38423 0.41677       2,-5.99603   0.1364  8.66769, -4.3724 0.593221        0,1.75    0    0,-3.49461 0.573253  2.15039, 1.18315 0.751941  1.46793, 0.0180885   0.265167 0.00497549    0.96402
92,  3.25164 -0.580155         2,-5.97764 0.806187   8.6401, -4.4615 0.460094        0,1.75    0    0,-3.56764 0.339542  2.18825, 1.00689 0.180107   1.5664, 0.0268919   0.268137 0.00748794   0.962976
93,  4.07111 -0.667178         2,-6.13142 0.417774  6.63841,  -3.0263 -0.183584         0,1.75    0    0, -2.58338 -0.213763  0.977631,     2.04703 -0.000263783     0.999929, 0.00364381    0.251084 0.000945188    0.967958
94,  3.62544 -0.208416         2,-6.33286 0.809178  7.78855,-4.14569 0.784536        0,1.75    0    0,-3.18867 0.662253   2.0344,  1.3082 0.539392  1.60655, 0.0353833   0.265145 0.00973701    0.96351
95, 3.25548 -0.50719        2,-6.24963 0.124678  6.83252, -4.03764 -0.361695         0,1.75    0    0,failed,failed,failed
96, 4.22062 0.204873        2,-6.47136 0.296577  7.48611,-3.56697 0.561772        0,1.75    0    0,-2.87345 0.529989  1.50699, 1.86183 0.213213  1.03581,0.0205793  0.261476 0.0055763  0.964975
97,  4.41126 -0.648959         2,-6.54974 0.721966  7.59675,-3.49295 0.222307        0,1.75    0    0,-2.80514 0.146491  1.49999,  1.87264 0.0273607  0.912315,0.0197422  0.262747 0.0053773  0.964648
98,  3.95667 -0.257028         2,-6.45329 0.314619  6.65231,-3.45232 0.104185        0,1.75    0    0, -2.60016 0.0626393   1.62212,  2.19742 0.0156929   1.20251,0.00897434    0.25636 0.00238032   0.966537
99,  4.25884 -0.481062         2,-7.22005 0.265899  6.96939, -4.00935 -0.176562         0,1.75    0    0,failed,failed,failed
100, 3.26687 0.738708        2,  -5.87559 0.00630689    8.64006,-4.34551  0.74688        0,1.75    0    0,-3.47064  0.74594  2.18152, 1.00889 0.763233  1.55798, 0.0200787   0.266251 0.00554748   0.963679
101,   3.22232 -0.0451056          2,-5.5271 0.10875 8.54795, -3.98203 0.0966452         0,1.75    0    0, -3.26688 0.0825742   1.91796,  1.32664 0.0163415   1.17915,0.00472769   0.260637 0.00127634   0.965424
102,  3.95366 -0.560069         2,-6.41438  1.02085  7.55173,-3.79197 0.672654        0,1.75    0    0,-3.02053 0.549879  1.66176, 1.68234 0.161626  1.23753,0.0369672   0.26206 0.0100464  0.964291
103,  3.41667 -0.475073         2,-6.32895 0.561818  7.47884, -4.2246 0.203239        0,1.75    0    0,failed,failed,failed
104,   4.30896 -0.0243567          2, -6.83844 0.0257805    8.1963,  -4.12925 0.00745477          0,1.75    0    0,  -3.28909 0.00428743    1.82807,    1.44454 0.000274803     1.19779,0.000665611    0.274013 0.000189644    0.961726
105, 3.21743 0.139486        2,  -5.821 0.190255  7.99713, -4.1251 0.379471        0,1.75    0    0,-3.34387 0.353937  1.85808,  1.48386 0.0871623   1.37031, 0.0135554   0.261022 0.00366573   0.965231
106, 4.22918 0.443046        2,-6.51499  0.20815  6.60716, -3.2235 0.681155        0,1.75    0    0,-2.42753 0.655724  1.50858,  2.5812 0.382516 0.925838, 0.0212358   0.253789 0.00557327    0.96701
107,  4.25679 -0.794638         2,-7.84159 0.298772  6.80265, -4.46818 -0.462209         0,1.75    0    0, -3.18847 -0.510967   2.01644,  1.35462 -0.479085   2.01545,-0.00479344    0.278743  -0.0013913    0.960353
108,   3.636 0.138787        2, -5.74068 0.0392922   7.28675,-3.35406 0.186631        0,1.75    0    0,-2.62479 0.181639  1.65171,   2.02734 0.00288546    1.00587,0.00576772   0.251543 0.00149906   0.967828
109,3.79871  -0.616       2,-6.00658  1.21394  6.70366,-3.18835 0.796097        0,1.75    0    0,failed,failed,failed
110,  4.04171 -0.567406         2,-5.70355 0.540934    8.278,-3.27075 0.126119        0,1.75    0    0, -2.71989 0.0738754   1.44783,  2.04726 0.0115536  0.511166, 0.0139089   0.254773 0.00366495   0.966894
111,  4.09518 -0.261119         2,-6.39968 0.395017  8.24694,-3.91865 0.233531        0,1.75    0    0,-3.15943 0.186669  1.77345,  1.46347 0.0385626   1.10201, 0.0136802   0.268499 0.00381356   0.963175
112,  3.85436 -0.687065         2, -5.78767 0.0541213   7.84318, -3.38646 -0.619355         0,1.75    0    0, -2.74784 -0.625327   1.57786,  2.18907 -0.601669  0.741006, -0.0159113    0.252282 -0.00414891    0.967514
113,   3.26089 -0.0244932          2, -5.88038 0.0266798   6.52654,  -3.54691 0.00639439          0,1.75    0    0,failed,failed,failed
114,  3.01509 -0.708546         2,-5.51093 0.488618  8.64577,   -4.2024 -0.0686176          0,1.75    0    0,-3.46486 -0.13401   1.9811,   1.27572 -0.0468783    1.28159,0.00719073   0.261947  0.0019518   0.965053
115,3.76679 0.28641       2,-6.54821 0.412468  8.18226,-4.37276 0.799115        0,1.75    0    0,-3.55951 0.747889  1.83347, 1.38897 0.188229  1.41974, 0.0282264   0.271028 0.00795131   0.962125
116, 4.17441 0.361373        2,-6.37622 0.309168  6.71767,-3.19326 0.718614        0,1.75    0    0,failed,failed,failed
117,  3.11267 -0.287971         2,-6.45191 0.574507  6.96376,-4.43699 0.384285        0,1.75    0    0,-3.26063 0.279537  2.15253, 1.18478 0.175692  2.17976, 0.0204712   0.266491 0.00566144   0.963603
118, 4.30241 0.211092        2,-6.24232 0.218998  7.54263,-3.28495 0.477278        0,1.75    0    0,-2.62379 0.454083  1.49142, 2.09701    0.543 0.814957, 0.0171364    0.25532 0.00452602   0.966694
119,  3.45781 -0.596595         2,-6.12466   1.2083  6.61679,-3.59777 0.795367        0,1.75    0    0,-2.66061 0.610478  1.81385, 2.02068 0.457967  1.51569,0.0442783  0.252916  0.011588  0.966405
120,  3.86971 -0.191729         2,-5.9242 0.74431  7.1983,-3.25683 0.703641        0,1.75    0    0,-2.64397 0.626642  1.39477,  2.2859 0.380101 0.869104, 0.0335359   0.250173 0.00867088   0.967581
121,  3.65948 -0.527074         2,-5.88391 0.641492  7.40072,-3.51371 0.254982        0,1.75    0    0,-2.72642 0.169147   1.7496,  2.06971 0.0025572   1.01079, 0.0195165   0.254072 0.00512796   0.966975
122, 3.91424 0.107429        2,-6.40119 0.360708  7.73612,-3.90519 0.548055        0,1.75    0    0,-3.13087 0.504422  1.70653, 1.61378 0.146883  1.24626, 0.0211734   0.264561 0.00581013   0.964119
123,  3.54337 -0.794521         2,-5.27539 0.526825    8.329, -3.32007 -0.109107         0,1.75    0    0, -2.77184 -0.163856   1.53765,  1.96392 -0.120302  0.614524,0.00693743   0.249784 0.00178964   0.968275
124,  3.37019 -0.361595         2,-6.02977 0.904518   7.9042,-4.14056 0.765083        0,1.75    0    0,-3.21322 0.625974  2.06586,  1.2696 0.503203  1.60296,0.0369808  0.262234 0.0100573  0.964243
125,  3.56338 -0.734806         2,-5.95671 0.446812  6.87745, -3.46921 -0.207292         0,1.75    0    0, -2.66839 -0.267362   1.66708,  1.98931 -0.168317   1.26828,0.00394207   0.252436 0.00102843   0.967605
126,  3.27761 -0.511183         2,-5.20115 0.818458   8.1458,-3.4392 0.54578       0,1.75    0    0,-2.84367 0.452066  1.63469,1.59361 0.10143 0.95732, 0.0314955   0.249595 0.00812262   0.967804
127,3.66111 0.26811       2, -6.0609 0.239284      7.3,-3.65601 0.556989        0,1.75    0    0,failed,failed,failed
128,  3.84694 -0.369929         2,-6.72622 0.342237  7.76302, -4.29904 0.0445468         0,1.75    0    0,  -3.45387 0.00154386     1.7839,   1.41606 -0.0180505    1.49533,0.00748005    0.27108 0.00210664   0.962526
129,  3.44234 -0.373343         2,-5.18078 0.633337  8.42788,-3.34632 0.456553        0,1.75    0    0,-2.79099 0.388665  1.58699, 1.95431 0.187613  0.62334, 0.0254184    0.24879 0.00653153   0.968202
130,  4.25205 -0.715343         2,-7.74522 0.505266  6.94205, -4.45844 -0.147106         0,1.75    0    0, -3.21832 -0.228006   2.01353,  1.34201 -0.231748   1.94883,0.00616478   0.278072 0.00178468   0.960539
131,  3.40015 -0.823303         2,-6.26272 0.387886  7.11318,-4.02775 -0.36325        0,1.75    0    0,   -3.041 -0.424366   1.95887,   1.4893 -0.375041    1.7223, -0.00109673     0.261344 -0.000296945     0.965245
132, 4.03324 0.147483        2,-6.56545 0.334423  8.63935,-4.30343 0.572127        0,1.75    0    0,-3.48291 0.530332  1.91401,1.29552 0.11949 1.23081, 0.0215186   0.274472 0.00614378   0.961335
133,  3.43526 -0.669927         2,-6.08275 0.479416  8.07285,  -4.19278 -0.0687177          0,1.75    0    0, -3.39599 -0.131517   1.86673,   1.43446 -0.0559954    1.36734,0.00719802   0.265072 0.00197883     0.9642
134,  3.94269 -0.773395         2, -5.77797 0.0232206   7.93312, -3.32806 -0.744176         0,1.75    0    0, -2.73075 -0.746576   1.49377,  2.19481 -0.536835  0.660996, -0.0203349    0.252553 -0.00530896    0.967355
135,   3.4565 0.0320483         2,-6.23215 0.221418  7.05811,-3.92831 0.294418        0,1.75    0    0,failed,failed,failed
136,  3.62039 -0.803448         2,-5.97278 0.637215  6.51763,  -3.27231 -0.0680892          0,1.75    0    0, -2.49686 -0.150819   1.55342,  2.36985 -0.108206    1.1334, 0.0116471   0.248804 0.00299215   0.968479
137,   3.2688 -0.231427         2,-6.61396 0.104042  7.05023,-4.47455 -0.10962        0,1.75    0    0, -3.28942 -0.128262   2.15673,   1.1757 -0.111888     2.139,-0.000499924     0.268901 -0.000139571     0.963168
138, 3.02561 0.219392        2,-5.80642  0.45017  6.89726,-3.87156 0.754127        0,1.75    0    0,-2.88776 0.677853  1.99125, 1.62418 0.554761  1.77607, 0.0277159   0.254208 0.00728811   0.966725
