number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
45, 3.58762 0.158738        2,  -3.43952 0.00505226    8.41926,-1.15498 0.165704        0,   3 1.67    0,-0.872514  0.165289   1.19349,  3.83664  0.191831 0.0550616, -0.056179   0.201502 -0.0115771   0.977807
46,  4.20135 -0.456986         2,-5.44283 0.253901  8.63076, -2.94358 -0.123683         0,   3 1.67    0, -2.25491 -0.155809   1.87749,  2.42036 0.0279857   1.09606,-0.0524441   0.249412 -0.0135282   0.966882
47, 3.69616 0.195478        2,-3.88319 0.434183  8.40264,-1.57699 0.785075        0,   3 1.67    0,-1.26599 0.750302  1.21006, 3.62923  0.52465 0.100225, -0.0301299    0.216927 -0.00669875      0.9757
48,  3.90561 -0.709425         2,-4.37173  1.01457  7.20621,-1.59685 0.567567        0,   3 1.67    0,-1.15509 0.465044  1.29778, 3.92574 0.453356 0.435073, -0.0197641    0.219047 -0.00443798    0.975504
49,  3.29075 -0.366019         2,  -3.998 0.271236  7.92983,    -2.0086 -0.00649492           0,   3 1.67    0,  -1.55826 -0.0370474    1.52458,  2.99236 0.0423755  0.879082,-0.0500811   0.219261 -0.0112703   0.974315
50,  3.19933 -0.776617         2,-2.91187 0.827306  8.09319,-0.79638 0.358625        0,   3 1.67    0,-0.568448  0.293866   1.10871,    4.14619    0.228455 -0.00320663, -0.0343645    0.188283 -0.00659227    0.981491
51,  3.03912 -0.349996         2,-3.12464  0.49669  6.51398,-0.865873  0.270739         0,   3 1.67    0,failed,failed,failed
52,   3.5203 -0.109721         2,-4.29208 0.661057  7.44202,-1.97742 0.737026        0,   3 1.67    0,failed,failed,failed
53,  4.29486 -0.176283         2,-5.12619 0.422813  7.00805,-1.95642 0.339328        0,   3 1.67    0,-1.45931 0.298326  1.26256, 3.68249 0.182031 0.678445,-0.0357916   0.231289  -0.008515   0.972189
54,    3.369 -0.360884         2, -4.50474 0.0728918   7.66749, -2.44159 -0.266863         0,   3 1.67    0,-1.82933 -0.27677  1.75025,    2.98629 -0.00205582     1.17465,-0.0568155   0.227983 -0.0133273   0.971915
55,  3.15019 -0.730004         2, -3.43125 0.0349208   7.75701, -1.43207 -0.683369         0,   3 1.67    0, -1.04428 -0.687316   1.47541,   3.8113 -0.236133  0.699899,-0.0715663   0.197958 -0.0144934   0.977487
56,  3.45087 -0.144363         2, -2.93821 0.0165149   8.29163,-0.629998 -0.121425         0,   3 1.67    0,failed,failed,failed
57, 3.54014 0.758392        2,  -3.03762 0.00966619    7.77002,-0.563132   0.77145         0,   3 1.67    0,failed,failed,failed
58,  3.54427 -0.584142         2,-4.48342 0.704196  7.92784,-2.30662 0.334838        0,   3 1.67    0,-1.78279 0.252562  1.59798, 3.14884 0.283934 0.819442, -0.0318772    0.228761 -0.00749513    0.972932
59, 4.48549 0.373359        2,-3.88675 0.200851  7.73623,-0.636445   0.63804         0,   3 1.67    0,failed,failed,failed
60, 4.08425 0.500894        2, -4.13211 0.0160062   7.02193,-1.11136  0.52102        0,   3 1.67    0,failed,failed,failed
61,  4.11138 -0.183799         2,-4.75643 0.149177  8.28051, -2.15465 0.0127235         0,   3 1.67    0,   -1.69721 -0.00162333     1.43283,   2.7869 0.0505812  0.763734,-0.0533966   0.233266 -0.0128295   0.970861
62,  3.72268 -0.519077         2,-3.55426 0.771219  7.02749,-0.81279 0.465048        0,   3 1.67    0,failed,failed,failed
63,  3.60467 -0.155133         2,-3.61036 0.676065  6.54642,-0.861667   0.68122         0,   3 1.67    0,failed,failed,failed
64,  3.61773 -0.568327         2,-3.96175 0.588487  8.22936,-1.70508 0.222333        0,   3 1.67    0,failed,failed,failed
65, 3.36741 0.525742        2,-3.42984 0.072779  7.07968,-1.03979  0.61926        0,   3 1.67    0,-0.883159  0.615936  0.657623,  3.9845 0.216839 0.305408, -0.0408265    0.200825 -0.00837709     0.97874
66, 4.21511 -0.61694        2,-4.34465 0.839237  8.20956,-1.55005 0.496692        0,   3 1.67    0,-1.16764 0.422823  1.29526, 3.66578 0.823441 0.168208, -0.0285475    0.218511 -0.00639529    0.975396
67,  3.11883 -0.466795         2,-3.45533 0.618959  8.38818,-1.62965 0.383806        0,   3 1.67    0,failed,failed,failed
68,  4.08052 -0.114689         2,-3.61038 0.484026  7.33044,-0.599191  0.512697         0,   3 1.67    0,failed,failed,failed
69,  3.26105 -0.131613         2,-4.33364  0.22693  8.36387,-2.55124 0.172746        0,   3 1.67    0,-2.00558 0.144173  1.75503, 2.54088 0.101015  1.05675,-0.0462873   0.232267 -0.0110665   0.971487
70,  4.23434 -0.672192         2,-4.99829 0.458704  8.11721,  -2.25017 -0.0770947          0,   3 1.67    0, -1.73217 -0.124633   1.50991,  2.83916 0.0105908  0.842776,-0.0483248   0.235804 -0.0117412   0.970527
71,  4.36313 -0.150118         2,-5.13022 0.415225  7.47654,-2.05691   0.3695        0,   3 1.67    0,-1.59925 0.332459  1.24618,  3.2754 0.165743 0.690818, -0.0369949    0.234938 -0.00894865    0.971265
72,  3.17599 -0.738775         2,-4.40738 0.860075  7.79675,-2.54109 0.376881        0,   3 1.67    0,-1.96436 0.264335  1.73993, 2.7567 0.12581   1.162, -0.0267838    0.231477 -0.00637548    0.972451
73,  3.62685 0.0263009         2,-3.85438 0.262776  7.82026, -1.4736 0.374029        0,   3 1.67    0,-1.11088 0.349301  1.29388, 3.84509 0.336611 0.288907, -0.0422923    0.210982 -0.00913732    0.976532
74,   4.0352 -0.788875         2,-4.24115 0.499198  7.46519, -1.40606 -0.148419         0,   3 1.67    0,-1.01346 -0.19463  1.25375,   3.92407 -0.0100835   0.437855,-0.0490745   0.212467 -0.0106845   0.975877
75,  3.69406 -0.671844         2,-4.68481  1.11745   7.2008,-2.13961 0.719639        0,   3 1.67    0,-1.68413 0.610994  1.27879, 3.44792 0.411751 0.782791, -0.0130365    0.229266 -0.00307091    0.973272
76,  3.62516 -0.391067         2, -3.8735 0.460906  7.39775,  -1.383 0.204851        0,   3 1.67    0,-1.00779 0.160205  1.26671, 3.96038 0.204744 0.413146, -0.0412532    0.208559 -0.00880536      0.9771
77,  3.31097 -0.710395         2,-5.1366 1.08904 7.12532,-2.97382 0.622073        0,   3 1.67    0,-2.14361 0.446057  1.94835, 2.64184 0.489502  1.61347, -0.0131367    0.243212 -0.00329424    0.969879
78,  3.82553 -0.570341         2, -3.4579 0.864885  7.52521,-0.717847   0.56604         0,   3 1.67    0,failed,failed,failed
79,  3.59196 -0.672025         2,-5.24259 0.696483  6.72135,-2.66979 0.159855        0,   3 1.67    0,failed,failed,failed
80, 3.89079 0.651274        2, -5.44221 0.0645162   6.52264, -2.4973 0.727004        0,   3 1.67    0,-1.74241 0.718055  1.61235,3.36032 1.21236 1.19788, -0.0309881    0.239103 -0.00763482     0.97047
81,  3.59872 -0.448891         2,-3.61954 0.675911  7.60621,-1.16044 0.439832        0,   3 1.67    0,failed,failed,failed
82,   3.35287 -0.0960765          2,-4.32746 0.531382  7.70924,-2.25977 0.593116        0,   3 1.67    0,failed,failed,failed
83,   4.0561 -0.277439         2,-3.81436 0.654894   6.6055,-0.648972  0.530383         0,   3 1.67    0,failed,failed,failed
84,  3.11175 -0.473308         2,-3.38331 0.586146  8.22802,-1.50774 0.327001        0,   3 1.67    0,-1.17876 0.270006  1.37621, 3.58476 0.242868 0.356583, -0.0378825    0.205177 -0.00794779    0.977959
85, 4.11538 -0.72405        2,-5.20108    1.201  7.79673,-2.47099 0.796838        0,   3 1.67    0,failed,failed,failed
86,   4.3967 -0.215096         2,-4.00087 0.425142  7.13653,-0.678339   0.32419         0,   3 1.67    0,failed,failed,failed
87,  3.89207 -0.231987         2,-5.01019 0.268371  6.62467,-2.09407 0.088661        0,   3 1.67    0, -1.46014 0.0547041   1.50971, 3.75866 0.131627 0.986728, -0.0421656    0.228871 -0.00992346    0.972493
88,  3.64627 -0.648343         2,-4.92288 0.731225  7.68214,-2.61239 0.281293        0,   3 1.67    0,failed,failed,failed
89,4.01956 0.51107       2,-4.23967 0.144299  6.93795,-1.26228  0.69084        0,   3 1.67    0,failed,failed,failed
90,  4.37658 -0.386818         2,-5.70575 0.239415  8.40023,  -2.97774 -0.0782281          0,   3 1.67    0, -2.26291 -0.108223   1.83639,  2.49012 0.0401098   1.12568,-0.0505961   0.251812 -0.0131842   0.966363
91,  3.14743 -0.793828         2, -4.9028 0.519753  7.00063, -2.86486 -0.156456         0,   3 1.67    0, -2.05988 -0.241793   1.92782,    2.80944 0.000333609     1.68577,-0.0411534   0.236667  -0.010034   0.970667
92,  3.52544 -0.622359         2,-4.68667 0.369465   8.2553, -2.65948 -0.134782         0,   3 1.67    0,failed,failed,failed
93,   3.57185 -0.0280351          2,-4.73583  0.52332  7.06759,-2.28494 0.619154        0,   3 1.67    0,-1.73545 0.558433  1.46669,  3.0809 0.864211   1.0865, -0.0263364    0.230851 -0.00625098    0.972612
94,  3.00438 -0.769623         2, -2.92419 0.0449162   6.89222, -0.76952 -0.711655         0,   3 1.67    0,-0.495143 -0.715869   1.12407,  4.55358 -0.170866    0.6058,-0.0725307   0.179198 -0.0132485   0.981046
95,  3.17301 -0.453992         2,-3.09703 0.696499  8.12099,-1.06966 0.500153        0,   3 1.67    0,-0.80891 0.441512  1.17375,  3.94665  0.315002 0.0871127, -0.0325914    0.195971 -0.00651701    0.980046
96,  3.69146 -0.187985         2,-5.07099 0.708055   8.1116,-2.87058 0.728263        0,   3 1.67    0,-2.24589 0.641039  1.73371,2.76135 0.90585 1.02855, -0.0217568    0.242811 -0.00544722    0.969814
97,  3.44257 -0.565168         2,-4.92838 0.165028  7.76038, -2.86684 -0.353895         0,   3 1.67    0, -2.18749 -0.376643   1.80699,    2.7668 -0.0171209    1.36177,-0.0555382   0.237305 -0.0135906   0.969751
98,  4.22741 -0.805693         2,-4.66375 0.930625  6.54382,-1.35778   0.3088        0,   3 1.67    0,failed,failed,failed
99,  3.62059 -0.141537         2,-5.31076 0.680131  7.04364,-2.83385 0.685063        0,   3 1.67    0,failed,failed,failed
100, 3.33154 0.367721        2, -3.14482 0.0319318   7.12561,-0.754942  0.409214         0,   3 1.67    0,-0.520537  0.406834   0.96988, 4.47419 0.346922 0.132483,  -0.047534    0.190259 -0.00922329    0.980539
101, 4.34732 0.363791        2,  -3.59771 0.00845536    8.36653,-0.577609  0.375365         0,   3 1.67    0,failed,failed,failed
102,  3.16656 -0.686161         2,-2.97798  1.14334   7.0325,-0.674988  0.788734         0,   3 1.67    0,-0.446591  0.701045   0.99352,  4.64289  0.513944 0.0353507,  -0.012891    0.188731 -0.00247769    0.981941
103, 3.44943 0.363973        2,-4.93607 0.172134  7.14691,-2.65205 0.576748        0,   3 1.67    0,failed,failed,failed
104,  3.51277 -0.696629         2,-3.29235  0.13779   8.1226,-0.974951 -0.508811         0,   3 1.67    0, -0.67807 -0.521236   1.28037,  4.06712 -0.135805  0.269459,-0.0693099   0.191309 -0.0135442   0.978986
105,  4.05041 -0.828938         2,-5.04608  1.24699   7.5056,-2.26844 0.732581        0,   3 1.67    0,-1.69856 0.591753  1.51394, 3.42634  0.67561 0.711711,  -0.010786    0.235098 -0.00260907    0.971908
106,  4.36317 -0.416007         2,-5.26591 0.554742  8.60299,-2.56558 0.313908        0,   3 1.67    0,-2.01194 0.255584  1.61494, 2.89188 0.260277 0.660338, -0.0375732    0.244023 -0.00946211    0.968995
107, 3.43503 0.521519        2,-3.64528 0.233235  7.84733,-1.42302  0.83235        0,   3 1.67    0,failed,failed,failed
108,  4.02126 -0.233263         2, -4.87323 0.0744706   6.74195, -1.87552 -0.143151         0,   3 1.67    0, -1.33023 -0.151484   1.36466,  3.85733 0.0182685  0.845998,-0.0526715   0.224003 -0.0121249   0.973089
109,  4.0143 -0.78088        2,-4.34645  1.23868  6.50677,-1.22395 0.711955        0,   3 1.67    0,failed,failed,failed
110,   3.9129 -0.782462         2,-3.50578  0.51104  7.29095, -0.63372 -0.119698         0,   3 1.67    0,-0.388767 -0.155404  0.954534,   4.56129 0.00739101  0.0862383,-0.0511663    0.19178 -0.0100124   0.980052
111, 4.31837 0.155314        2,-4.63686 0.113618  7.48244, -1.5739 0.299694        0,   3 1.67    0,-1.16266 0.289617  1.22236, 3.89739 0.317593 0.314936,-0.0457883   0.221803 -0.0104275    0.97396
112,  4.44061 0.0139476         2,-6.52604 0.506469  6.51029,-2.96904 0.588992        0,   3 1.67    0,failed,failed,failed
113,  4.04502 -0.665054         2,  -5.537 0.438819  7.18745, -2.70422 -0.130162         0,   3 1.67    0, -1.96855 -0.188466   1.67182,  2.96853 0.0196055   1.31336,-0.0437829   0.242312 -0.0109469   0.969148
114,  4.13986 -0.707549         2,-5.61578 0.367782  7.18606, -2.67678 -0.261121         0,   3 1.67    0, -1.95002 -0.308718   1.66354,   3.00598 -0.0244503    1.30512,-0.0479405   0.242377 -0.0119924   0.968923
115, 3.40116 0.296262        2,-2.79693 0.185323  8.33077,-0.501469  0.554848         0,   3 1.67    0,failed,failed,failed
116, 4.39558 0.158821        2,-6.07884 0.449034  6.76252,-2.71297 0.683918        0,   3 1.67    0,failed,failed,failed
117, 3.03589 -0.17109        2,-2.81442 0.170632  7.27062,-0.687222  0.054634         0,   3 1.67    0,-0.442851 0.0398183   1.09547, 4.44545 0.119488 0.250683, -0.0538296    0.181828 -0.00996911    0.981805
118,  4.39891 -0.419933         2,-5.86792  0.57986  7.13853,-2.66049 0.277667        0,   3 1.67    0,-1.98961 0.211372  1.48502,     3.34437 -0.000129128     0.995914, -0.0323099    0.246176 -0.00821135    0.968652
119, 3.18907 0.028363        2,-3.38049 0.153433  8.14345,-1.41759 0.237449        0,   3 1.67    0,failed,failed,failed
120, 3.80996 0.358064        2,-5.32815 0.253652  7.34554,-2.77341 0.671472        0,   3 1.67    0, -2.0443 0.636762  1.75535,2.81985 1.08425 1.25311, -0.0297866    0.242659 -0.00745442    0.969626
121,  4.29706 0.0487781         2,-3.89133 0.361791   8.3854,-0.98816 0.540163        0,   3 1.67    0,failed,failed,failed
122,   4.1433 -0.349993         2,-5.69429 0.229747  6.54868,  -2.49551 -0.0821385          0,   3 1.67    0,failed,failed,failed
123,  3.33442 -0.746304         2,-3.51127 0.495831  7.70939,  -1.32355 -0.0885462          0,   3 1.67    0,failed,failed,failed
124, 3.24483 0.355435        2,-3.04277   0.3024   6.9982,-0.694127  0.746902         0,   3 1.67    0,failed,failed,failed
125,  3.13258 -0.489273         2, -3.9638 0.725299  8.15942,-2.17188 0.481342        0,   3 1.67    0,-1.71889 0.398453  1.59559, 3.16028 0.360809 0.719093, -0.0289064    0.221613 -0.00657243    0.974684
126,  4.14854 -0.554344         2,-3.98772 0.389793  7.69938,  -1.07041 -0.0441997          0,   3 1.67    0,-0.869232 -0.063865  0.769248,     3.61617 -0.000135342       0.3066,-0.0530563   0.208297 -0.0113168    0.97656
127,  3.59537 -0.509789         2,-4.93734 0.402388  8.59924,-2.97168 0.025418        0,   3 1.67    0,  -2.31361 -0.0282142    1.93045, 2.38899 0.057789  1.17857,-0.0457273   0.244079 -0.0115228   0.968608
128,  4.44768 -0.667663         2,-4.65185  1.01567  6.69932,-1.18555 0.562281        0,   3 1.67    0,-0.805955  0.479401   1.03634, 4.41679 0.427626 0.187591, -0.0196706    0.217786 -0.00439028    0.975789
129,  3.66741 -0.456319         2,-5.68285 0.283705  6.51588,-2.94452 -0.12623        0,   3 1.67    0, -1.99736 -0.173516   1.88759,  3.11942 0.0732596   1.67227,-0.0430689   0.245079 -0.0108988   0.968485
130,  3.68817 -0.432189         2, -3.33735 0.0758625   7.34794,-0.679264 -0.332911         0,   3 1.67    0,failed,failed,failed
131, 3.20821 0.138673        2,-3.82964 0.201056  8.14827,-1.94227 0.409072        0,   3 1.67    0,failed,failed,failed
132,  4.46625 -0.366492         2,-4.48896 0.915984  7.15317, -1.1467 0.778845        0,   3 1.67    0,-0.828888  0.713996  0.966806,    4.34411    0.558815 -0.00444583, -0.0183337    0.217388 -0.00408395    0.975904
133, 4.19885 -0.26036        2,  -4.75044 0.00101792    7.20512, -1.72636 -0.259091         0,   3 1.67    0, -1.26058 -0.259191   1.29306,   3.71112 -0.0339904    0.68832,-0.0594544   0.221879 -0.0135555   0.973165
134,   4.30709 -0.0525931          2,-3.78512 0.639895  8.55821,-0.883905  0.824973         0,   3 1.67    0,failed,failed,failed
135, 3.87611 0.268469        2,-3.92377  0.41476  6.61912,-0.966376  0.780342         0,   3 1.67    0,-0.641876  0.746041   1.00574, 4.61888 0.695907  0.12469,  -0.027507    0.206021 -0.00579365    0.978144
136, 3.69407 0.156891        2,-5.19676 0.121721  6.92688,-2.60837  0.30451        0,   3 1.67    0,-1.90385 0.288008  1.64011, 2.91666 0.284627  1.36887,  -0.040316    0.238856 -0.00992585    0.970167
137,  4.22176 -0.193421         2,-4.78455 0.253033  8.16166,-2.04515 0.138009        0,   3 1.67    0,-1.62328 0.115698  1.30538,  2.86259 0.0761977  0.691583,-0.0486195   0.232906 -0.0116594   0.971213
138,  4.39181 -0.372006         2,-5.0869 0.37538  7.7916, -2.0901 0.106317        0,   3 1.67    0,  -1.6177 0.0714571     1.328,  3.09937 0.0706404  0.720929,-0.0450611   0.234831 -0.0108986    0.97093
139,  3.13087 0.0459497         2,-4.60266 0.138601  7.72333,-2.80059 0.224566        0,   3 1.67    0,failed,failed,failed
140, 4.11173 0.786502        2, -4.58258 0.0189897    7.4094, -1.6976 0.810575        0,   3 1.67    0,-1.25465 0.808739  1.30168,  4.0184 0.892481 0.258753,-0.0344251    0.22335 -0.0078933   0.974098
141,    4.494 -0.647217         2, -5.97959 0.0784043    7.2004, -2.69732 -0.552925         0,   3 1.67    0,failed,failed,failed
142,  3.63481 -0.706577         2, -4.5692 0.434236  8.59827, -2.51164 -0.122448         0,   3 1.67    0,failed,failed,failed
143,  3.00191 -0.275299         2,-4.17096 0.318973  7.47095,-2.37299 0.135745        0,   3 1.67    0, -1.80376 0.0922136   1.70164, 3.01021 0.100272  1.18429, -0.0424805    0.224274 -0.00978611    0.973551
144,  4.15624 -0.700591         2,-5.80781  1.10185  7.20787,-2.84059 0.626839        0,   3 1.67    0,-2.16101  0.49791  1.55336,   3.38515 0.00148494   0.997263, -0.0141575    0.247772 -0.00362114    0.968708
145,   3.43898 -0.0908127          2,-3.16385   0.3785  7.48203,-0.748718  0.410173         0,   3 1.67    0,failed,failed,failed
146,  4.03879 -0.406737         2,-5.51367 0.536656   7.2812,-2.71037 0.250171        0,   3 1.67    0,-2.00839 0.181846  1.64963,    3.43949 0.000109041    0.996907, -0.0336346    0.242667 -0.00841889     0.96949
147,   3.9297 0.0727732         2, -5.5043 0.112731  7.53867,-2.90611 0.212774        0,   3 1.67    0,failed,failed,failed
148,  3.13167 -0.343152         2,-4.53652 0.885407  7.24978,-2.56949 0.769562        0,   3 1.67    0,-2.00416 0.659224  1.56161, 2.67382 0.382472  1.33231, -0.0156537    0.233442 -0.00375857    0.972237
149,  3.78623 -0.231437         2,-4.75987 0.266195  7.03186, -2.08777 0.0970656         0,   3 1.67    0, -1.54293 0.0665954   1.44427,    3.36299 0.000259698    0.985786,-0.0441825   0.228121 -0.0103632   0.972575
