number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
17, 1.05043 0.557283        2, -2.03671 -0.524469    8.0579, -1.80269 -0.177419         0,   3 1.67    0, -2.2535 0.160098  2.01516, 2.33467 0.295643  1.68344, -0.0385265     0.23374 -0.00926945    0.971491
18, 1.57921 0.012589        2,  -2.2039 -0.389842   7.86837,-1.47426 -0.52753        0,   3 1.67    0,  -1.49542 -0.0982936    1.87589,  3.01257 0.0753771   1.14519,-0.0713191   0.182913 -0.0133054   0.980448
19, 2.85186 0.640789        2, -4.63547 -0.742194   6.85515, -2.81939 -0.267247         0,   3 1.67    0,  -1.1558 -0.471199   1.76328,   3.35088 -0.0436142    1.02941,-0.0776503   0.179534  -0.014217   0.980579
20,1.53622 0.79612       2,-3.12994   -1.233  7.21631, -2.53444 -0.807457         0,   3 1.67    0,failed,failed,failed
21,  2.3658 0.698536        2,-3.15436 -0.46026  7.07298, -1.7214 0.102163        0,   3 1.67    0,failed,failed,failed
22, 2.58972 0.306935        2,  -3.52543 -0.0797207    8.22248, -2.2134 0.198322        0,   3 1.67    0,-1.29705 0.164081   1.5634,    3.65938 0.000409904    0.983438,-0.0615684   0.200458 -0.0126236   0.977684
23, 2.32793 0.727678        2, -3.44295 -0.788288   7.91351,  -2.2905 -0.329747         0,   3 1.67    0,-1.76281 0.208511  1.72323, 2.70475 0.124449  1.00957,-0.0522917   0.216556 -0.0116168     0.9748
24, 2.23645 0.472061        2, -2.79785 -0.664622   6.79371, -1.35546 -0.381189         0,   3 1.67    0, -1.79778 -0.216935   1.83912,  2.89235 0.0545152   1.22058,-0.0774046   0.211128 -0.0167743   0.974244
25, 2.25155 0.409406        2, -2.59941 -0.874572   6.70661, -1.07377 -0.709401         0,   3 1.67    0, -1.04182 -0.306683   1.29738,    3.94726 -0.00749703    0.977925,-0.0781885   0.186223 -0.0148686   0.979279
26,  1.8508 0.582359        2,-3.6314 0.16762 7.66621,-2.94767  0.80385        0,   3 1.67    0,-0.806149 -0.619361   1.21061,   4.10812 -0.0132846   0.972199,-0.0914682   0.176631 -0.0164879   0.979879
27,  2.04016 -0.142479         2,-3.25582 0.148713   8.0863, -2.39416 0.0600641         0,   3 1.67    0,failed,failed,failed
28, 1.59394 -0.20107        2, -3.6051 0.689174  6.81393, -2.9342 0.664558        0,   3 1.67    0, -1.92804 0.0387735   1.86882,  2.69989 0.0824751   1.23934,-0.0493989   0.212779 -0.0107718   0.975791
29,  2.04228 -0.537836         2,-3.30205  1.01557  6.64761,-2.09231 0.733793        0,   3 1.67    0,-2.21513 0.527095  2.13326, 2.46676 0.648779  2.07272, -0.0188247    0.223253 -0.00431234    0.974569
30,  0.928949 -0.0578976          2, -2.11018 -0.475253   7.68881, -1.97387 -0.711667         0,   3 1.67    0, -1.5387 0.563524   1.8068, 3.36951 0.740996  1.37775, -0.0112145    0.208846 -0.00239508    0.977881
31,  2.19771 -0.502915         2,-3.78483 0.376363  7.61183,   -2.76352 -0.00956942           0,   3 1.67    0, -1.66702 -0.642558   1.73302,   3.12451 -0.0192253    1.38386, -0.080689   0.182553 -0.0150343   0.979764
32, 2.00546 0.620144        2, -2.74067 -0.897602   6.98932, -1.55731 -0.546708         0,   3 1.67    0,  -2.21107 -0.0645051    1.82358,  2.77645 0.0786832   1.47983, -0.0434183    0.222189 -0.00990474    0.973986
33, 1.81644 0.810372        2, -2.50331 -0.807468   6.63227, -1.38035 -0.220784         0,   3 1.67    0, -1.19949 -0.429519   1.49597,    4.16868 -0.00890184    0.986061,-0.0857363   0.185705 -0.0162678   0.978723
34, 1.27274 0.103839        2,-3.23632 -0.35394  7.35694, -2.98036 -0.361302         0,   3 1.67    0, -1.13525 -0.141724   1.14643,    4.11211 -0.00407135    0.980068,-0.0775957   0.181235 -0.0143461   0.980269
35, 2.97242 0.212202        2, -3.18306 -0.390842   7.76342, -1.30104 -0.312528         0,   3 1.67    0,failed,failed,failed
36,2.41421 0.65057       2, -2.44822 0.0669071   8.16625,-1.00749 0.744081        0,   3 1.67    0,failed,failed,failed
37, 0.839871 -0.164326         2, -2.40111 -0.319381   6.67075, -2.25526 -0.576021         0,   3 1.67    0,failed,failed,failed
38, 1.40541 0.654015        2,-2.09219 -1.00599  6.81692, -1.32049 -0.656677         0,   3 1.67    0,failed,failed,failed
39, 2.38895 0.699421        2,-2.34337 -1.01371   7.0759,-0.692382 -0.633527         0,   3 1.67    0, -1.0316 -0.51777    1.531,    3.82372 -0.00516027     1.23749,-0.0932027   0.171667 -0.0163163   0.980601
40,  1.42344 -0.195261         2,-2.52874 0.713228  7.24721,-1.92943  0.75041        0,   3 1.67    0,-0.445808 -0.526862   1.27496,   4.46291 -0.0902337   0.652908,-0.0960868   0.167574  -0.016413   0.981029
41, 1.19318 0.511196        2,-3.02571 0.185011  7.45656, -2.8276 0.757052        0,   3 1.67    0,-1.54408 0.641723  1.75975,3.19525 0.99307 1.21811, -0.0193342    0.194714 -0.00383887    0.980662
42,2.80106  0.6941       2, -2.92629 -0.447926   7.65594, -1.13809 0.0911365         0,   3 1.67    0,failed,failed,failed
43,   1.5657 -0.265215         2, -3.2568 0.680434  6.75604,-2.55162 0.595006        0,   3 1.67    0,-0.839559  0.136833   1.31254, 4.02399 0.234724 0.395661,-0.0649669   0.189508 -0.0125675   0.979647
44,  2.99671 -0.553583         2,-4.07335 0.524123  7.45238,-2.25164 0.121729        0,   3 1.67    0,failed,failed,failed
45, 2.99459 0.672028        2,  -3.9897 -0.800736   7.62845, -2.1996 -0.37045        0,   3 1.67    0, -1.70705 0.0516566   1.68363, 3.09011 0.078189  1.13091, -0.0388255    0.221622 -0.00883141    0.974319
46,  2.07938 -0.119061         2,-3.49342 0.442995  6.54004,-2.25879 0.431056        0,   3 1.67    0, -1.65949 -0.262051   1.73354,  3.10747 0.0313706   1.13241,-0.0778135   0.216936 -0.0173503   0.972925
47, 2.76051 0.718484        2, -3.11624 -0.486416   7.46395, -1.36823 0.0740274         0,   3 1.67    0,failed,failed,failed
48, 0.828902 -0.663798         2,-2.21376  1.06828  7.33529,-2.13517  0.76656        0,   3 1.67    0,-1.06744 0.120979  1.24163,  3.6677 0.101092 0.635339,-0.0652879   0.196341 -0.0131034   0.978272
49, 2.69213 0.569625        2,  -4.3867 -0.139524   7.31872,-2.87584 0.392529        0,   3 1.67    0,failed,failed,failed
50, 0.565139 -0.621787         2,-2.22772 0.236157  7.97455, -2.53698 -0.292935         0,   3 1.67    0,failed,failed,failed
51, 1.93387 0.593619        2, -3.67739 -0.794266   6.89457, -2.70507 -0.408328         0,   3 1.67    0,failed,failed,failed
52, 1.5086 0.36498       2, -2.10793 -0.630653   7.04424, -1.28558 -0.470986         0,   3 1.67    0,  -2.0156 -0.259413   2.03801, 2.75742 0.136066  1.90633,-0.0754142    0.21695  -0.016813    0.97312
53,  2.31924 -0.802043         2,-3.16966 0.308271  7.32671, -1.84508 -0.397035         0,   3 1.67    0,-0.990186 -0.382609   1.57649,    4.23642 -0.00868179    0.980912,-0.0804448   0.172425 -0.0141303   0.981631
54, 0.779981 -0.724235         2,-2.53998 0.964487  8.12557,-2.73614 0.610914        0,   3 1.67    0,failed,failed,failed
55,0.953459 0.726987        2, -2.65399 -0.477675   7.50758, -2.61487 0.0847458         0,   3 1.67    0,failed,failed,failed
56, 2.74707 0.704444        2, -2.42155 -0.154599   8.06845,-0.621906  0.489359         0,   3 1.67    0,failed,failed,failed
57, 0.909518 0.0127662         2,  -2.76676 -0.0478087    8.47683,  -2.97827 -0.0544134          0,   3 1.67    0,failed,failed,failed
58,  2.32622 0.0863773         2, -3.84118 -0.229814   7.71416, -2.73128 -0.216208         0,   3 1.67    0,failed,failed,failed
59,  1.43531 -0.458783         2,-2.48545 0.256698   7.2858, -1.88377 -0.115988         0,   3 1.67    0, -2.18447 -0.183493   1.80437,  2.75452 0.0684157    1.4461,-0.0609401    0.22194 -0.0138995   0.973055
60,    1.0655 -0.0755843          2,   -2.34292 -0.00748356     8.33815,  -2.24308 -0.0861523          0,   3 1.67    0, -1.51651 -0.153919   1.69583,  3.27322 0.0389445   1.28804, -0.0504642    0.190773 -0.00982082    0.980287
61, 1.88878 0.275204        2, -2.09661 -0.103879   7.70094,-0.998668  0.132141         0,   3 1.67    0,  -1.88842 -0.0850195    1.93938,  2.73694 0.0627885   1.24084,-0.0568871   0.195277 -0.0113467   0.979031
62, 1.50784 0.701098        2, -2.42258 -0.484072   7.86973,  -1.8246 0.0352195         0,   3 1.67    0,-0.795301  0.142218   1.24224,  3.75335 0.0905222  0.563901,-0.0578708   0.174629  -0.010282   0.982878
63, 2.16982 0.472275        2,   -2.74839 -0.00242115     7.80643,-1.57411 0.468976        0,   3 1.67    0,failed,failed,failed
64,  2.98897 -0.238135         2, -3.08108 0.0840904   8.19249, -1.25496 -0.122308         0,   3 1.67    0, -1.2994 0.469218  1.32182, 3.18109 0.208082 0.754207, -0.0454259     0.19642 -0.00911001    0.979425
65,  1.77442 -0.162887         2,-2.95812 0.575513  6.81181,-2.01025 0.573434        0,   3 1.67    0,-0.948491 -0.130672   1.36704,  3.73818 0.0438004  0.376907,-0.0600853   0.194454 -0.0119345   0.978997
66,  2.19245 -0.735702         2,-4.10628  1.15633  7.01746,-2.95335 0.713353        0,   3 1.67    0,failed,failed,failed
67, 0.619666 0.0234857         2,-2.43813  -0.4714   7.7443, -2.71653 -0.621552         0,   3 1.67    0,failed,failed,failed
68,  2.99203 -0.137428         2, -4.48366 -0.199787   7.72536, -2.80326 -0.395659         0,   3 1.67    0,failed,failed,failed
69,  2.15519 -0.810976         2,-2.98847 0.457103  7.97142, -1.92606 -0.186727         0,   3 1.67    0, -2.18229 -0.367989   1.80745,   2.77871 0.00980596    1.41062,-0.0637493   0.230641  -0.015145    0.97083
70,   2.27772 -0.0384575          2,-2.00618 0.158953  7.84754,-0.509239  0.182359         0,   3 1.67    0,failed,failed,failed
71,  2.57703 -0.204657         2,-4.28813 0.782696  7.47709,-2.92386 0.799399        0,   3 1.67    0,-0.326176  0.167854   1.20486, 4.41082 0.199832 0.152751, -0.0528286    0.165433 -0.00887481    0.984765
72,  1.9154 0.641197        2,-3.36771 -1.08101  6.59612,-2.27361 -0.70344        0,   3 1.67    0, -2.3724 0.698743  1.62656, 2.53855 0.277994  1.48087,-0.0167984   0.233682 -0.0040379    0.97216
73,  2.54133 -0.153388         2,  -2.49213 -0.0619546    8.26714,-0.955644 -0.240323         0,   3 1.67    0, -1.66645 -0.508549   1.91681,    3.2482 -0.0297264    1.75865,-0.0896446   0.205605 -0.0189168   0.974337
74, 1.41058 0.548327        2, -2.89318 -0.473405   7.67035,   -2.4859 -0.0892476          0,   3 1.67    0,-0.699353 -0.233952   1.39011,  3.93393 0.0070502   0.33381,-0.0672502   0.179162 -0.0122765   0.981442
75,  2.95074 -0.512182         2, -2.8338 0.943237  7.86668,-0.902513   0.77038         0,   3 1.67    0,failed,failed,failed
76,  1.94755 0.0151844         2,-2.17894 0.123332  8.05139,-1.10018 0.187692        0,   3 1.67    0,-0.667691  0.692219    1.1227,  4.18918  0.466806 0.0224723, -0.0197973    0.190173 -0.00383571    0.981544
77,0.731738 0.185325        2, -2.34495 -0.580351   6.54407, -2.26457 -0.556232         0,   3 1.67    0,-0.892137  0.175916   1.27231, 3.39151 0.083601 0.562804,-0.0521855    0.17941 -0.0095309   0.982343
78,  2.0274 0.313018        2,-3.13188 0.264895  7.26004,-2.07518 0.660015        0,   3 1.67    0,failed,failed,failed
79,0.899658 0.135049        2,  -2.29681 -0.0699473    7.14568, -2.15697 0.0419621         0,   3 1.67    0,failed,failed,failed
80,  2.34597 -0.320917         2,-2.65197 0.560004  6.79041,-1.07183 0.400802        0,   3 1.67    0,failed,failed,failed
81, 1.26596 0.266769        2, -2.23568 -0.472325   6.95183, -1.67374 -0.354295         0,   3 1.67    0,-0.813797  0.346315   1.14799, 4.19932 0.138202 0.611605,-0.0334478   0.185397 -0.0063143   0.982074
82,  2.33871 -0.297373         2,-3.52835 0.480629  7.56784,-2.30592 0.335315        0,   3 1.67    0,failed,failed,failed
83,2.28414 0.83865       2,-4.17194  -0.4333  6.66641,-2.84311 0.306132        0,   3 1.67    0,failed,failed,failed
84,  1.43958 -0.712768         2,-2.67682 0.351172  7.30725, -2.11806 -0.246042         0,   3 1.67    0,failed,failed,failed
85,  2.17568 -0.484173         2,-2.50986 0.357866  6.56115,  -1.02224 -0.0281993          0,   3 1.67    0,failed,failed,failed
86,  2.78233 -0.638962         2, -4.09625 0.0068129   7.79207, -2.59657 -0.630015         0,   3 1.67    0, -0.750292 -0.0669752    1.23426,  4.41527 0.0294987  0.763731,  -0.047556     0.17933 -0.00867926      0.9826
87,    1.9026 -0.0724411          2,  -3.3727 -0.106664    7.3914, -2.52556 -0.212485         0,   3 1.67    0,  -2.0333 -0.630952   1.77582,   2.82009 -0.0696612    1.38537,-0.0659317    0.22261 -0.0150912   0.972558
88,   2.3357 -0.353317         2, -3.71251 -0.291025   7.23412, -2.44918 -0.728406         0,   3 1.67    0,failed,failed,failed
89,  2.38072 0.0771212         2,-4.19413 0.373882  6.90134,-2.83763 0.542305        0,   3 1.67    0, -1.95705 -0.689828   1.59463,   3.00213 -0.0578852    1.51535,-0.0731205   0.213427  -0.016021   0.974087
90, 1.05706 0.357186        2,-3.08753 0.124264  7.00749,-2.93639  0.51791        0,   3 1.67    0,-2.08326 0.475058  2.01358, 2.72104 0.589961  1.76768, -0.0289282    0.229576 -0.00682667    0.972837
91,  2.4344 0.522141        2, -3.90979 -0.153497     6.901,-2.47884 0.329249        0,   3 1.67    0,failed,failed,failed
92,  2.91812 -0.243335         2,-3.57034 -0.46454  6.75583, -1.56545 -0.826697         0,   3 1.67    0,-1.84265 0.354225  1.83098, 3.09485 0.498862  1.47202, -0.045891   0.219997 -0.0103615   0.974365
93,   2.65967 -0.0191888          2,  -2.5831 -0.252724   6.77202,-0.670359 -0.344991         0,   3 1.67    0, -1.06363 -0.761404   1.59237,  3.93395 -0.240503   1.13543,-0.0814064   0.199735 -0.0166541    0.97632
94,  2.45271 -0.435797         2,-2.96218 0.818591  6.76422,-1.32421 0.607946        0,   3 1.67    0,-0.442116 -0.322661   1.07154,   4.55352 -0.0526971   0.562381,-0.0716678   0.174179 -0.0127116    0.98202
95,0.652099 0.824174        2,-2.77397 -1.09356  6.76365, -2.89254 -0.573199         0,   3 1.67    0,-0.960557   0.50745   1.40071, 4.03132 0.693454 0.728528, -0.0212296    0.194228 -0.00420445    0.980718
96,   2.66476 -0.0753026          2,  -3.2712 -0.548993   8.50633,-1.87224 -0.83673        0,   3 1.67    0,failed,failed,failed
97,  2.31028 -0.195111         2,  -3.0331 -0.360679    7.7425, -1.77759 -0.681217         0,   3 1.67    0,failed,failed,failed
98,  2.25027 -0.127982         2, -3.49534 -0.170341   7.03985,  -2.2246 -0.346059         0,   3 1.67    0,failed,failed,failed
99, 2.20051 -0.50815        2,-2.66759 0.387627  8.17775, -1.50715 0.0306099         0,   3 1.67    0,failed,failed,failed
100,   2.40286 0.00715716          2, -4.20126 -0.608718   6.72761, -2.76394 -0.741456         0,   3 1.67    0,  -1.19113 -0.0153109    1.56998,  3.47215 0.0951572  0.641087,-0.0483597   0.191316  -0.009438   0.980291
101,  2.73853 0.0562102         2,-2.88745  0.13461   7.7458,-1.16772 0.238315        0,   3 1.67    0,failed,failed,failed
102, 2.88817 0.738068        2, -4.47953 -0.705407   7.69148, -2.88417 -0.170923         0,   3 1.67    0,failed,failed,failed
103,  2.90143 -0.814977         2,-3.70782 0.373066  7.00463, -1.80921 -0.341011         0,   3 1.67    0,  -2.27487 -0.0749739    1.77616, 2.64592 0.121853   1.4539,-0.0685889   0.231935 -0.0163972   0.970172
104,0.780514 0.154112        2,-2.22575 0.378506  7.73589,-2.28018 0.674605        0,   3 1.67    0, -1.35394 -0.386818   1.47085,    3.79075 -0.00723908    0.985338,-0.0520699   0.207123 -0.0110403   0.976866
105,   1.8232 -0.144982         2, -3.17871 -0.108635   6.52915, -2.15747 -0.281024         0,   3 1.67    0,failed,failed,failed
106,   2.7083 -0.634478         2,-3.02628 0.561176  8.28874, -1.4728 0.140841        0,   3 1.67    0,failed,failed,failed
107, 2.42741 0.473426        2,  -3.15328 -0.0634811     8.3215,-1.92862 0.385731        0,   3 1.67    0, -1.15044 0.0810652   1.48803, 3.51035 0.145603 0.471958,  -0.042905    0.197987 -0.00867485    0.979227
108, 1.93484 0.401898        2, -2.00251 -0.387752   8.13544,-0.882909 -0.143712         0,   3 1.67    0, -1.5831 0.392687  1.52566, 2.72573 0.164219 0.842339,-0.0489163   0.209196 -0.0104784   0.976593
109,  2.70375 -0.576903         2,-3.76223 0.811209  7.07589,-2.08101 0.454784        0,   3 1.67    0,-0.704116 -0.109092   1.22609,  3.57647 0.0120111  0.503265,-0.0726683   0.170863 -0.0126371    0.98253
110,  2.05238 -0.525284         2,-3.18299 0.115515   8.0803, -2.29069 -0.367668         0,   3 1.67    0,-1.57515 0.345711  1.59974, 3.12969 0.283611  1.18074, -0.0243448    0.215903 -0.00538483    0.976096
111,  1.25191 0.0475223         2, -3.02048 -0.119987    8.5069,-2.97474 -0.12038        0,   3 1.67    0, -1.82115 -0.384708   1.90764,   2.89512 -0.0107812    1.23005,-0.0600037   0.207961 -0.0127825   0.976211
112,  2.70958 -0.138917         2,-2.77827 0.366402  7.31466,-0.973921  0.346867         0,   3 1.67    0,failed,failed,failed
113, 2.73812 0.382756        2, -4.03501 -0.768804   7.11732, -2.37028 -0.590563         0,   3 1.67    0,-0.694423  0.310006   1.25708,  4.2435 0.326866 0.362203, -0.0408046    0.186403 -0.00774874    0.981595
114, 1.85121 0.197506        2,-3.07191 0.417152  7.45925,-2.22422 0.750932        0,   3 1.67    0, -1.81805 -0.485344   1.63761,   3.11934 0.00175816    1.42363,-0.0797451   0.216782 -0.0177708   0.972795
115,  2.72707 -0.751332         2,-4.47773 0.788328  6.60516,-2.68877 0.202154        0,   3 1.67    0,-1.77726 0.690237  1.74336,2.99715 1.10733 1.21427, -0.025887   0.206948 -0.0054778   0.977994
116,2.20481  0.5854       2,  -2.78909 -0.0356153    6.84761,-1.38994 0.539497        0,   3 1.67    0, -1.95946 0.0737552   1.82058, 3.15286 0.206382  1.61504,-0.0268602   0.229496 -0.0063359   0.972918
117,1.41892 0.39569       2, -2.86021 -0.322971   7.31395,   -2.3666 -0.0317665          0,   3 1.67    0,-1.05398 0.543787  1.40302, 3.85679  1.01162 0.812587, -0.0420789    0.190399 -0.00816888    0.980771
118,  1.6362 0.124511        2, -2.28488 -0.238138   7.69687, -1.49777 -0.202123         0,   3 1.67    0,failed,failed,failed
119, 1.19633 0.653083        2,-2.43427 0.141461  6.79916,-1.95985 0.836496        0,   3 1.67    0,failed,failed,failed
120, 2.54298 0.601121        2, -3.06377 -0.539203   6.86651,  -1.38503 -0.0901823          0,   3 1.67    0,failed,failed,failed
121,   1.57447 -0.0974506          2,-3.24361 0.326456  7.33284,-2.67902 0.330645        0,   3 1.67    0,  -1.02772 -0.0272983    1.35649,    3.60426 -0.00340661    0.972713,-0.0692103   0.194268  -0.013742   0.978407
122, 2.23118 0.515544        2, -3.15261 -0.473715    7.8597, -2.02639 -0.124205         0,   3 1.67    0,-2.0691 0.26926 2.12462, 2.55856 0.398881  1.77259, -0.0360826    0.214584 -0.00793309    0.976007
123,   2.2186 -0.403086         2,   -3.644 -0.101072   7.56973, -2.56821 -0.535855         0,   3 1.67    0,failed,failed,failed
124,  1.72336 -0.779041         2,-3.16327   1.1532  7.71292,-2.50046 0.760795        0,   3 1.67    0,failed,failed,failed
125,  1.9724 0.359552        2,-2.76377  0.34487  7.03161,-1.63571 0.809781        0,   3 1.67    0,failed,failed,failed
126,  2.05668 -0.655071         2,-3.12584   1.1416  6.71566,-1.88668 0.785101        0,   3 1.67    0,-1.27091  0.76426  1.52286,   3.4777 0.0171347  0.975675, -0.0272341    0.197227 -0.00548112    0.979964
127,  2.48454 -0.443259         2, -3.68913 -0.274992   7.70305, -2.39133 -0.806712         0,   3 1.67    0,-1.42322 0.615839  1.64767, 3.53243 0.919654  1.17697,-0.00789051    0.203663 -0.00164147    0.979008
128,  1.73218 -0.249205         2, -2.59481 -0.354596   6.96552, -1.65418 -0.711971         0,   3 1.67    0, -1.87448 -0.768186   1.76879,   3.01494 -0.0869758    1.36173,-0.0759732   0.213047 -0.0166189   0.973942
129,   2.51232 -0.0342762          2, -3.09492 -0.239389     7.984, -1.70564 -0.360531         0,   3 1.67    0,failed,failed,failed
130,  2.58379 -0.494869         2, -2.62933 -0.251432   7.58117,-0.968728 -0.834583         0,   3 1.67    0,failed,failed,failed
131,  2.73115 -0.536096         2,-3.96578 0.726757  8.08604,-2.55786  0.43315        0,   3 1.67    0,-0.692175 -0.808137   1.33238, 4.02287 -0.19194 0.703246,-0.0833338   0.177375 -0.0150755   0.980493
132,0.861173 0.609517        2,-2.03966 -0.27275  7.47994,-1.92019 0.237585        0,   3 1.67    0,-2.02814 0.336075  1.79805, 2.60465 0.142991  1.17307, -0.0288725    0.226935 -0.00673084    0.973459
133,  1.08889 -0.158725         2, -2.8349 0.498079  7.96287,-2.79605 0.523841        0,   3 1.67    0,failed,failed,failed
134,   1.71559 -0.0980941          2,  -2.44636 0.00237775    7.65291, -1.61601 -0.094856         0,   3 1.67    0,failed,failed,failed
135,  1.20378 0.0944485         2,-2.44992 0.177286  6.70521,-1.95872 0.323301        0,   3 1.67    0,failed,failed,failed
136,  2.92242 -0.446792         2, -4.35391 -0.145335   7.32601, -2.60815 -0.631404         0,   3 1.67    0,failed,failed,failed
137, 2.71997 -0.78896        2,-3.7147 1.21547 7.02813,-1.97694 0.747888        0,   3 1.67    0, -2.03197 -0.612171   1.65927,   2.92198 -0.0613625    1.48161,-0.0672898   0.224913 -0.0155715   0.971928
138,   1.7677 -0.672166         2,-3.55244 0.650905  7.93353,-2.99753 0.200954        0,   3 1.67    0,-1.52158 0.598893  1.49349, 3.35423 0.885194  1.01732,-0.00881278    0.214034 -0.00193106    0.976785
139,  2.8868 0.196752        2,-2.53719 0.181866  8.09257,-0.640509  0.449591         0,   3 1.67    0,failed,failed,failed
140,1.70269 0.27775       2, -3.63165 -0.289202   6.88209,  -2.89268 -0.0881971          0,   3 1.67    0,failed,failed,failed
141,  2.99563 -0.260497         2, -4.22367 -0.420082   8.52566,   -2.718 -0.828768         0,   3 1.67    0,  -2.17556 -0.0310901    2.10659, 2.51601 0.274456  2.06348, -0.057122   0.220395 -0.0129301   0.973651
142,  2.44261 -0.140469         2, -3.82565 0.0846313   6.70005,  -2.31331 -0.0352583          0,   3 1.67    0, -2.13227 -0.770512   1.94964,   2.63261 -0.0762351    1.26003,-0.0806756   0.226559  -0.018834   0.970468
143,  2.40705 -0.366852         2,-2.61565 0.462252  6.70417,-0.945771  0.225676         0,   3 1.67    0,failed,failed,failed
144, 1.60965 0.620394        2, -3.17193 -0.840221   8.19696, -2.73875 -0.531463         0,   3 1.67    0,-0.703921  0.182935   1.10498,  4.32495 0.0877491   0.59703, -0.0401581    0.182183 -0.00744708    0.982416
145,    2.349 -0.617545         2,-3.00905 0.588937  7.84547,-1.72711 0.180237        0,   3 1.67    0,-2.27289 -0.40806   1.9035,  2.68172 0.0498755   1.43503,-0.0814191   0.210998 -0.0176391    0.97393
146,  1.44788 -0.269163         2, -2.99506 0.0589497   6.63644, -2.34445 -0.194522         0,   3 1.67    0,-1.35423 0.107256  1.59287,  3.10749 0.0727517  0.891936,-0.0392096   0.201319 -0.0080654   0.978707
147,  2.26228 -0.665304         2,-3.33398 0.232877  7.49983, -2.14331 -0.357575         0,   3 1.67    0,failed,failed,failed
148,  1.76018 -0.569795         2,-2.32051 0.584891  8.16576,-1.48693 0.248649        0,   3 1.67    0, -1.66231 -0.391174   1.74603,   3.15163 -0.0260505     1.2629,-0.0560406   0.207092 -0.0118831   0.976643
149,0.870799 0.605898        2, -2.87219 -0.665396   6.89348, -2.83387 -0.252357         0,   3 1.67    0,failed,failed,failed
150,  1.82167 -0.607208         2,-2.92373 0.382566  7.94884,  -2.17058 -0.0848277          0,   3 1.67    0,failed,failed,failed
151,  2.96748 -0.433533         2,   -4.00918 -0.00313506     8.53314, -2.49843 -0.437807         0,   3 1.67    0,  -1.7398 -0.141194   1.85527, 2.88929 0.030201  1.21811,-0.0480443   0.203612 -0.0100043   0.977821
152, 2.78467 0.731815        2, -4.18803 -0.353713   8.02187,-2.75727 0.263753        0,   3 1.67    0, -1.95594 -0.437383   1.88807,   2.60316 -0.0273521    1.12506,-0.0652972   0.224156 -0.0150546   0.972247
