number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
1,   1.4325 -0.700695         2,-2.87271  1.30212  8.05639,-2.49126  1.07784        0,1.75    0    0,failed,failed,failed
2, 1.77998 0.188422        2,-4.46444 0.796189  7.85807,-4.02595  1.22385        0,1.75    0    0,-2.16998  0.93221  1.49397, 2.39931 0.427877 0.550842,0.0606857  0.200189 0.0124245  0.977797
3,  2.5451 0.699679        2, -2.881 1.17908 7.38609,-1.26153  2.25759        0,1.75    0    0,-3.2175 1.07968 2.25926, 1.05885 0.884079  1.94922,0.0481854  0.242121 0.0120403  0.968974
4,    0.935332 -0.000194814            2,-3.36113  1.81809  7.99348,-3.55651  2.42952        0,1.75    0    0,failed,failed,failed
5, 2.75783 0.202199        2,-4.68904 0.648082  8.37188,-3.45514   1.0609        0,1.75    0    0,-2.97476  2.11484  2.17149,1.68455 2.16338 1.85833, 0.106099  0.221817 0.0242877  0.968995
6, 0.527279 -0.623093         2,-2.13986  2.22153  8.40786,-2.44855  2.46632        0,1.75    0    0,-2.91337 0.986026  1.66924, 1.51556 0.227888  1.02425,0.0430492  0.242632 0.0107781  0.969103
7, 0.86157 0.458419        2,  -2.133 0.424616  7.92657,-2.10165  1.04831        0,1.75    0    0,-2.20303  2.21143  1.58083, 2.79654  1.29071 0.770722, 0.120923  0.181793 0.0225325  0.975613
8,  2.57395 -0.181424         2,-3.32485  1.90619  7.75968,-1.81288  2.33361        0,1.75    0    0,failed,failed,failed
9, 2.70175 0.014798        2,-2.84791 0.814381   7.0909,-1.00745  1.07547        0,1.75    0    0,failed,failed,failed
10, 2.92332 0.413524        2,-5.22211 0.524558  8.45427,-3.9125 1.10018       0,1.75    0    0,failed,failed,failed
11, 2.88565 0.112657        2,-3.79357  1.57286  7.85028, -2.113 2.18516       0,1.75    0    0,-3.20241  1.02885  1.96204,1.56078 1.08265 1.24356,0.0399531  0.252474 0.0104343  0.966722
12, 1.11241 0.268006        2,-2.51489 0.824368  7.87927,-2.33322  1.39746        0,1.75    0    0,failed,failed,failed
13,  2.25489 -0.475054         2,-2.42319  1.22699  6.80102,-0.867293   1.10587         0,1.75    0    0,-2.02598  1.29675  1.57763, 2.41701  1.31692 0.735868,0.0611795   0.19244 0.0120219  0.979326
14,  2.8319 0.184873        2, -3.3949 0.633295  8.11479,-1.77854  1.04492        0,1.75    0    0,failed,failed,failed
15,  2.71748 -0.482515         2,-4.13034  2.09304  7.67472,-2.59271  2.20841        0,1.75    0    0,failed,failed,failed
16,  1.85743 -0.107858         2,-4.99852 0.980165  7.59864,-4.45532  1.13002        0,1.75    0    0,-2.11373  1.96569  1.54132, 2.99215  1.58787 0.694006, 0.107754  0.216899 0.0240963  0.969929
17,  1.56471 0.0971163         2,-3.96016 0.580727  7.32478, -3.5228 0.843159        0,1.75    0    0,-3.46439 0.935704   2.3809,0.803042 0.671353  2.36037,0.0478767  0.251948 0.0124809  0.966475
18,   1.99549 -0.0218104          2,-2.52559 0.817837   8.0629,-1.50104  1.11043        0,1.75    0    0,failed,failed,failed
19,2.24391  0.7456       2,-3.8034  0.3221 6.69737,-2.4856 1.14613       0,1.75    0    0,failed,failed,failed
20,  2.62745 -0.299207         2,-4.23205  1.92644  7.94875,-2.87847   2.2071        0,1.75    0    0,-2.01828  1.10655  1.42671, 2.69177  1.36532 0.910838, 0.0396274   0.214137 0.00869471   0.975961
21, 2.21096 0.684117        2,-2.10439 0.213345  6.61641,-0.507327    0.9597         0,1.75    0    0,-2.34483  1.96419   1.7234,2.32164  1.9099 1.05779, 0.103708  0.224827 0.0240731  0.968565
22,0.59174 0.79789       2,-3.53739 0.912909  7.29011,-3.98345  1.97863        0,1.75    0    0,failed,failed,failed
23, 1.74587 0.623635        2,-3.49446 0.546513  7.61161,-2.87533  1.34636        0,1.75    0    0,failed,failed,failed
24,  1.74013 -0.217313         2,-2.44681 0.987561  6.83312,-1.42487  1.06012        0,1.75    0    0,failed,failed,failed
25, 0.934887 -0.251681         2,-2.85146  1.04616  7.00083,-2.7581 1.10322       0,1.75    0    0,failed,failed,failed
26,  1.73652 -0.322403         2,-2.54326 0.859354  8.12484,-1.78672  0.86808        0,1.75    0    0,-2.30696 0.937706    1.767, 2.14087 0.987325  1.33352,0.0554248  0.201362 0.0114129  0.977881
27, 1.92733 -0.48182        2,-2.77427  1.68136  8.10556,-1.85964  1.81329        0,1.75    0    0,failed,failed,failed
28,  1.71604 -0.788419         2,-4.92996   1.9141  7.40924,-4.40684  1.58884        0,1.75    0    0,failed,failed,failed
29,  2.06729 -0.662362         2,-4.85193    1.239  7.52971,-4.05076 0.899955        0,1.75    0    0,failed,failed,failed
30, 1.06818 0.633332        2,-3.52003  1.24844  7.38747,-3.50234  2.25435        0,1.75    0    0,failed,failed,failed
31, 2.40735 0.136055        2,-3.48892  1.09979  7.77798,-2.22507   1.5963        0,1.75    0    0,-2.87922  2.03335  2.06217,1.80538 2.41298 1.96228,0.0888317  0.223643 0.0204727  0.970399
32,   1.1665 -0.668732         2,-2.66313  2.08857  6.67924,-2.18125  1.95675        0,1.75    0    0,-2.00754  1.52773 0.906481, 2.46635 0.424684 0.471004,0.0726065  0.206002 0.0153291  0.975734
33, 1.99379 0.345471        2,-2.71353  1.22277  6.56952,-1.42837  1.88756        0,1.75    0    0, -1.9643   1.7866 0.996026, 3.30196  1.28032 0.836995, 0.105717  0.186366 0.0201747  0.976568
34, 0.765978 -0.302573         2,-2.08123  1.72889  7.46583,-2.02672  2.01733        0,1.75    0    0,failed,failed,failed
35, 1.25897 0.362306        2,-2.82719  1.23593  8.49315,-2.68419  2.08609        0,1.75    0    0,failed,failed,failed
36, 2.24943 0.209656        2,-4.46016  1.11678   7.3339,-3.38077   1.6194        0,1.75    0    0,-2.30307  1.91948  1.83854, 2.14196  1.83266 0.964769,0.0896337  0.203476   0.01871  0.974789
37,   2.0455 -0.205232         2,-4.19337  1.14406  6.56856,-3.05384    1.186        0,1.75    0    0,-2.72359  1.45485  1.81876,1.98444 1.67549 1.48088,0.0669405  0.233497 0.0161152  0.969917
38, 2.37574 0.537752        2,-3.17668  1.19094   6.9871,-1.69416  2.06356        0,1.75    0    0,-2.35517  0.99538   1.8149, 2.26258 0.933231  1.46605,0.0570075  0.224341 0.0131474  0.972753
39,1.23807 0.41026       2,   -2.86 0.346905  6.79565,-2.43311 0.855557        0,1.75    0    0,failed,failed,failed
40,   1.3207 -0.756934         2,-3.99473  1.40368  7.02033,-3.68924  1.00347        0,1.75    0    0,-2.04722 0.808751  1.51578, 2.53623 0.975124  1.00845,0.0327307  0.197959  0.006614  0.979641
41,  2.12149 -0.442099         2,-2.1859 2.16167 6.57244,-0.628772   2.27768         0,1.75    0    0,failed,failed,failed
