number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
1, 2.5606 2.13521       2,-2.95661 -2.12749  7.76555,-1.36711 -0.69106        0,   3 1.67    0,failed,failed,failed
2,2.52798 1.08112       2,-3.96697 -1.34462  7.87805, -2.68677 -0.686441         0,   3 1.67    0,failed,failed,failed
3,0.886407  1.23398        2,-2.07685 -1.45968   8.4237,  -2.0428 -0.824774         0,   3 1.67    0,-1.73375 -0.60756  1.94471,  2.86048 0.0122434   1.25569, -0.104564   0.182876 -0.0195652   0.977364
4,1.67634 1.42322       2,-2.92395 -1.37103  7.82343, -2.26164 -0.423281         0,   3 1.67    0,failed,failed,failed
5, 1.6184 1.44651       2,-2.16593  -1.3675  8.27481, -1.41601 -0.469323         0,   3 1.67    0, -1.14631 -0.299043   1.64513,  3.13602 0.0197174  0.862246,-0.0981481   0.178464 -0.0178939   0.978875
6,3.85046 2.15976       2,-4.99659 -1.13395  7.66691,-2.47868  0.72339        0,   3 1.67    0,-1.94215 0.845151  1.46322, 3.28676   1.2547 0.714212,-0.0564848    0.23313 -0.0135657   0.970709
7,1.66867 1.88329       2, -2.9114 -1.48833  8.34301,-2.34946  -0.1708        0,   3 1.67    0, -1.94533 0.0357937   1.84826,2.61323 0.13522 1.20112, -0.088534   0.204402 -0.0185662   0.974698
8,3.95015 1.44091       2,-5.52941 -1.44594  7.61597,   -2.905 -0.351716         0,   3 1.67    0, -2.18636 -0.163792   1.75009, 2.76818 0.112899  1.32844,-0.0849236   0.241995 -0.0212673    0.96632
9,1.38069 2.22065       2,-2.05507 -2.20891   8.0579, -1.43523 -0.806066         0,   3 1.67    0, -1.15431 -0.504116   1.76837,  3.24641 0.0054918   1.02614, -0.121962   0.171999 -0.0214651   0.977282
10,4.26298 2.30316       2, -5.9532 -2.39942  6.85515, -2.66962 -0.491004         0,   3 1.67    0,failed,failed,failed
11,1.75911 1.49924       2, -2.37217 -0.696465   7.57055,-1.45842 0.554583        0,   3 1.67    0,-1.24132 0.618323  1.17305, 3.34596 0.303388 0.757787,-0.0582398   0.186833 -0.0110964   0.980601
12,3.48528 2.36022       2,-3.73154 -2.15273  7.07298,-1.19467 -0.33965        0,   3 1.67    0,failed,failed,failed
13,3.84355 1.97328       2,-4.28814 -1.81976  8.22248, -1.81205 -0.426778         0,   3 1.67    0,failed,failed,failed
14,3.42469 2.38901       2,-4.16442 -2.43975  7.91351, -1.95913 -0.765132         0,   3 1.67    0, -1.48972 -0.490122   1.56479,    3.16894 -0.00773892    0.918981, -0.119115    0.21136 -0.0259609   0.969775
15,3.27832 2.13644       2,-3.19677 -2.33154  6.79371,-0.709058 -0.771726         0,   3 1.67    0,-0.447444 -0.580919   1.01729,   4.6194 -0.096943  0.541644, -0.124362   0.177362 -0.0225996   0.975995
16,2.96425 1.52922       2,-3.88373 -1.61988   8.0863, -2.19241 -0.621592         0,   3 1.67    0,failed,failed,failed
17,2.96765 1.13857       2, -3.95308 -0.861373   6.64761, -1.89752 0.0784495         0,   3 1.67    0,failed,failed,failed
18,4.20898 1.02748       2, -3.73703 -0.470059    7.5198,-0.67698 0.412901        0,   3 1.67    0,failed,failed,failed
19,3.21634 1.17307       2,-4.67724 -1.42068  7.61183, -2.73453 -0.634469         0,   3 1.67    0,-2.01133  -0.4148  1.94641,  2.78643 0.0278627   1.47338,-0.0921392    0.22874 -0.0217531   0.968873
20,1.57442 2.14947       2,-2.04488 -1.35845  7.82745,-1.23479  0.28327        0,   3 1.67    0,failed,failed,failed
21,0.962983  1.26325        2, -2.16301 -0.877651    6.9213,-1.87214 0.112887        0,   3 1.67    0,failed,failed,failed
22,2.60631 2.47073       2,-2.75497 -2.45653  6.63227,-0.81503 -0.57999        0,   3 1.67    0,-0.561486 -0.353911   1.11727,     4.5867 -0.00194591    0.679915, -0.123022   0.171714 -0.0216175   0.977196
23,0.970329  1.39484        2,  -2.8973 -0.505823   7.11743,-2.81304 0.734319        0,   3 1.67    0,failed,failed,failed
24, 1.9775 1.47706       2,-2.79312 -1.12593  7.24721,   -1.69326 -0.00264876           0,   3 1.67    0,failed,failed,failed
25,1.60909 2.17511       2,-3.53857 -1.58812  7.45656, -2.9867 0.112513        0,   3 1.67    0,failed,failed,failed
26,3.92368 1.94197       2,-4.35476  -1.0277   8.3176,-1.87636 0.573182        0,   3 1.67    0,-1.50452 0.660935  1.27557, 3.57021 0.595572  0.20748,-0.0621191   0.223238 -0.0142569   0.972678
27,1.51756 1.56978       2, -2.03775 -0.975061   7.36234,-1.22811 0.255983        0,   3 1.67    0,failed,failed,failed
28,2.20512 1.40794       2, -3.8852 -1.15462  6.75604,  -2.60699 -0.0221408          0,   3 1.67    0,failed,failed,failed
29,4.49474 1.12301       2,-5.11002 -1.29139  7.45238, -1.86663 -0.484621         0,   3 1.67    0,  -1.3786 -0.361288   1.32403,   3.52613 -0.0297778   0.712575,-0.0897828   0.225597 -0.0208844    0.96985
30,1.87039 1.48439       2, -3.64564 -0.615085   6.56726,-2.63606  0.72407        0,   3 1.67    0,failed,failed,failed
31,4.49135 2.33403       2,-4.98455 -2.45064  7.62845, -1.72715 -0.723283         0,   3 1.67    0,failed,failed,failed
32,3.02701 1.55236       2,-4.24013 -1.36238  6.54004,  -2.10335 -0.0960575          0,   3 1.67    0,failed,failed,failed
33,4.11681 2.37993       2,-3.67437 -2.17561  7.46395,-0.597369 -0.411365         0,   3 1.67    0,failed,failed,failed
34,1.02624  1.0141       2, -2.32064 -0.815253   7.33529,  -2.08083 -0.0774262          0,   3 1.67    0,failed,failed,failed
35,4.00741 2.23284       2,-5.58005 -1.87208  7.31872,  -2.77508 -0.0426554          0,   3 1.67    0,failed,failed,failed
36,1.50723 2.35545       2,-2.92744 -1.21316  7.67224,-2.41343 0.730685        0,   3 1.67    0,failed,failed,failed
37, 2.7942 2.25655       2,-4.51609 -2.44498  6.89457, -2.67995 -0.707117         0,   3 1.67    0, -1.93579 -0.304235   1.91244, 2.93013 0.197954   1.6934, -0.112512   0.220906 -0.0256646   0.968443
38, 0.94797 0.954387        2, -2.80997 -0.906074   8.12557, -2.92118 -0.293218         0,   3 1.67    0,failed,failed,failed
39,1.22553 2.38833       2,-2.98099 -2.16797  7.50758, -2.67141 -0.445776         0,   3 1.67    0,failed,failed,failed
40,3.42196 1.75535       2,-4.76176 -1.95109  7.71416, -2.61674 -0.718948         0,   3 1.67    0,  -1.9718 -0.454691   1.79281,  2.91746 0.0390852   1.28561, -0.104397   0.227107 -0.0244943   0.967948
41, 1.9965 1.21668       2,-2.72818 -1.52539   7.2858, -1.58611 -0.786442         0,   3 1.67    0, -1.19835 -0.569635   1.67862,   3.63414 -0.0181176    1.14557, -0.105301   0.185116 -0.0199547   0.976855
42,2.11254 2.36275       2,-2.63387 -2.17356  7.86973, -1.42478 -0.556374         0,   3 1.67    0, -1.11405 -0.299949   1.55448, 3.67983 0.110251 0.772622,-0.113626  0.180887 -0.021044  0.976691
43,3.17172 2.13665       2,-3.12258 -1.75212  7.80643,-0.989963  -0.19852         0,   3 1.67    0, -0.726256 -0.0505503    1.17014, 4.03537  0.16346 0.284881,-0.0996618   0.187408 -0.0191166   0.977026
44,2.53907 1.50905       2,-3.43718 -1.24643  6.81181,  -1.77977 -0.0570887          0,   3 1.67    0, -1.41724 0.0743759   1.28257,    3.80159 0.000109072    0.985189,-0.0809073   0.202034 -0.0167499   0.975887
45,0.657464    2.259        2,-2.53812 -1.44347  6.68731,-2.57676 0.419641        0,   3 1.67    0,failed,failed,failed
46,2.67247 2.05421       2,-4.12335 -1.04682  6.73656, -2.4095 0.764019        0,   3 1.67    0,failed,failed,failed
47,2.94633 1.65638       2, -3.3221 -1.09808   8.4556,-1.6257 0.14514       0,   3 1.67    0,failed,failed,failed
48,1.49755 1.68429       2,-3.05444 -1.03281  7.17848,-2.48057 0.339147        0,   3 1.67    0,failed,failed,failed
49,2.47824 1.22639       2, -2.81083 -0.346541    8.3569,-1.44796 0.742342        0,   3 1.67    0,-1.16801 0.776857  1.38135, 3.75815 0.639077 0.224212, -0.0463611    0.195807 -0.00926782    0.979502
50,3.95931 1.22416       2,  -5.3127 -0.407326    7.1832,-2.55494 0.724707        0,   3 1.67    0,-1.91949 0.773427   1.5295,  3.152 1.32264 1.00189,-0.0416403   0.238284 -0.0102265   0.970249
51,3.82325 1.46778       2, -5.4322 -1.06514  7.47709,-2.90629 0.148257        0,   3 1.67    0,failed,failed,failed
52,1.42471 1.94361       2,-2.18254 -1.13549  7.72515,-1.55731 0.392179        0,   3 1.67    0,failed,failed,failed
53,2.58925 1.64967       2,-3.58465 -1.07787  8.02977,-2.21879 0.203936        0,   3 1.67    0,failed,failed,failed
54,1.95693  2.2118       2,-3.33977 -2.16423  7.67035, -2.41835 -0.623458         0,   3 1.67    0, -1.94791 -0.318604   1.77375, 2.89659 0.117242   1.3947, -0.109561   0.204921 -0.0230897   0.972353
55,2.94384 1.97929       2,-3.69782 -1.51822  7.26004, -1.78836 0.0363862         0,   3 1.67    0,-1.34632 0.217876  1.48982, 3.68387 0.704419 0.799369,-0.0829497   0.203528 -0.0173084   0.975395
56,1.13945 1.80344       2,-2.44522  -1.8112  7.14568, -2.05257 -0.560931         0,   3 1.67    0,failed,failed,failed
57,1.09959  1.0872       2,  -2.0234 -0.717006   6.84704,-1.55226 0.147501        0,   3 1.67    0,failed,failed,failed
