number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
99,  3.2028 0.870428        2, -4.50605 -0.598424   7.08638,-2.41361 0.124543        0,    3 -1.67     0,failed,failed,failed
100,3.77168  1.6519       2,-3.99296 -1.15773  8.44859, -1.62486 0.0872086         0,    3 -1.67     0,failed,failed,failed
101,  3.499 1.07862       2,  -4.9559 -0.259523   7.97413,-2.90879 0.743067        0,    3 -1.67     0,failed,failed,failed
102,2.99045 1.28086       2,-4.12856 -1.03799  6.86499,   -2.12944 -0.00636992           0,    3 -1.67     0,failed,failed,failed
103,2.69098 2.19273       2,-4.33477 -1.16515  6.70444,-2.59493  0.77193        0,    3 -1.67     0,failed,failed,failed
104,3.04428 1.59601       2,  -3.7668 -0.938785   8.38094,-2.07539 0.320053        0,    3 -1.67     0,failed,failed,failed
105,0.797246  1.94616        2,-2.01314 -1.15597  7.63711,-1.95232 0.367323        0,    3 -1.67     0,failed,failed,failed
106,2.15956 1.46243       2,-3.50676 -1.46847  6.53522, -2.15414 -0.343941         0,    3 -1.67     0,failed,failed,failed
107,3.90281 1.05685       2, -4.32829 -0.458836   7.23358, -1.5752 0.476133        0,    3 -1.67     0,failed,failed,failed
108, 3.1316 2.27051       2,-4.59892 -2.13674  6.50015, -2.31945 -0.262145         0,    3 -1.67     0,   -1.7431 0.00563329    1.44735,      0       0 3.42117,0.00941108   0.295907 0.00291552   0.955166
109,0.949803  2.42902        2, -2.1981 -1.68337  8.40942, -2.12904 0.0711522         0,    3 -1.67     0,failed,failed,failed
110,1.80378 1.75092       2,-3.01267 -1.31559  7.72725,   -2.22597 -0.00881712           0,    3 -1.67     0,failed,failed,failed
111,2.99234 1.03242       2, -3.54632 -0.537904   7.09725,-1.55714 0.342352        0,    3 -1.67     0,-1.11208 0.409859  1.48594,      0       0 3.25864,0.0767879  0.259302 0.0206867  0.962516
112,2.01842 2.23147       2,-2.98901 -1.73225  7.75802, -1.97096 -0.080532         0,    3 -1.67     0,failed,failed,failed
113,1.56655 2.08793       2,-3.04775 -1.79231  8.15803, -2.57075 -0.345113         0,    3 -1.67     0,failed,failed,failed
114,4.47333 1.19101       2, -5.38585 -0.349937     7.755,-2.32448  0.74933        0,    3 -1.67     0,-1.75507 0.786327  1.44709,      0       0 3.30196,0.0888538  0.294025 0.0274638  0.951262
115,3.56487 1.79223       2,-4.15787 -1.48314   7.2866,  -1.69867 -0.0853213          0,    3 -1.67     0, -1.22662 0.0830637   1.43504,      0       0 3.21618, 0.0271643   0.251146 0.00705106   0.967542
116,2.44863 1.92204       2,-3.60244 -1.36076  7.39098,-2.21522 0.160346        0,    3 -1.67     0,failed,failed,failed
117,1.94664 1.14597       2, -3.43008 -0.904043   7.56164,  -2.57046 -0.0445736          0,    3 -1.67     0,failed,failed,failed
118,4.38616 1.03792       2,-5.93468 -1.07408  7.47886, -2.85543 -0.272686         0,    3 -1.67     0,failed,failed,failed
119,2.77401 1.78502       2,-2.57114 -1.62198  7.44516,-0.642472 -0.370236         0,    3 -1.67     0,failed,failed,failed
120,3.64694 1.74592       2,-3.32472 -1.45227  7.33946, -0.67364 -0.141351         0,    3 -1.67     0,failed,failed,failed
121,1.81431 2.01402       2,-3.17405 -2.24746  6.66674,  -2.1167 -0.769422         0,    3 -1.67     0,failed,failed,failed
122,3.61727 1.94065       2,-4.92954 -1.79469  8.31055, -2.79368 -0.393373         0,    3 -1.67     0,failed,failed,failed
123, 4.38089 0.916034        2, -5.38766 -0.869926   7.34471,-2.25475  -0.1554        0,    3 -1.67     0,failed,failed,failed
124,3.38702 1.49124       2,-3.60607 -1.56128  7.54868, -1.30713 -0.541129         0,    3 -1.67     0,failed,failed,failed
125,3.67347 1.80377       2,-4.60741 -1.00063  6.62829, -1.8881 0.595925        0,    3 -1.67     0,failed,failed,failed
126,1.71664 1.44188       2,-3.29911 -1.35454  7.43929, -2.60226 -0.331367         0,    3 -1.67     0,failed,failed,failed
127,2.61613 1.84362       2,-3.47473 -0.93948  7.15372,-1.84817 0.636592        0,    3 -1.67     0,-1.42476  0.75107   1.4775,      0       0 3.70197,0.0728186  0.251304 0.0189637  0.964979
128,1.55408 2.39559       2, -2.8206 -1.56862  7.24609,-2.13386 0.344621        0,    3 -1.67     0,failed,failed,failed
129,2.58858 1.32667       2,  -4.2738 -0.996788   7.40224, -2.85668 0.0566556         0,    3 -1.67     0,failed,failed,failed
130,3.77798 1.01772       2, -4.17618 -0.455529   7.16104,-1.50687 0.441256        0,    3 -1.67     0,failed,failed,failed
131,  2.762 1.93064       2, -3.69773 -0.993407   7.29094,-1.99971  0.65139        0,    3 -1.67     0,failed,failed,failed
132,4.25207 2.35129       2,-4.89623 -1.41947  7.51954,-1.90797 0.565418        0,    3 -1.67     0,failed,failed,failed
133,0.988626  1.97277        2,-2.32827 -2.24736  6.54471, -1.92271 -0.837404         0,    3 -1.67     0,failed,failed,failed
134, 2.36966 0.853944        2,-4.09305  -0.1485  6.62507,-2.64977 0.671834        0,    3 -1.67     0,failed,failed,failed
135,3.57062 1.13989       2,-5.00191 -1.47128  6.74835, -2.42866 -0.624762         0,    3 -1.67     0,failed,failed,failed
136, 3.71398 0.868112        2,-4.68389 -1.01698  6.89865, -2.01381 -0.375524         0,    3 -1.67     0,failed,failed,failed
137,2.82596 2.05972       2,-3.08708 -2.17334   7.0235, -1.09056 -0.697553         0,    3 -1.67     0,failed,failed,failed
138,4.33272 1.20605       2, -4.03824 -0.798906    8.1381,-1.06092 0.139003        0,    3 -1.67     0,failed,failed,failed
139, 1.5573 2.18933       2, -3.0412 -1.98712  7.91637, -2.51205 -0.469582         0,    3 -1.67     0,failed,failed,failed
140,3.70967  1.2596       2, -3.34454 -0.528532   6.80902,-0.531378  0.589397         0,    3 -1.67     0,failed,failed,failed
141,3.94227 2.11651       2,-3.8537  -1.124 8.25496,-1.24337 0.604028        0,    3 -1.67     0,failed,failed,failed
142,4.35856 1.67689       2,-5.98992 -1.83396  6.94414,-2.69014 -0.48124        0,    3 -1.67     0,failed,failed,failed
143,3.84586 1.91979       2,-5.04118 -1.93665  8.14783, -2.64138 -0.572378         0,    3 -1.67     0,failed,failed,failed
144, 3.70367 0.958355        2, -3.61198 -0.743181   6.54318,-0.763188 0.0392786         0,    3 -1.67     0,failed,failed,failed
145,4.13947  1.7232       2, -4.80974 -0.854579   8.40708,-2.21906 0.593435        0,    3 -1.67     0,failed,failed,failed
146,3.99334 2.01008       2,-3.68331 -1.67259  8.11245,-0.926155 -0.223867         0,    3 -1.67     0,failed,failed,failed
147,2.31575 1.80262       2,-3.82741 -1.12049  6.77188,-2.44366 0.409285        0,    3 -1.67     0,failed,failed,failed
148,2.79629 1.36287       2, -3.45088 -0.646295   6.65857,-1.51826  0.55482        0,    3 -1.67     0,failed,failed,failed
149,2.31189 2.35368       2,-3.91183 -1.52581  7.98856,-2.85599 0.337945        0,    3 -1.67     0,failed,failed,failed
150,1.61818 1.37365       2, -3.40909 -0.797772   7.37223,-2.83461 0.331641        0,    3 -1.67     0,failed,failed,failed
151,2.73357 2.37328       2,-3.69521 -1.89047  6.82141, -1.85186 0.0273734         0,    3 -1.67     0,failed,failed,failed
152,3.36839 1.62673       2,-4.47039 -1.65797   8.1907, -2.50088 -0.550054         0,    3 -1.67     0,failed,failed,failed
153,2.84256 2.40429       2, -4.3838 -2.03979  7.18338, -2.61444 -0.134861         0,    3 -1.67     0,-2.10937 0.100147  1.43694,     0      0 3.3335, 0.0252945   0.310368 0.00826165   0.950244
154,2.91565 2.30593       2,-4.25352 -2.17526   6.5241, -2.17615 -0.298025         0,    3 -1.67     0,failed,failed,failed
155,3.44896  1.1943       2,-4.20709 -1.47331  6.82565, -1.73082 -0.619642         0,    3 -1.67     0,failed,failed,failed
156,3.49745 2.13338       2,-3.78704 -1.48917  7.43558,-1.38746 0.212488        0,    3 -1.67     0,-0.943257  0.387162    1.4761,      0       0 3.17138,0.0426488  0.242512 0.0106721  0.969152
157,3.90997 1.00808       2,-5.29902 -1.00689  6.81095, -2.42855 -0.196334         0,    3 -1.67     0,  -1.78473 -0.0739992    1.48424,      0       0 2.99702,0.0453771  0.318996 0.0152926  0.946545
158,4.07143 1.71072       2,-3.98328 -1.81832  7.32897,-0.985324 -0.597625         0,    3 -1.67     0,failed,failed,failed
159,3.16853 1.69096       2,-4.36233 -1.71816   6.7103, -2.12357 -0.393403         0,    3 -1.67     0,failed,failed,failed
160,2.71279 2.40442       2,-2.53975 -2.41904  7.76234,-0.672453 -0.819929         0,    3 -1.67     0,-0.389794 -0.550705   1.44103,      0       0 2.40733, -0.0177186     0.20368 -0.00368683     0.97887
161,2.86248 2.37712       2,-4.29888 -1.66897  7.32187,-2.56282 0.270832        0,    3 -1.67     0,failed,failed,failed
162,0.793231  2.00257        2, -2.1764 -1.27041  7.54641,-2.14984 0.284643        0,    3 -1.67     0,failed,failed,failed
163, 2.15731 0.894278        2,-3.42207 -1.19809   8.1989, -2.48536 -0.731149         0,    3 -1.67     0,failed,failed,failed
164,2.73221 1.95443       2,-4.54352 -1.33662  6.88614,-2.83265 0.317358        0,    3 -1.67     0,failed,failed,failed
165,2.62895  2.4392       2,-3.42514 -1.28356  7.11287,-1.75669 0.795697        0,    3 -1.67     0,failed,failed,failed
166,1.52074 1.69816       2,-3.27646 -1.49453  7.72788, -2.82858 -0.285747         0,    3 -1.67     0,failed,failed,failed
167,3.56513  2.0323       2,-4.20182 -1.37646  7.51936,-1.82628 0.266148        0,    3 -1.67     0,failed,failed,failed
168,1.74706  1.4913       2, -3.16023 -0.988517    7.6802,-2.47059 0.172021        0,    3 -1.67     0,failed,failed,failed
169, 2.892 2.2377      2,-3.42026 -1.91461  8.45845,-1.76685 -0.37024        0,    3 -1.67     0,failed,failed,failed
170,3.7325 1.4963      2,-3.48031 -0.73986  8.49944,-1.06718 0.475959        0,    3 -1.67     0,-0.709201  0.552061   1.44264,      0       0 3.23487,  0.06961  0.213873 0.0152811  0.974258
171,0.559708  2.38811        2,-2.31124 -2.05696  6.63186, -2.36008 -0.210448         0,    3 -1.67     0,failed,failed,failed
172,1.54245 2.16242       2,-3.40778 -1.29417  7.01632,-2.79524 0.515102        0,    3 -1.67     0,failed,failed,failed
173,3.88367 1.06847       2,  -4.6806 -0.418098   8.31968,-2.31451 0.514817        0,    3 -1.67     0,failed,failed,failed
174, 3.84709 0.989622        2, -4.61236 -0.864602   6.77482,  -1.77239 -0.0637676          0,    3 -1.67     0, -1.19387 0.0446771   1.48752,      0       0 3.01681,0.0451995  0.277146 0.0130533  0.959675
175,2.43606 1.86745       2,-3.03009 -1.98495   6.8988,-1.39948 -0.64512        0,    3 -1.67     0,failed,failed,failed
176,4.45444 1.22364       2, -6.21177 -0.931931   6.87938,-2.82098 0.132135        0,    3 -1.67     0,failed,failed,failed
177,4.00133 1.09936       2,-4.68307 -1.05802  6.74064, -1.67603 -0.183291         0,    3 -1.67     0,failed,failed,failed
178,3.13291 2.32046       2,-2.76357 -2.02943  7.56816,-0.524977 -0.365709         0,    3 -1.67     0,failed,failed,failed
179, 1.4554 1.07625       2,-2.73095 -0.47265  8.41913,-2.37692 0.412985        0,    3 -1.67     0,failed,failed,failed
180,1.93627 2.25564       2,-3.52236 -2.30756  8.23205, -2.77169 -0.828619         0,    3 -1.67     0,failed,failed,failed
181, 3.2047 1.22643       2,-5.01014 -1.32435  6.54693, -2.72969 -0.342231         0,    3 -1.67     0,failed,failed,failed
182,1.33355 1.21638       2,-3.18629 -1.42565  7.52333, -2.86059 -0.660208         0,    3 -1.67     0,failed,failed,failed
183,3.01109 2.31651       2,-2.88644  -1.8218  8.18749,-0.925664 -0.168194         0,    3 -1.67     0,-0.611603 0.0300275   1.47803,      0       0 3.41546, 0.0227053   0.199831 0.00463193   0.979556
184,  2.9835 0.998498        2, -3.83381 -0.805556   8.20754,  -2.17998 -0.0864485          0,    3 -1.67     0,failed,failed,failed
185,1.16959 1.81513       2,-2.74814 -1.67941  7.46435, -2.46564 -0.406385         0,    3 -1.67     0,failed,failed,failed
186,4.13109 2.37448       2,-3.69506 -1.62479  7.07597,-0.546103  0.317831         0,    3 -1.67     0,failed,failed,failed
187,3.42226 1.75903       2,-3.74125 -1.15073   7.6543,  -1.477 0.252124        0,    3 -1.67     0,-1.06451 0.378998    1.441,      0       0 3.31232,0.0507248  0.241916 0.0126652  0.968888
188,1.88473 1.19416       2,-2.64807  -1.5511  6.66099, -1.47011 -0.770937         0,    3 -1.67     0,failed,failed,failed
189,1.87603 1.90448       2,-2.15553 -1.11481  8.22964,-1.14815 0.340415        0,    3 -1.67     0,failed,failed,failed
190,2.33619 2.39041       2,-4.25555  -2.0887  7.21314, -2.98502 -0.221343         0,    3 -1.67     0,failed,failed,failed
191,4.25276 1.38655       2, -4.91104 -0.783457   6.76303,-1.67362 0.441112        0,    3 -1.67     0,failed,failed,failed
192,2.20841   1.388       2, -3.50782 -0.653471   7.93912,-2.50165 0.510561        0,    3 -1.67     0,failed,failed,failed
193, 1.06309 0.979341        2, -2.05358 -0.833655   7.94119, -1.79304 -0.180114         0,    3 -1.67     0,failed,failed,failed
194, 2.78909 0.937811        2, -2.67348 -0.789981    7.9716, -0.88178 -0.146888         0,    3 -1.67     0,failed,failed,failed
195,4.48046 1.25133       2, -4.54176 -0.500038   7.59534,-1.34669 0.609775        0,    3 -1.67     0,failed,failed,failed
196,2.16323 2.30883       2,-3.40775 -1.71705  7.90039, -2.36708 0.0261656         0,    3 -1.67     0,failed,failed,failed
197,0.615885  1.86808        2,-2.09131 -1.99889  6.64295, -2.03835 -0.668851         0,    3 -1.67     0,failed,failed,failed
198,3.76599 1.45511       2,-5.25628  -1.3544  6.86841,-2.54342 -0.17065        0,    3 -1.67     0,   -1.90849 -0.00704747      1.4754,      0       0 3.26282,0.0337777  0.310258 0.0110315  0.949988
