number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
109,  2.70375 -0.576903         2,-3.76223 0.811209  7.07589,-2.08101 0.454784        0,1.75    0    0,failed,failed,failed
110,  2.05238 -0.525284         2,-3.18299 0.115515   8.0803, -2.29069 -0.367668         0,1.75    0    0,-1.73706 0.380623  1.15857,  2.7608 0.157857 0.312139, 0.0324556   0.212636 0.00706682   0.976567
111,  1.25191 0.0475223         2, -3.02048 -0.119987    8.5069,-2.97474 -0.12038        0,1.75    0    0, -1.89571 -0.382003   1.65649,  1.54443 -0.152544  0.628151,-0.00928593    0.211534 -0.00200987    0.977324
112,  2.70958 -0.138917         2,-2.77827 0.366402  7.31466,-0.973921  0.346867         0,1.75    0    0, -2.47397 -0.100487   2.15931,    1.4151 -0.0449024   0.991132,-0.00615051    0.213705  -0.0013455    0.976878
113, 2.73812 0.382756        2, -4.03501 -0.768804   7.11732, -2.37028 -0.590563         0,1.75    0    0,failed,failed,failed
114, 1.85121 0.197506        2,-3.07191 0.417152  7.45925,-2.22422 0.750932        0,1.75    0    0, -1.96087 -0.512557   1.27552,  2.74197 -0.225367  0.452719, -0.0344837    0.218333 -0.00772011    0.975234
115,  2.72707 -0.751332         2,-4.47773 0.788328  6.60516,-2.68877 0.202154        0,1.75    0    0,-1.85789 0.701186  1.47854, 2.23943 0.238415 0.624246, 0.0325939   0.202929 0.00675869   0.978628
116,2.20481  0.5854       2,  -2.78909 -0.0356153    6.84761,-1.38994 0.539497        0,1.75    0    0,-2.14852 0.107041  1.43248, 2.47102 0.055177 0.945979, 0.0231765   0.224952 0.00535232    0.97408
117,1.41892 0.39569       2, -2.86021 -0.322971   7.31395,   -2.3666 -0.0317665          0,1.75    0    0,failed,failed,failed
118,  1.6362 0.124511        2, -2.28488 -0.238138   7.69687, -1.49777 -0.202123         0,1.75    0    0,  -1.9635 0.0137503   1.66421,  1.40564 0.0049998   1.12367,-0.00858044     0.20188  -0.0017687    0.979371
119, 1.19633 0.653083        2,-2.43427 0.141461  6.79916,-1.95985 0.836496        0,1.75    0    0,  -1.2931 -0.180792   1.15531,   2.59261 -0.0850368 -0.0307836, -0.0128652    0.186098 -0.00243697    0.982444
120, 2.54298 0.601121        2, -3.06377 -0.539203   6.86651,  -1.38503 -0.0901823          0,1.75    0    0,-1.72834 0.823043  1.13566, 2.88025 0.269628 0.597283, 0.0287167   0.184493 0.00539294   0.982399
121,   1.57447 -0.0974506          2,-3.24361 0.326456  7.33284,-2.67902 0.330645        0,1.75    0    0,  -1.18571 -0.0551031   0.824645,   2.98849 -0.0280484 -0.0628513, -0.0162629    0.197221 -0.00327211    0.980219
122, 2.23118 0.515544        2, -3.15261 -0.473715    7.8597, -2.02639 -0.124205         0,1.75    0    0,-2.22584 0.285034   1.6754,  1.9023 0.140327  1.05504,  0.016941   0.209517 0.00363056   0.977652
123,   2.2186 -0.403086         2,   -3.644 -0.101072   7.56973, -2.56821 -0.535855         0,1.75    0    0,failed,failed,failed
124,  1.72336 -0.779041         2,-3.16327   1.1532  7.71292,-2.50046 0.760795        0,1.75    0    0, -2.13776 -0.523916   1.52118,  2.09229 -0.256425  0.723832, -0.0181461     0.21689 -0.00403241    0.976019
125,  1.9724 0.359552        2,-2.76377  0.34487  7.03161,-1.63571 0.809781        0,1.75    0    0,-2.10691 0.617322  1.58311,  2.0111  0.28197 0.755981, 0.048472  0.207258 0.0102824  0.977031
126,  2.05668 -0.655071         2,-3.12584   1.1416  6.71566,-1.88668 0.785101        0,1.75    0    0,-1.39733 0.780034  1.06438, 2.77529 0.263956 0.280153, 0.0346403   0.190204 0.00671559    0.98111
127,  2.48454 -0.443259         2, -3.68913 -0.274992   7.70305, -2.39133 -0.806712         0,1.75    0    0,-1.62984 0.691297  1.00964, 3.10625 0.250707 0.366363,0.0510314  0.196032 0.0102161  0.979215
128,  1.73218 -0.249205         2, -2.59481 -0.354596   6.96552, -1.65418 -0.711971         0,1.75    0    0, -1.97562 -0.775725   1.47713,  1.99074 -0.304991  0.618959, -0.0308804    0.217091 -0.00687125    0.975639
129,   2.51232 -0.0342762          2, -3.09492 -0.239389     7.984, -1.70564 -0.360531         0,1.75    0    0, -1.43019 -0.681362   1.06101,  2.88208 -0.237478  0.295369, -0.0316132    0.186853 -0.00601613    0.981861
130,  2.58379 -0.494869         2, -2.62933 -0.251432   7.58117,-0.968728 -0.834583         0,1.75    0    0,failed,failed,failed
131,  2.73115 -0.536096         2,-3.96578 0.726757  8.08604,-2.55786  0.43315        0,1.75    0    0,failed,failed,failed
132,0.861173 0.609517        2,-2.03966 -0.27275  7.47994,-1.92019 0.237585        0,1.75    0    0,-2.06811 0.343401  1.68606, 2.16787 0.169031 0.411617, 0.0288254   0.224703 0.00665022   0.973978
133,  1.08889 -0.158725         2, -2.8349 0.498079  7.96287,-2.79605 0.523841        0,1.75    0    0,-1.67172  0.27081  1.45878,  2.42662 0.0993607  0.502716,0.000976444    0.180312 0.000178999    0.983609
134,   1.71559 -0.0980941          2,  -2.44636 0.00237775    7.65291, -1.61601 -0.094856         0,1.75    0    0,failed,failed,failed
135,  1.20378 0.0944485         2,-2.44992 0.177286  6.70521,-1.95872 0.323301        0,1.75    0    0,  -1.38799 -0.0950776     1.2146,   2.52574 -0.0452467  0.0920065,-0.00319988    0.188653 -0.00061471    0.982038
136,  2.92242 -0.446792         2, -4.35391 -0.145335   7.32601, -2.60815 -0.631404         0,1.75    0    0,-1.72004 0.306029  1.12285, 3.28499 0.121157 0.433871, 0.0141198      0.185 0.00265833   0.982634
137, 2.71997 -0.78896        2,-3.7147 1.21547 7.02813,-1.97694 0.747888        0,1.75    0    0, -2.13892 -0.615741   1.40203,  2.28092 -0.285862  0.663402, -0.0215131     0.22704 -0.00501661    0.973635
138,   1.7677 -0.672166         2,-3.55244 0.650905  7.93353,-2.99753 0.200954        0,1.75    0    0,-1.65886  0.64381  1.11017, 2.70109 0.244025 0.339401,0.0509377  0.209758 0.0109432  0.976364
139,  2.8868 0.196752        2,-2.53719 0.181866  8.09257,-0.640509  0.449591         0,1.75    0    0,failed,failed,failed
140,1.70269 0.27775       2, -3.63165 -0.289202   6.88209,  -2.89268 -0.0881971          0,1.75    0    0,failed,failed,failed
141,  2.99563 -0.260497         2, -4.22367 -0.420082   8.52566,   -2.718 -0.828768         0,1.75    0    0,failed,failed,failed
142,  2.44261 -0.140469         2, -3.82565 0.0846313   6.70005,  -2.31331 -0.0352583          0,1.75    0    0, -2.23284 -0.780514   1.66927,  2.29217 -0.474586   0.23779,  -0.034598      0.2323 -0.00826868    0.971994
