number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
1, 0.909518 0.0127662         2,  -3.15014 -0.0478087    8.47683,  -3.47842 -0.0538282          0,1.75    0    0,failed,failed,failed
2,  2.32622 0.0863773         2, -4.76176 -0.229814   7.71416, -3.78521 -0.208574         0,1.75    0    0,  -3.01073 -0.0467302    1.97283,    1.37922 -0.00794089     1.21131, -0.00252066     0.220151 -0.000568883     0.975462
3, 1.44032 0.539513        2, -4.11551 -0.961408    7.7701,-3.93566 -0.71635        0,1.75    0    0, -3.12677 -0.176797   1.79376,   1.56441 -0.0375579    1.38898, -0.0101993    0.244035 -0.00256672    0.969709
4, 1.98749 0.234305        2, -5.31595 -0.701094   7.06171, -4.47106 -0.617481         0,1.75    0    0, -3.20329 -0.545262   2.19091,    1.135 -0.289635   1.84568, -0.0388369    0.235785 -0.00943083    0.970983
5,  2.19245 -0.735702         2,-5.15941  1.15633  7.01746,-4.07548 0.669063        0,1.75    0    0, -3.37849 -0.473387    2.3299,  0.91536 -0.331932   2.48543, -0.0293235    0.254676 -0.00772643    0.966551
6,  2.99203 -0.137428         2, -5.72549 -0.199787   7.72536, -4.14337 -0.386412         0,1.75    0    0,failed,failed,failed
7, 1.40566 0.830719        2,  -4.23878 -0.0258801     7.2235,-3.97513 0.797866        0,1.75    0    0,-3.23313 -0.35465  2.08038,  1.25231 -0.252012   1.69545, -0.0137565    0.259015 -0.00368944    0.965768
8,  2.57703 -0.204657         2, -5.4322 0.782696  7.47709,-4.16081 0.766162        0,1.75    0    0,failed,failed,failed
9,  1.9154 0.641197        2,-4.05157 -1.08101  6.59612,  -3.0421 -0.681524         0,1.75    0    0,  -3.214 0.629741  2.14791, 1.19826 0.413668  1.92038, 0.0349521   0.254284 0.00919625   0.966454
10, 1.41058 0.548327        2, -3.33977 -0.473405   7.67035,  -3.04055 -0.0826116          0,1.75    0    0, -2.43151 -0.518613   1.67256,  2.06469 -0.198134   1.41053, -0.0425122    0.222253 -0.00970054    0.974014
11,  2.33871 -0.297373         2,-4.29252 0.480629  7.56784,-3.19317 0.322026        0,1.75    0    0,failed,failed,failed
12,2.28414 0.83865       2,-5.25791  -0.4333  6.66641, -3.9698 0.323268        0,1.75    0    0,-2.63203 0.259196  1.68249,  1.85698 0.0580716   1.07019, 0.0191397   0.232037 0.00456666   0.972508
13,  2.78233 -0.638962         2, -5.14437 0.0068129   7.79207,-3.76536 -0.63029        0,1.75    0    0,-2.99809 0.403347  2.05226, 1.44184 0.370287  2.06858, -0.00164827     0.248596 -0.000423033     0.968606
14,    1.9026 -0.0724411          2, -4.05905 -0.106664    7.3914, -3.32477 -0.209806         0,1.75    0    0,-3.10861 -0.63116   1.7282, 1.58071 -0.18098  1.30789, -0.0166335       0.249 -0.00427711    0.968351
15, 0.561824 -0.525534         2,-3.57642 0.273198  7.64395,-4.16026 -0.16482        0,1.75    0    0, -2.75736 -0.194896    1.7121,   1.80308 -0.0555907    1.26982,-0.00796661    0.228854 -0.00187296    0.973426
16,   2.3357 -0.353317         2, -4.56876 -0.291025   7.23412, -3.40003 -0.718677         0,1.75    0    0,failed,failed,failed
17,  2.38072 0.0771212         2, -5.2912 0.373882  6.90134,-4.00465 0.528318        0,1.75    0    0, -2.82347 -0.681951   1.59181,  1.73066 -0.240663   1.35966, -0.0252192    0.235867 -0.00612325    0.971439
18, 0.823545 -0.207088         2,  -3.713 0.590588  7.04096,-3.89943 0.544147        0,1.75    0    0,failed,failed,failed
19, 1.05706 0.357186        2, -3.6313 0.124264  7.00749, -3.5669 0.515419        0,1.75    0    0,failed,failed,failed
20,  2.4344 0.522141        2, -4.86468 -0.153497     6.901,-3.50302 0.334796        0,1.75    0    0,failed,failed,failed
21,0.652099 0.824174        2,-3.16096 -1.09356  6.76365, -3.34205 -0.557632         0,1.75    0    0,failed,failed,failed
22,  1.14958 -0.791514         2,-4.15983 0.328065  8.21025, -4.41715 -0.352494         0,1.75    0    0,failed,failed,failed
23,   2.5489 -0.731942         2,-5.71635  1.25927  7.35655, -4.4187 0.802971        0,1.75    0    0,failed,failed,failed
24,  2.25027 -0.127982         2,   -4.243 -0.170341   7.03985, -3.06845 -0.341509         0,1.75    0    0,-3.38912 0.576161  2.19416,0.992183 0.312166  2.19066,0.0446169  0.258521  0.011954  0.964901
25,   2.40286 0.00715716          2,  -5.3019 -0.608718   6.72761, -3.92158 -0.718961         0,1.75    0    0, -2.49296 -0.318405   1.63508,  2.02277 -0.155646   1.18341, -0.0129722    0.228004 -0.00303802    0.973569
26, 1.40517 0.117287        2, -4.75582 -0.350096   6.62539, -4.32773 -0.304736         0,1.75    0    0, -2.95043 -0.607462   2.04704,  1.49265 -0.459149   2.01305, -0.0304184     0.24857 -0.00781021    0.968105
27, 2.88817 0.738068        2,  -5.7193 -0.705407   7.69148, -4.21995 -0.138635         0,1.75    0    0,failed,failed,failed
28,0.726623 0.498191        2, -3.46703 -0.794017   6.89756, -3.66915 -0.508528         0,1.75    0    0,  -3.30861 -0.0262316    2.07819,  1.19846 0.0467201   1.76001,  -0.017394    0.259302 -0.00467084    0.965628
29,  2.70375 -0.576903         2,-4.64335 0.811209  7.07589,-3.05935 0.429932        0,1.75    0    0,failed,failed,failed
30,  2.05238 -0.525284         2,-3.77449 0.115515   8.0803, -3.02467 -0.369905         0,1.75    0    0,-2.49216 0.330843  1.50827,   2.17557 0.00348821     1.0022, 0.0290619   0.233067 0.00696849   0.972001
31,  1.25191 0.0475223         2, -3.53072 -0.119987    8.5069,  -3.6198 -0.118037         0,1.75    0    0, -2.57628 -0.383628   1.59606,    2.039 -0.223806   0.74782,-0.00830374    0.223733 -0.00190621    0.974613
32, 2.73812 0.382756        2, -5.05252 -0.768804   7.11732, -3.46668 -0.561382         0,1.75    0    0,failed,failed,failed
33, 0.644188 -0.817493         2,-3.33853  1.15544  7.22843,-3.67932 0.678846        0,1.75    0    0, -2.79332 -0.458921   1.66327,  1.75584 -0.153791   1.38088,  -0.030748    0.242301 -0.00768321    0.969683
34,  2.72707 -0.751332         2, -5.7166 0.788328  6.60516,-3.95589 0.170258        0,1.75    0    0,-3.27276 0.538137  1.47951,  1.59306 0.0506071   1.64708, 0.0427373   0.217653 0.00953999   0.975043
35,   1.3049 0.0722713         2,-4.54401 -0.14154  7.07016, -4.35954 -0.104168         0,1.75    0    0,failed,failed,failed
36,0.679321 0.124166        2,-3.44374 0.165374  7.33056,-3.81623  0.34005        0,1.75    0    0,failed,failed,failed
37,   1.57447 -0.0974506          2,-3.86541 0.326456  7.33284,-3.40632 0.323204        0,1.75    0    0,failed,failed,failed
38,  1.41995 -0.763933         2,-4.00365 0.111385  8.51206, -4.02942 -0.612327         0,1.75    0    0,failed,failed,failed
39,   2.2186 -0.403086         2,   -4.466 -0.101072   7.56973, -3.51506 -0.532847         0,1.75    0    0, -3.35794 -0.631008   2.25507, 0.925327 -0.487477   1.67274, -0.0142522    0.238746 -0.00350438    0.970971
40,  1.72336 -0.779041         2,-3.74491   1.1532  7.71292, -3.1988 0.736685        0,1.75    0    0,-2.92044 -0.51939  1.70983,  1.66688 -0.157067   1.30941, -0.0163993    0.237039 -0.00400193    0.971353
41,  1.83127 -0.443569         2,-4.47635 0.266135  8.25893,  -4.10871 -0.0904154          0,1.75    0    0,-2.68428 0.578244  1.75185, 1.75754 0.110003  1.15442,0.0451133  0.222685 0.0103164  0.973791
42,1.96596 0.39152       2,-5.02942 -0.17621   7.8461,-4.47831  0.16574        0,1.75    0    0,failed,failed,failed
43, 1.65496 0.465645        2,  -4.57438 -0.0502582    8.00388,-4.32973 0.399892        0,1.75    0    0,-3.86181 0.187339  1.66714,  1.37805 0.0540178   1.70532,0.000724455    0.252581 0.000189116    0.967575
44,  2.48454 -0.443259         2, -4.53369 -0.274992   7.70305, -3.36864 -0.798285         0,1.75    0    0,failed,failed,failed
45, 1.73664 0.793222        2,-4.77133  -1.1163  7.94308, -4.43136 -0.649841         0,1.75    0    0, -2.81429 -0.764661   1.60994, 1.71091 -0.23069  1.15498, -0.0276084    0.236908 -0.00673518    0.971116
46,  2.73115 -0.536096         2,-4.94867 0.726757  8.08604,-3.69391  0.40748        0,1.75    0    0, -3.54041 -0.441396   2.34995, 0.808562 -0.182386   2.12412,-0.0388656   0.249778 -0.0100342   0.967471
47,  1.08889 -0.158725         2,-3.25235 0.498079  7.96287,-3.31579 0.515826        0,1.75    0    0,-3.02821 0.309716  1.83697,  1.52579 0.0556834   1.18783,  0.025555   0.247536 0.00653139    0.96852
48, 1.80721 -0.52482        2,-5.16494 0.536612  6.64444,-4.35028 0.114914        0,1.75    0    0,-2.84141 0.443177  1.85773,  1.60609 0.0807348   1.23781,0.0251027  0.217649 0.0055997  0.975688
49,  2.92242 -0.446792         2, -5.53086 -0.145335   7.32601, -3.86195 -0.625065         0,1.75    0    0,failed,failed,failed
50, 0.972314 0.0336574         2,  -4.1483 -0.617209   7.33257, -4.33073 -0.755362         0,1.75    0    0,failed,failed,failed
51,   1.7677 -0.672166         2,-4.32866 0.650905  7.93353,-3.90416 0.180718        0,1.75    0    0,failed,failed,failed
52,1.70269 0.27775       2, -4.44748 -0.289202   6.88209,  -3.78387 -0.0790199          0,1.75    0    0, -3.20955 0.0762685   2.07385,   1.22404 -0.0127804    1.62689, 0.0182139   0.239865 0.00450109   0.970625
53,  2.99563 -0.260497         2, -5.33551 -0.420082   8.52566,-3.99244 -0.81069        0,1.75    0    0,failed,failed,failed
54,  2.44261 -0.140469         2, -4.73847 0.0846313   6.70005,  -3.29876 -0.0379258          0,1.75    0    0, -3.25502 -0.752631   2.00102, 1.43641 -0.80988  1.25887, -0.0299765    0.255191 -0.00791577    0.966393
55, 0.883081 -0.508964         2,-3.56616 0.776155  7.57094,-3.80094 0.510486        0,1.75    0    0,failed,failed,failed
56, 1.60965 0.620394        2,  -3.7579 -0.840221   8.19696, -3.46064 -0.513261         0,1.75    0    0,failed,failed,failed
57, 2.75317 0.181255        2, -6.01496 -0.693691   6.93637,-4.36391 -0.63954        0,1.75    0    0, -2.92403 -0.393282    1.8931,   1.49778 -0.0607339    1.19151,-0.0317715   0.228306 -0.0074546   0.973042
58,0.870799 0.605898        2, -3.30828 -0.665396   6.89348, -3.34265 -0.241554         0,1.75    0    0,failed,failed,failed
59, 1.81959 0.693752        2, -4.65276 -0.812388   8.28006, -4.32804 -0.379647         0,1.75    0    0,failed,failed,failed
60,  2.96748 -0.433533         2,   -5.01377 -0.00313506     8.53314, -3.66947 -0.437683         0,1.75    0    0,failed,failed,failed
61, 2.78467 0.731815        2, -5.28204 -0.353713   8.02187,-3.98328 0.278598        0,1.75    0    0, -3.04958 -0.437295   1.80722,  1.37899 -0.106243   1.05268, -0.0125743    0.251613 -0.00326933    0.967741
62, 0.873979 -0.807315         2,-3.49369 0.108577  6.91191, -3.57253 -0.669127         0,1.75    0    0,failed,failed,failed
63,  2.20524 -0.819771         2,-4.17744 0.989145  8.17155,-3.34744 0.495009        0,1.75    0    0,failed,failed,failed
64,  2.82384 -0.782439         2,-6.32345 0.837263  6.51353,-4.38646 0.172247        0,1.75    0    0,-2.80594 0.366791  1.78205,  1.54487 0.0632174   1.05761, 0.0342777   0.234048 0.00825725   0.971586
65, 1.08557 0.615321        2, -3.69114 -0.208618   7.18029,-3.65526 0.347377        0,1.75    0    0,failed,failed,failed
66, 2.48167 0.368137        2, -5.81343 0.0432407   7.08441,-4.49777  0.42005        0,1.75    0    0,failed,failed,failed
67, 0.693708 -0.156271         2,-3.56128 0.599058  8.02768,-4.09859 0.649863        0,1.75    0    0,-3.36704  0.41164  2.26492,0.986941 0.336287   2.3614, 0.0107621   0.261043 0.00291046   0.965263
68, 0.544687 -0.731035         2, -2.7774 0.583407  6.83067, -3.03162 0.0201851         0,1.75    0    0,failed,failed,failed
69, 1.34765 0.758288        2, -3.52261 -0.965556   7.06516,-3.15479 -0.47584        0,1.75    0    0,  -2.53587 -0.0839492     1.9073,  1.85332 -0.114685   1.59756,0.0146139    0.2029 0.0030285  0.979086
70,  1.13487 -0.199048         2,-3.82457 0.136994  6.61675,-3.59936 -0.02947        0,1.75    0    0,failed,failed,failed
71,   2.18347 -0.0608918          2, -4.66414 -0.289371   7.51431, -3.74966 -0.428993         0,1.75    0    0,  -2.84582 -0.0564614    2.05303,    1.5289 -0.0564709    2.03563, 0.00245744    0.225958 0.000570022    0.974134
72,0.861533 0.381268        2, -3.79155 -0.252953   8.26484, -4.27771 0.0384038         0,1.75    0    0,failed,failed,failed
