number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
79, 3.14067 0.197031        2,-5.71317  1.76941  7.21454,-3.74503  2.32958        0,4 0 0,-2.54439  1.95773  2.42776,2.46754 2.54852 2.76599,0.0824028  0.271622 0.0233494  0.958585
80, 3.45808 0.282346        2,-5.2903 1.06067 8.12118,-3.33833  1.64499        0,4 0 0,failed,failed,failed
81,3.66668 0.73512       2,-5.52702 0.505424  6.51396,-2.78724  1.32531        0,4 0 0,failed,failed,failed
82,   4.0238 -0.265355         2,-5.55842  1.08229  7.55977,-2.86491  1.07596        0,4 0 0,-1.96145 0.900042  2.06191,  2.9101 0.736249  1.72856,0.0430658  0.256656 0.0114483  0.965475
83,  3.21111 -0.642041         2,-5.26987  1.37401  7.54015,-3.35806  1.07073        0,4 0 0,failed,failed,failed
84, 3.13418 0.220132        2,-5.41612 0.806289  6.60944,-3.24574   1.1699        0,4 0 0,failed,failed,failed
85, 3.76819 0.779446        2, -4.52956 0.0778793   6.59552,-1.71304 0.873688        0,4 0 0,-1.12474 0.863573  1.51101,4.06913 1.13715 1.16735,  0.020494   0.232526 0.00490085   0.972362
86, 4.41112 0.640789        2,-7.27094  1.10058  6.85515,-3.81669  1.88621        0,4 0 0,-2.4464 1.67879 2.23845,2.64373 2.36979 2.47931,0.0574104  0.284876 0.0170952  0.956691
87, 4.23632 0.759788        2, -6.8915 0.578719  7.43347,-3.93051   1.4456        0,4 0 0,-2.62886   1.3363  2.35993,2.18478 1.28725 2.53159,0.0389499  0.280026 0.0113717  0.959135
88,3.62173 0.79612       2,-4.25988 0.671129  7.21631,-1.76357  1.64455        0,4 0 0,failed,failed,failed
89,   3.78997 -0.0876925          2, -5.3961 0.867952  7.05477,-2.74871 0.964042        0,4 0 0,failed,failed,failed
90,  3.17218 -0.158696         2,-4.89108 0.867698  8.51218,-3.29871 0.989267        0,4 0 0,-2.44887 0.838501  2.38385, 2.26675 0.500495  1.93787, 0.0374692   0.256987 0.00997175   0.965637
91, 4.11948 0.698536        2,-4.30871  1.34727  7.07298,-1.2559 2.37934       0,4 0 0,-0.77472  2.22888  1.39738, 4.73411  2.47337 0.813233,0.0843488   0.22927 0.0199471  0.969496
92, 4.25383 0.306935        2,-5.05086  1.68024  8.22248,-2.28092  2.48082        0,4 0 0,-1.6665 2.27642 1.73627,3.96238  2.1326 1.05011,0.0874975  0.246486 0.0223508   0.96493
93,  3.80346 -0.363813         2,-5.63222  1.27323  7.71144,-3.20821  1.22126        0,4 0 0,failed,failed,failed
94,  3.71995 -0.282209         2,-5.42595  1.64752  8.14758,-3.19928  1.81872        0,4 0 0,-2.25277  1.53133  2.33074,2.48391 1.39978 2.02576,0.0693789  0.260611 0.0187802  0.962765
95, 3.14832 0.193242        2,-4.58344  1.58611  7.57536,-2.6781 2.20949       0,4 0 0,failed,failed,failed
96, 4.09676 0.727678        2,-4.88589  1.06025  7.91351,-2.19159  2.09226        0,4 0 0,-1.53264  1.94927  1.81293,3.54798 2.13952 1.27706,0.0678282  0.245338 0.0172103  0.966909
97, 3.51097 0.343351        2,-6.12072  0.49415  6.63377,-3.57516 0.915442        0,4 0 0,-2.36057 0.817384  2.19817, 2.57523 0.582726  2.49959, 0.0273723   0.268665 0.00763799   0.962814
98,  4.19116 -0.110416         2,-6.32988  1.23129  7.29006,-3.35861  1.35817        0,4 0 0, -2.228 1.13824 2.19943,  2.6649 0.952296  2.13232,0.0501722  0.268195 0.0139881  0.961956
99, 3.38753 0.435479        2,-3.45746 0.858484  6.98256,-1.02388  1.53083        0,4 0 0,-0.621691   1.43097   1.38326,4.70139 1.60076 0.72107,0.0549366  0.213554 0.0120289  0.975311
100,  3.08093 0.0726178         2,-6.27122 0.751213  6.87196,-4.24058 0.949643        0,4 0 0,-2.77288  0.77383  2.56079,1.99494 1.12113 3.09959, 0.0327152    0.27793 0.00947143   0.959997
101,   3.0716 -0.270847         2,-5.24761 0.905655  8.64541,-3.83811 0.921662        0,4 0 0,failed,failed,failed
102,  3.92409 -0.142479         2,-4.51163  1.88012   8.0863,-1.95081  2.30576        0,4 0 0,-1.35518  2.05754  1.80959,3.68485 2.08459 1.17985,0.0898438  0.238453 0.0221607  0.966735
103,  3.45071 -0.460815         2,-4.74682  1.20397  7.73348,-2.62002  1.07895        0,4 0 0,failed,failed,failed
104,   3.9699 -0.385195         2,-4.41191   1.0408  7.26879, -1.5864 0.925578        0,4 0 0,-1.06477 0.802521  1.51476, 4.21268 0.755302 0.800457, 0.0418983   0.230348 0.00992763   0.972155
105,  3.42777 -0.419393         2,-6.69423  2.02774   7.3796,-4.45727  1.96906        0,4 0 0,failed,failed,failed
106,  3.38661 -0.598399         2,-5.38584  1.53281  8.68229,-3.66579  1.40871        0,4 0 0,-2.68678  1.13009  2.53562, 2.00343 0.697695  2.17469,0.0573981  0.265283 0.0158228   0.96233
107, 3.66022 0.657203        2,-6.33488 0.308935  8.07921,-4.23382  1.04217        0,4 0 0,-2.97358 0.980716  2.59237, 1.77877 0.769613  2.66046, 0.0264616   0.278793 0.00768505   0.959956
108,  4.01863 -0.502915         2,-5.56965  2.07932  7.61183,-2.84538  2.05963        0,4 0 0,-1.94001  1.72162  2.08775,3.06831 1.87211 1.83018,0.0831108  0.257357  0.022223  0.962479
109, 3.87569 0.366062        2, -6.2684 0.468382   6.8253,-3.43306  0.91218        0,4 0 0, -2.2448 0.823392  2.18252, 2.72192 0.709443  2.29783,0.0267102  0.267565 0.0074202  0.963141
110, 3.06635 0.077855        2,-4.80969  1.03805  6.62112,-2.69476  1.32124        0,4 0 0,failed,failed,failed
111,  3.1559 0.739212        2,-5.56242  1.14479  8.62557,-4.08875  2.23022        0,4 0 0,failed,failed,failed
112, 3.41784 0.748656        2,-5.35736 0.948788  8.45126,-3.56032  1.98449        0,4 0 0,-2.56541  1.80829  2.50613,2.08002 1.66519 2.31406, 0.060158  0.265824 0.0166231  0.961999
113,  3.15111 -0.652414         2,-4.47169  1.76629  7.21156,-2.41785  1.54729        0,4 0 0,failed,failed,failed
114, 3.90328 0.620144        2,-3.48133 0.964598  6.98932,-0.532813   1.84928         0,4 0 0,-0.226002   1.76427   1.09875, 5.06267  1.96029 0.405945,0.0673387  0.210543 0.0145389  0.975154
115, 3.46365 0.103839        2,-4.47264   1.4403  7.35694,-2.1793 1.92101       0,4 0 0,-1.56273  1.72246  1.71833,3.76748 1.98905 1.40065,0.0713302   0.23841 0.0175611  0.968382
116,3.47556 0.48058       2,-6.04941  1.66109  6.98543,-3.65617  2.43886        0,4 0 0,-2.42808  2.10165   2.3251,2.67387 2.83792 2.67758,0.0823762  0.274689 0.0236271  0.957707
117,  4.31468 -0.833591         2,-4.53806  1.29598  8.17445,-1.65187 0.870337        0,4 0 0,-1.19158 0.738888  1.45076, 3.88952 0.362434 0.523791,0.0450464  0.235734 0.0109394  0.970711
118,  3.29081 -0.781879         2,-6.43467  1.69745   7.0078,-4.21956  1.19934        0,4 0 0,failed,failed,failed
119, 4.48345 0.212202        2,-4.36612  1.40801  7.76342,-1.1557 2.03075       0,4 0 0,-0.756863   1.90213   1.28922, 4.82967  1.35025 0.328365,0.0761259  0.225546  0.017681  0.971093
120,  3.2177 0.413588        2, -2.9093 0.704394  7.29105,-0.614488   1.34143         0,4 0 0,-0.31672  1.26934  1.28215, 5.04323 0.985427 0.356411, 0.0485111    0.20033 0.00993202   0.978476
121, 4.25185 0.397175        2,-7.84816  1.64157  6.89322,-4.47949  2.22347        0,4 0 0,-2.80624  1.87349  2.48945,2.16644 2.73033 3.04771, 0.073262  0.298972 0.0230278  0.951167
122,    3.199 -0.774184         2,-4.90697  2.44003  6.76119,-2.64541    2.132        0,4 0 0,-1.74628   1.6849   2.0565,3.34528 1.88263 2.06511, 0.094452   0.24726 0.0242255   0.96403
123, 3.10859 -0.46022        2,-5.91732  1.43276  8.36843,-4.41596   1.3617        0,4 0 0,failed,failed,failed
124,4.38064  0.6941       2,-3.85259  1.35806  7.65594,-0.642752   2.46488         0,4 0 0,failed,failed,failed
125,  4.49803 -0.553583         2,-6.1467 2.20861 7.45238,-2.87424  2.09539        0,4 0 0,-2.3019 1.88974 1.33826, 3.07713 0.565114  1.59584,0.0826007  0.257064 0.0220585  0.962605
126, 4.49676 0.672028        2,-5.9794 1.04936 7.62845,-2.84715  1.96085        0,4 0 0,-1.97067  1.80703  1.93983,3.25771 2.17038 1.61934,0.0612748  0.262214 0.0166859  0.962918
127,  3.10621 0.0766708         2,-3.95975  1.46868  7.55606,-2.00989  1.97425        0,4 0 0,failed,failed,failed
128,   3.9089 -0.738072         2,-6.83988  1.38531  7.10282,-4.03969 0.871794        0,4 0 0,-2.6448 0.58928 2.40456, 2.20877 0.435735  2.65112,0.0422569  0.278534 0.0122678  0.959418
129,  3.94763 -0.119061         2,-4.98684  2.13762  6.54004,-1.90783   2.3909        0,4 0 0,failed,failed,failed
130,3.01522 0.18306       2,-5.2673 1.02783 6.88414,-3.31674  1.41864        0,4 0 0,failed,failed,failed
131,  3.26598 -0.101337         2,-6.20646  1.21711  7.57186,-4.27711  1.37789        0,4 0 0,-2.91639  1.11105   2.6335,1.88933 1.41273 2.98342,0.0493088  0.275452  0.014149  0.959945
132, 4.35631 0.718484        2,-4.23249  1.32439  7.46395,-1.05119  2.41054        0,4 0 0,-0.629329   2.27854   1.33021,  4.9995  2.14839 0.476652,0.0852485  0.224919 0.0197581   0.97044
133, 3.75759 0.614673        2,-5.43509  1.27586    7.948,-3.13012  2.23153        0,4 0 0,failed,failed,failed
134,    3.53541 -0.00656367           2,-5.85122  1.06226  7.42107,-3.5916 1.28731       0,4 0 0,-2.45099  1.08024   2.3675, 2.35449 0.857795  2.42166,0.0459499  0.266441 0.0127176  0.962671
135, 4.31528 0.569625        2,-6.77339  1.62792  7.31872,-3.65439  2.48505        0,4 0 0,-2.38924  2.18099  2.30762,2.50581 2.41267 2.51641,0.0808392   0.27961 0.0236336  0.956412
136,  4.35511 -0.437363         2,-6.7874 1.47702 8.40109,-4.06605  1.39518        0,4 0 0,failed,failed,failed
137,  3.58289 -0.305558         2,-5.88653  1.95355  8.54601,-3.94183  2.19165        0,4 0 0,-2.82224   1.8201  2.62629, 2.1091 1.96172 2.49192,0.0804112  0.272181 0.0228314  0.958608
138, 3.86032 0.593619        2,-5.35479  1.05502  6.89457,-2.56114   1.8588        0,4 0 0,-1.68721  1.68661  1.92787,3.45167 2.08424 1.73506,0.0607584  0.254715 0.0160378  0.964972
139,  4.09154 -0.802043         2,-4.33932  2.01974  7.32671,-1.35994  1.73535        0,4 0 0,failed,failed,failed
140,  3.65617 -0.396146         2,-5.74032  1.43663  8.62288,-3.77411  1.46343        0,4 0 0,-2.72863  1.20178  2.53598,1.96809 0.80221 2.23234,0.0563845  0.270066 0.0158446  0.961059
141, 3.27208 0.726987        2,-3.30798  1.33203  7.50758,-1.07498  2.47743        0,4 0 0,-0.688595   2.32184   1.47276, 4.94013  2.19438 0.698306,0.0886459  0.213022 0.0194111  0.972824
142, 3.07495 0.162921        2,-5.0482 1.79234 8.00317,-3.3839 2.45611       0,4 0 0,failed,failed,failed
143, 3.84196 0.154827        2, -6.5236 0.630996   6.8649,-3.72791 0.887025        0,4 0 0,failed,failed,failed
144, 3.81686 0.125292        2,-5.49982  1.85086  7.72496,-3.02411  2.42749        0,4 0 0,-2.12413  2.12462  2.12776, 3.0755  2.4804 1.97602,0.0871544  0.260204 0.0235903  0.961323
145,  3.24571 0.0127662         2,-3.53352  1.70817  8.47683,-1.56572   2.3387        0,4 0 0,-1.11797  2.12225  1.79191,3.80533  2.0485 0.98191,0.0908979  0.223687 0.0209575  0.970187
146,  3.56042 -0.549174         2,-5.79175  1.97483  7.46077,-3.47602  1.85006        0,4 0 0,failed,failed,failed
147,  4.09573 0.0863773         2,-5.68235  1.54891  7.71416,-2.95693  2.00881        0,4 0 0,failed,failed,failed
148, 3.24809 0.605027        2,-5.74451  1.38544  7.27393, -3.701 2.28098       0,4 0 0,failed,failed,failed
149, 3.70014 0.453542        2,-6.41569  1.20889  7.66949,-4.08377  1.92024        0,4 0 0,-2.77973  1.67453  2.53897,1.98627 1.72886  2.8121,0.0604074  0.277801 0.0175064  0.958578
150,  3.21337 0.0163018         2,-5.75282  1.96302  7.38606,-3.75616  2.39449        0,4 0 0,-2.58001  1.99316  2.44517,2.43378 2.50005 2.73962,0.0872078  0.271704 0.0247308  0.958102
151,  4.34285 -0.382897         2,-7.86008  2.40618  6.84819,-4.33944  2.27498        0,4 0 0,-2.70184  1.77367   2.4357,2.31206 2.48285 2.94608,0.0875711  0.294748 0.0271366  0.951167
152,   4.27782 -0.0937738          2,-4.14029  0.75586  8.48888,-1.31924 0.928039        0,4 0 0,-0.951351  0.860876   1.34022, 4.04532 0.418928 0.257913, 0.0374724   0.229799 0.00885484   0.972476
153, 3.76509 0.705264        2,-6.04604 0.800277  8.40402,-3.93383  1.72432        0,4 0 0,failed,failed,failed
154,  3.23601 -0.284076         2,-4.52829  1.09851  8.40078,-2.78558  1.17668        0,4 0 0,failed,failed,failed
155,  4.33537 -0.383196         2,-7.08655  1.34572  8.25195,-4.33783  1.26383        0,4 0 0,-2.98312  1.00657  2.61335, 1.79684 0.714969  2.56674,0.0483499  0.285874  0.014444  0.956938
156, 3.56419 0.539513        2,-4.82068 0.908768   7.7701,-2.61085   1.7036        0,4 0 0,-1.85192  1.56053  2.02184,3.17068 1.79244 1.61913,0.0549245  0.248259 0.0141003  0.967033
157,  3.09165 -0.312036         2,-5.82283  1.17064  7.57533,-4.07198  1.12816        0,4 0 0,failed,failed,failed
