number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
744,  4.10477 -0.433489         2,-5.83761  2.17255  7.47193,-2.96659  2.19822        0,1.75    0    0,-2.35932  1.97222  1.43868,      0       0 2.95749, 0.123702  0.262871 0.0340049  0.956264
745,   4.2889 -0.150485         2,-6.03009   1.0006  6.83516,-2.7899 1.02413       0,1.75    0    0,-2.08078 0.906465   1.4661,      0       0 3.51419,0.0553402  0.256754 0.0147276  0.964779
746,4.16575 0.58269       2, -5.4612 0.956915  6.96454,-2.39636  1.73251        0,1.75    0    0,failed,failed,failed
747,  3.99467 -0.127067         2, -3.5645 0.762841  7.03766,-0.552483  0.846071         0,1.75    0    0,failed,failed,failed
748, 4.04641 0.789004        2,-4.92995 0.854728  8.10734,-2.35269  1.89844        0,1.75    0    0,failed,failed,failed
749,  3.50555 0.0584716         2,-3.04953 0.936395   7.3872,-0.516318   1.29343         0,1.75    0    0,-0.144401   1.17923   1.47468,        0         0 -0.143628,0.0957257   0.19991 0.0196286  0.974929
750, 4.26174 0.164035        2,-5.93787  0.56556  7.91637,-3.15941 0.870871        0,1.75    0    0,failed,failed,failed
751, 4.43113 0.750513        2,-7.01224 0.363825  8.20799,-4.17964  1.19728        0,1.75    0    0,failed,failed,failed
752,  3.43717 -0.812466         2,-5.3697  2.3272 6.92119,-2.95054  1.95593        0,1.75    0    0,failed,failed,failed
753,  3.84149 -0.143657         2,-4.3901 1.99778 7.89814,-1.83542   2.4397        0,1.75    0    0,failed,failed,failed
754, 3.43138 0.384335        2,-5.39632  0.79511   7.7663,-3.36879  1.38629        0,1.75    0    0,failed,failed,failed
755, 4.16159 0.217579        2,-4.32115  1.72469   6.5583,-1.0395 2.29348       0,1.75    0    0,failed,failed,failed
756, 3.05684 -0.33674        2,-4.6808 1.00744 7.28485,-2.79873 0.923549        0,1.75    0    0,failed,failed,failed
757,  3.83556 0.0914641         2,-5.97082 0.790955  8.65361,-3.86955  1.11216        0,1.75    0    0,failed,failed,failed
758, 4.27784 0.575959        2,-5.95745 0.875341  8.56553,-3.38704  1.70218        0,1.75    0    0,failed,failed,failed
759,  3.89737 -0.813275         2,-6.46466  2.38576  6.57937,-3.39321  1.87729        0,1.75    0    0,-2.62522  1.59387  1.48755,      0       0 2.86676, 0.123862   0.30258 0.0396927  0.944208
760, 3.28693 0.662612        2,-4.15092 0.716315  6.63039,-1.80097  1.54062        0,1.75    0    0,failed,failed,failed
761,  3.63427 -0.346953         2,-6.57515  1.69097  6.63397,-3.8341 1.57373       0,1.75    0    0,failed,failed,failed
762,  4.26762 -0.233612         2,-4.9063 2.10419 7.28966,-1.78289  2.36131        0,1.75    0    0,failed,failed,failed
763, 3.33728 0.711294        2,-2.77985 0.297083  8.45439,-0.559627   1.12776         0,1.75    0    0,failed,failed,failed
764, 4.19161 0.558613        2,-4.66155 0.276784  8.55085,-2.04495 0.928915        0,1.75    0    0,failed,failed,failed
765,  4.05386 -0.457155         2,-5.14864  2.11781  7.59468,-2.35505  2.17905        0,1.75    0    0,failed,failed,failed
766, 3.05812 0.790013        2,-5.68076 0.494519  8.10641,-4.16795  1.41905        0,1.75    0    0,failed,failed,failed
767, 4.31307 0.203005        2,-6.53441 0.638416  6.58031,-3.13578 0.930763        0,1.75    0    0,failed,failed,failed
768,  3.01041 -0.527232         2,-3.54854  1.10852  8.22353,-1.80161 0.975988        0,1.75    0    0,failed,failed,failed
769, 4.32228 0.555387        2,-5.44177   1.5643  7.04022,-2.22357  2.43707        0,1.75    0    0,failed,failed,failed
770,   3.33653 -0.0849612          2,-5.06509  1.58165  7.70379,-3.04688  1.90836        0,1.75    0    0,failed,failed,failed
771,  3.32713 -0.141833         2,-6.64978  1.78408  6.77082,-4.27406  1.89751        0,1.75    0    0,failed,failed,failed
772,    4.2482 -0.0296542          2,-7.32026  1.99018   7.8444,-4.43748  2.33175        0,1.75    0    0,failed,failed,failed
773,4.38286 0.64801       2,-5.77939 0.292161  6.54282,-2.34016 0.987873        0,1.75    0    0,-1.63883 0.952419  1.45114,      0       0 3.39878,0.040832 0.247716  0.01045 0.967916
774,  4.19279 -0.373037         2,-4.98558  2.26273  7.65664,-2.05193  2.46116        0,1.75    0    0,failed,failed,failed
775, 3.45082 0.141042        2,-5.38434  1.54937  8.24707,-3.4632 2.13059       0,1.75    0    0,-2.9308 1.97739 1.45413,      0       0 3.10424, 0.113404  0.277622 0.0330222  0.953402
776,  4.39957 -0.473332         2,-6.37234  2.48419  6.93225,-2.95488  2.39373        0,1.75    0    0,-2.2498 2.11886 1.45316,     0      0 3.8304, 0.128128  0.255391 0.0341679  0.957701
777,  3.79665 -0.246023         2,-5.34122  1.57325  7.93613,-2.96122   1.7445        0,1.75    0    0,failed,failed,failed
778, 4.06594 0.796779        2,-5.76806  1.02541  7.98321,-3.18907  2.08654        0,1.75    0    0,failed,failed,failed
779, 3.64678 0.162424        2,-4.80695  1.54508   6.6395,-2.10542  2.01134        0,1.75    0    0,-1.50731  1.81909  1.46029,     0      0 2.8742, 0.115371  0.244432 0.0293043  0.962332
780,  4.22686 0.0475846         2,-4.47593  1.83334  8.59662,-1.74454  2.49348        0,1.75    0    0,failed,failed,failed
781,  3.72821 -0.338267         2,-5.28238  1.41096   8.0768,-3.03419  1.46802        0,1.75    0    0,failed,failed,failed
782, 3.07665 0.755788        2,-3.60651 0.606818  7.14587,-1.55072  1.53437        0,1.75    0    0,failed,failed,failed
783,   3.60165 -0.0490878          2,-6.29255  1.54677  6.84124,-3.69792  1.74522        0,1.75    0    0,-2.98737  1.57056  1.45014,      0       0 3.10028, 0.100746  0.308649 0.0328961  0.945253
784, 3.51394 0.616108        2,-5.69006  1.14057  7.84187,-3.602 2.0425      0,1.75    0    0,failed,failed,failed
785, 3.03746 0.493433        2,-3.11332 0.845366  7.18379,-1.01696  1.59434        0,1.75    0    0,failed,failed,failed
786,  4.14547 -0.753196         2,-4.30295  1.61401  7.07761,-1.21131   1.2561        0,1.75    0    0,failed,failed,failed
787,  3.20301 -0.449371         2,-5.36466  1.60846  7.26214,-3.35432  1.51668        0,1.75    0    0,failed,failed,failed
788,  4.3276 0.523342        2,-6.65489  1.62569  7.44876,-3.58861  2.45715        0,1.75    0    0,-2.8953 2.28779  1.4388,      0       0 3.02489, 0.127051  0.304282 0.0409884  0.943181
789,  3.63762 -0.554838         2,-4.83641  2.33924  7.95882,-2.52446   2.4256        0,1.75    0    0,failed,failed,failed
790,  4.39686 -0.137958         2,-5.06104  1.22384   8.5511,-2.26805  1.47373        0,1.75    0    0,failed,failed,failed
