number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
15, 0.561824 -0.525534         2,-3.57642 0.273198  7.64395,-4.16026 -0.16482        0,1.75    0    0, -2.72717 -0.194102   1.78633,  0.886262 -0.0776721    1.72479,-0.00801481    0.230074  -0.0018949    0.973138
16,   2.3357 -0.353317         2, -4.56876 -0.291025   7.23412, -3.40003 -0.718677         0,1.75    0    0, -3.67837 -0.201631   1.71164,   0.28691 -0.0660235    2.28819, 0.00156263    0.232754 0.000373979    0.972534
17,  2.38072 0.0771212         2, -5.2912 0.373882  6.90134,-4.00465 0.528318        0,1.75    0    0, -2.78149 -0.679277    1.6851, 0.932287 -0.275078   1.77254, -0.0253823    0.237216 -0.00620023    0.971106
18, 0.823545 -0.207088         2,  -3.713 0.590588  7.04096,-3.89943 0.544147        0,1.75    0    0,-3.23003 0.473583  1.74876,1.09371 0.26062 2.01654, 0.0210263   0.252301 0.00548369   0.967405
19, 1.05706 0.357186        2, -3.6313 0.124264  7.00749, -3.5669 0.515419        0,1.75    0    0,failed,failed,failed
20,  2.4344 0.522141        2, -4.86468 -0.153497     6.901,-3.50302 0.334796        0,1.75    0    0,-3.07453  0.49857  1.59832, 0.44369 0.211404  2.20707, 0.0162812   0.225052 0.00376114   0.974203
21,0.652099 0.824174        2,-3.16096 -1.09356  6.76365, -3.34205 -0.557632         0,1.75    0    0,-2.86494 0.354929   1.5987, 1.08832 0.156014  1.81692,0.00535424   0.241507 0.00133255   0.970383
22,  1.14958 -0.791514         2,-4.15983 0.328065  8.21025, -4.41715 -0.352494         0,1.75    0    0, -2.90714 -0.407173   1.57062,  0.631991 -0.0688191    2.14635, -0.0400065    0.212796 -0.00872044    0.976238
23,   2.5489 -0.731942         2,-5.71635  1.25927  7.35655, -4.4187 0.802971        0,1.75    0    0, -3.84738 -0.397429   1.84348,  0.334296 -0.0440274     2.1755, -0.00259931     0.243061 -0.000651324     0.970007
24,  2.25027 -0.127982         2,   -4.243 -0.170341   7.03985, -3.06845 -0.341509         0,1.75    0    0,-3.65956 0.635738  1.72398, 0.259961 0.0997014   2.44354,0.0447301  0.260785  0.012097  0.964284
25,   2.40286 0.00715716          2,  -5.3019 -0.608718   6.72761, -3.92158 -0.718961         0,1.75    0    0, -2.49182 -0.318359   1.63771, 1.36243 -0.13978   1.4929,-0.013041  0.228985 -0.003068  0.973338
26, 1.40517 0.117287        2, -4.75582 -0.350096   6.62539, -4.32773 -0.304736         0,1.75    0    0, -3.34273 -0.652503   1.35105, 0.827327 -0.191079   2.11737, -0.0307672    0.251071 -0.00798468    0.967447
27, 2.88817 0.738068        2,  -5.7193 -0.705407   7.69148, -4.21995 -0.138635         0,1.75    0    0,failed,failed,failed
28,0.726623 0.498191        2, -3.46703 -0.794017   6.89756, -3.66915 -0.508528         0,1.75    0    0,failed,failed,failed
29,  2.70375 -0.576903         2,-4.64335 0.811209  7.07589,-3.05935 0.429932        0,1.75    0    0, -3.21024 -0.403428   1.54275,  0.232051 -0.0916459    2.36095, -0.0313226    0.224621 -0.00722414    0.973916
30,  2.05238 -0.525284         2,-3.77449 0.115515   8.0803, -3.02467 -0.369905         0,1.75    0    0,-2.43901 0.321556  1.62407,1.55362 0.13671 1.33596, 0.0292117   0.233965 0.00703297   0.971781
31,  1.25191 0.0475223         2, -3.53072 -0.119987    8.5069,  -3.6198 -0.118037         0,1.75    0    0, -2.44251 -0.387722   1.98237,  0.867458 -0.0958346    1.33054,-0.00837844    0.226817  -0.0019513    0.973899
32, 2.73812 0.382756        2, -5.05252 -0.768804   7.11732, -3.46668 -0.561382         0,1.75    0    0, -2.99368 -0.096759   2.31619,  0.521089 -0.0191372    1.72415,-0.00577917    0.227645  -0.0013511    0.973726
33, 0.644188 -0.817493         2,-3.33853  1.15544  7.22843,-3.67932 0.678846        0,1.75    0    0,  -2.7922 -0.458751   1.66549,  1.04773 -0.164753   1.73263, -0.0309545    0.243909 -0.00778942    0.969273
34,  2.72707 -0.751332         2, -5.7166 0.788328  6.60516,-3.95589 0.170258        0,1.75    0    0,-3.19283 0.510475  1.71655,0.245588 0.112722  2.29608, 0.0434852   0.221135 0.00987051   0.974223
35,   1.3049 0.0722713         2,-4.54401 -0.14154  7.07016, -4.35954 -0.104168         0,1.75    0    0, -3.36347 0.0885633   1.28956,   1.13029 -0.0159616    1.96426, 0.0203935   0.254864 0.00537636   0.966747
36,0.679321 0.124166        2,-3.44374 0.165374  7.33056,-3.81623  0.34005        0,1.75    0    0,  -3.77732 -0.0860328    1.56311,   0.312301 -0.00380923     2.46896,-0.00565065    0.250196 -0.00146024    0.968178
37,   1.57447 -0.0974506          2,-3.86541 0.326456  7.33284,-3.40632 0.323204        0,1.75    0    0,failed,failed,failed
38,  1.41995 -0.763933         2,-4.00365 0.111385  8.51206, -4.02942 -0.612327         0,1.75    0    0,-2.84632  0.27591  1.76005, 0.778336 0.0938241   1.86125, 0.0158301   0.227272 0.00369494   0.973696
39,   2.2186 -0.403086         2,   -4.466 -0.101072   7.56973, -3.51506 -0.532847         0,1.75    0    0, -3.37507 -0.630532   2.20932, 0.339643 -0.231055   1.96097, -0.0142823    0.238833 -0.00351313    0.970949
40,  1.72336 -0.779041         2,-3.74491   1.1532  7.71292, -3.1988 0.736685        0,1.75    0    0, -2.84874 -0.517767   1.87506, 0.746433 -0.218786   1.80541,   -0.01648    0.238348 -0.00404515    0.971032
41,  1.83127 -0.443569         2,-4.47635 0.266135  8.25893,  -4.10871 -0.0904154          0,1.75    0    0,-2.62915 0.561266  1.90302,0.804064  0.19309  1.64701,0.0453332  0.223366 0.0104002  0.973624
42,1.96596 0.39152       2,-5.02942 -0.17621   7.8461,-4.47831  0.16574        0,1.75    0    0,failed,failed,failed
43, 1.65496 0.465645        2,  -4.57438 -0.0502582    8.00388,-4.32973 0.399892        0,1.75    0    0,-3.74559 0.191411  1.91974,0.332333 0.100021   2.3047,0.000702924    0.254838 0.000185248    0.966983
44,  2.48454 -0.443259         2, -4.53369 -0.274992   7.70305, -3.36864 -0.798285         0,1.75    0    0,failed,failed,failed
45, 1.73664 0.793222        2,-4.77133  -1.1163  7.94308, -4.43136 -0.649841         0,1.75    0    0,failed,failed,failed
46,  2.73115 -0.536096         2,-4.94867 0.726757  8.08604,-3.69391  0.40748        0,1.75    0    0,failed,failed,failed
47,  1.08889 -0.158725         2,-3.25235 0.498079  7.96287,-3.31579 0.515826        0,1.75    0    0,failed,failed,failed
48, 1.80721 -0.52482        2,-5.16494 0.536612  6.64444,-4.35028 0.114914        0,1.75    0    0,-2.84212 0.443286  1.85545,  1.3558 0.351127  1.34045, 0.0253013   0.219406 0.00569191   0.975289
49,  2.92242 -0.446792         2, -5.53086 -0.145335   7.32601, -3.86195 -0.625065         0,1.75    0    0, -3.88419 0.0664894   1.13125,  0.198785 -0.0272346    2.57168, 0.0141356   0.258651 0.00378543    0.96586
50, 0.972314 0.0336574         2,  -4.1483 -0.617209   7.33257, -4.33073 -0.755362         0,1.75    0    0, -3.07464 -0.604377   1.82093, 0.862201 -0.210907   1.91537, -0.0190179    0.254506 -0.00500603    0.966871
51,   1.7677 -0.672166         2,-4.32866 0.650905  7.93353,-3.90416 0.180718        0,1.75    0    0, -3.78479 -0.674134   1.62844, 0.594435 -0.157578   2.31342, -0.0319134    0.240002 -0.00789441    0.970216
52,1.70269 0.27775       2, -4.44748 -0.289202   6.88209,  -3.78387 -0.0790199          0,1.75    0    0, -3.19407 0.0739401   2.11018,  0.334574 0.00122223     2.1012, 0.0182477   0.240147 0.00451507   0.970554
53,  2.99563 -0.260497         2, -5.33551 -0.420082   8.52566,-3.99244 -0.81069        0,1.75    0    0,  -3.22074 -0.0424015    1.53413,  0.476253 0.00167561    2.25499,-0.00832545    0.239739 -0.00205597      0.9708
54,  2.44261 -0.140469         2, -4.73847 0.0846313   6.70005,  -3.29876 -0.0379258          0,1.75    0    0,failed,failed,failed
55, 0.883081 -0.508964         2,-3.56616 0.776155  7.57094,-3.80094 0.510486        0,1.75    0    0,  -2.70479 -0.0485344    1.48575,   1.25144 -0.0211655    1.70266,0.000864955    0.237628 0.000211598    0.971356
56, 1.60965 0.620394        2,  -3.7579 -0.840221   8.19696, -3.46064 -0.513261         0,1.75    0    0,failed,failed,failed
57, 2.75317 0.181255        2, -6.01496 -0.693691   6.93637,-4.36391 -0.63954        0,1.75    0    0, -2.86717 -0.380568   2.05509,  0.67165 -0.273932   1.62289,-0.0320641   0.230062 -0.0075844   0.972618
58,0.870799 0.605898        2, -3.30828 -0.665396   6.89348, -3.34265 -0.241554         0,1.75    0    0, -3.80818 -0.575449   1.22221, 1.04151 0.345273  1.99051, -0.0295067    0.264307 -0.00809047    0.963953
59, 1.81959 0.693752        2, -4.65276 -0.812388   8.28006, -4.32804 -0.379647         0,1.75    0    0,failed,failed,failed
60,  2.96748 -0.433533         2,   -5.01377 -0.00313506     8.53314, -3.66947 -0.437683         0,1.75    0    0,failed,failed,failed
61, 2.78467 0.731815        2, -5.28204 -0.353713   8.02187,-3.98328 0.278598        0,1.75    0    0,   -2.872 -0.437184   2.21749, 0.441298 -0.135617   1.60599, -0.0125664    0.253164 -0.00328878    0.967336
62, 0.873979 -0.807315         2,-3.49369 0.108577  6.91191, -3.57253 -0.669127         0,1.75    0    0,failed,failed,failed
63,  2.20524 -0.819771         2,-4.17744 0.989145  8.17155,-3.34744 0.495009        0,1.75    0    0, -3.11027 -0.683493   1.52695, 0.390762 -0.277225   2.26677, -0.0149895    0.222603 -0.00342301    0.974788
64,  2.82384 -0.782439         2,-6.32345 0.837263  6.51353,-4.38646 0.172247        0,1.75    0    0,-2.73501 0.349997  1.96943,0.773904 0.223477  1.48576, 0.0344563   0.234614 0.00832157   0.971442
65, 1.08557 0.615321        2, -3.69114 -0.208618   7.18029,-3.65526 0.347377        0,1.75    0    0,failed,failed,failed
66, 2.48167 0.368137        2, -5.81343 0.0432407   7.08441,-4.49777  0.42005        0,1.75    0    0,-3.13848 0.376585  1.67168,0.294738 0.171901  2.25409,0.00446302   0.227221 0.00104134   0.973833
67, 0.693708 -0.156271         2,-3.56128 0.599058  8.02768,-4.09859 0.649863        0,1.75    0    0,-3.83096  0.41509  1.49491,0.241592 0.156705  2.50561, 0.0113734   0.266679 0.00314726   0.963713
68, 0.544687 -0.731035         2, -2.7774 0.583407  6.83067, -3.03162 0.0201851         0,1.75    0    0,-3.49923 0.549042   2.1282,0.429172 0.123905  2.16664, 0.0295777   0.230569 0.00701195   0.972581
69, 1.34765 0.758288        2, -3.52261 -0.965556   7.06516,-3.15479 -0.47584        0,1.75    0    0,  -2.57544 -0.0756376    1.78532,   1.11996 -0.0826021    1.87503, 0.0145241   0.202534 0.00300421   0.979163
70,  1.13487 -0.199048         2,-3.82457 0.136994  6.61675,-3.59936 -0.02947        0,1.75    0    0, -2.65175 -0.337957   1.66793,   1.04294 -0.0828789    1.74663, -0.0346549    0.217611 -0.00773156    0.975389
71,   2.18347 -0.0608918          2, -4.66414 -0.289371   7.51431, -3.74966 -0.428993         0,1.75    0    0,  -3.04063 -0.0494832    1.61946, 0.691003 -0.109016   2.20617, 0.00238666    0.230054 0.000564195    0.973175
72,0.861533 0.381268        2, -3.79155 -0.252953   8.26484, -4.27771 0.0384038         0,1.75    0    0, -3.07969 -0.387427   1.82095,  0.59581 -0.134597   1.98231,  -0.017345    0.243052 -0.00434679    0.969849
73,  1.42806 0.0838822         2, -4.10639 -0.265926   7.06985, -3.74748 -0.251281         0,1.75    0    0,failed,failed,failed
74, 1.19845 0.379937        2,-3.52092  0.05418  7.91273,-3.52585 0.452634        0,1.75    0    0, -3.19198 -0.215307    1.6323,  0.346889 -0.0671456     2.2712, -0.012355   0.235013 -0.0029875   0.971909
75,0.573559  0.38645        2,-2.87733 0.026607   6.9998,  -3.167 0.421039        0,1.75    0    0,-2.96879 0.444062  1.99326,0.298062 0.167949  1.98963, 0.0134676   0.224254 0.00309941   0.974433
76,  2.9827 0.419282        2, -5.68649 -0.693995   6.72126, -3.71606 -0.398254         0,1.75    0    0,-2.74148 0.417104  1.66953,0.898295 0.137821  1.89507, 0.0119637    0.20765 0.00253981   0.978127
77,0.937367 0.712186        2, -3.60874 -0.872916   6.66642, -3.55176 -0.373684         0,1.75    0    0, -3.08489 -0.321223   1.39168,   1.22681 -0.0641406     1.7993, -0.0243393    0.252485 -0.00635321    0.967274
78,0.973695 0.507844        2, -2.87389 -0.287268   8.25083,-3.01625 0.109017        0,1.75    0    0, -3.05315 -0.253076   1.56749, 0.752162 0.0156958   2.19287, -0.0294967    0.221957 -0.00671773    0.974587
79,  0.53993 -0.236535         2,-3.04637 0.355434  7.24782,-3.45839 0.229968        0,1.75    0    0,failed,failed,failed
80,  2.51315 -0.335444         2,-5.05621 0.471287  8.04785,-4.01378 0.272928        0,1.75    0    0,failed,failed,failed
81,  2.91592 -0.441031         2,-5.31565 0.757326  7.94109,-3.85842 0.524115        0,1.75    0    0,-3.26243 0.202895  2.01166,0.768609 0.228519  1.78918, 0.0166049   0.252247 0.00432919   0.967511
82, 2.9767 0.72732       2, -5.56884 -0.479044   7.18267,-3.78989 0.145243        0,1.75    0    0,failed,failed,failed
83,0.837935 0.347898        2, -3.16513 -0.673759   7.73112, -3.40074 -0.554385         0,1.75    0    0,-3.06005 0.208025  1.67718,0.760881 0.126045  1.94713,-0.00605342    0.254105 -0.00159044    0.967156
84,  1.54586 -0.698966         2,-3.65033 0.190677  7.38812, -3.20317 -0.450898         0,1.75    0    0,-2.88448 -0.44449  1.99478, 0.565692 -0.122694   1.88465, -0.0301973    0.218007 -0.00674887    0.975457
85,  1.20012 -0.158812         2,-4.42283  0.33676  7.13969,-4.35153 0.263897        0,1.75    0    0,failed,failed,failed
86,  2.06974 -0.565557         2,-5.06807 -0.11886  7.97111, -4.45143 -0.718496         0,1.75    0    0,failed,failed,failed
87,  2.21443 -0.816073         2,-4.46364 0.756509  8.42911, -3.7514 0.195031        0,1.75    0    0,failed,failed,failed
88, 2.85613 0.396795        2, -4.88218 -0.554065   8.10973,-3.49554 -0.32404        0,1.75    0    0, -3.00843 0.0691112   2.24618, 0.269726 0.0549871   1.85825, 0.0205536   0.242914 0.00514814   0.969817
89,  1.80249 -0.531905         2,-4.21602  0.91001  6.91944,-3.44126 0.599937        0,1.75    0    0, -2.76396 -0.241014   2.03013,0.655262  -0.1426  1.58052, -0.0203109    0.247074 -0.00518007     0.96877
90,  1.7777 -0.36818        2,-5.23538 0.112587  6.73455, -4.48328 -0.233537         0,1.75    0    0, -2.8482 0.471928  1.64918, 0.95674 0.117643  1.90754, 0.0357845   0.231671 0.00852818   0.972098
91,  2.97549 -0.372698         2,-5.45633 0.601047  6.61018,-3.44952 0.335055        0,1.75    0    0,failed,failed,failed
92, 2.39484 0.726044        2, -5.07663 -0.880486   7.19214, -3.85796 -0.358437         0,1.75    0    0,-2.81847 0.265541  1.41791, 1.26192 0.101883  1.73068, 0.0213192   0.247822 0.00545489   0.968556
93,  1.73135 -0.187438         2, -4.37254 -0.170968   7.76332,  -3.9591 -0.409938         0,1.75    0    0,failed,failed,failed
94, 0.943456 -0.634422         2,-4.4177 1.12901 6.56827,-4.38611 0.727627        0,1.75    0    0,failed,failed,failed
95,  1.79772 -0.171226         2, -3.90859 -0.470569   7.03258,-3.14062 -0.76577        0,1.75    0    0,failed,failed,failed
96,   2.29936 -0.0718864          2, -4.26052 -0.587781   7.68267, -3.23629 -0.835583         0,1.75    0    0, -2.61525 -0.702519   1.61437,   1.1041 -0.291007   1.71212, -0.0311272    0.223791 -0.00715109    0.974114
97,  2.92885 -0.639698         2,-4.95101 0.772485  7.47886,-3.30257 0.332563        0,1.75    0    0, -2.61624 -0.750041   1.83618, 0.928373 -0.287556   1.56261, -0.0356794    0.232493 -0.00853499    0.971906
98,   1.77901 -0.0747301          2, -3.91283 -0.277715   7.46277, -3.29692 -0.434997         0,1.75    0    0,-2.59863 0.222731  1.79991,  1.09277 0.0733508   1.48934, 0.0252006   0.242786 0.00630934   0.969732
99, 1.52815 0.214411        2,-3.71452 0.353627  8.03126,-3.45546 0.688857        0,1.75    0    0,failed,failed,failed
100, 1.92369 0.581558        2,-5.15024  -0.4276  7.21228,  -4.4308 0.0539755         0,1.75    0    0,-2.91395 0.637304  1.90158, 1.38927 0.294894  1.33165, 0.0266517   0.228097 0.00624624   0.973254
101, 0.848415 -0.740812         2,-3.81945 0.457303  8.08249, -4.26918 -0.128081         0,1.75    0    0,-3.80148 0.106225  1.55686, 0.248216 0.0770311   2.47783, -0.0073584      0.2565 -0.00195282    0.966514
102,   2.1526 -0.794957         2,-4.52712 0.510615  7.76258, -3.6993 -0.13492        0,1.75    0    0,failed,failed,failed
103, 2.44829 0.273906        2,  -4.19715 -0.0510686    8.31055, -3.1816 0.205405        0,1.75    0    0,-3.01404 -0.21221  1.95033,  0.51954 -0.114936   1.91507,0.00700464   0.241928 0.00174655   0.970267
104,0.938893 0.817089        2, -4.14314 -0.650477   7.79022,  -4.48829 -0.0349833          0,1.75    0    0,-2.52693 0.213371  2.09642, 0.694932 0.0586108   1.36718,0.00498089   0.236522 0.00121251   0.971613
105,  2.33522 -0.186047         2, -4.66368 -0.261455   7.15211, -3.48285 -0.512219         0,1.75    0    0, -3.86096 0.0635079    1.9192, 0.368533 0.0758313   2.37836,  -0.014217     0.24088 -0.00352889    0.970444
106,2.95694 0.16148       2, -5.12436 -0.581623   7.88588, -3.59924 -0.582656         0,1.75    0    0,-2.84304 -0.47635  1.67859, 0.920711 -0.189205   1.82266,-0.0191024    0.23935   -0.00471   0.970734
107, 1.12304 0.483834        2, -3.83711 -0.477806   7.30358, -3.81284 -0.130794         0,1.75    0    0,failed,failed,failed
108,  2.27936 -0.796812         2,-4.27067 0.492651  7.78252,  -3.2883 -0.154543         0,1.75    0    0,failed,failed,failed
109,  2.23305 -0.101018         2,-5.35605 0.123324  6.68501, -4.13892 0.0456981         0,1.75    0    0,  -2.6481 -0.228394   1.92555, 0.854711 -0.107593   1.55209,0.00613733   0.234883 0.00148308   0.972003
110, 1.06682 0.359674        2, -4.22968 -0.188063   7.87991,-4.48681 0.112745        0,1.75    0    0, -3.59341 0.0331376   1.26247,0.318679 0.050248  2.44011, 0.00371738    0.256441 0.000986277    0.966552
111,   2.38103 -0.0275668          2, -4.37061 -0.395588   7.95419, -3.35515 -0.546753         0,1.75    0    0,   -3.81 0.142838  2.04177,0.444621 0.062627  2.31862,  -0.0010275     0.243547 -0.000258014     0.969889
112,   2.09509 -0.0503234          2, -4.55541 -0.458926   7.08581, -3.57808 -0.621856         0,1.75    0    0,failed,failed,failed
113,  1.3569 0.625026        2, -3.90517 -0.730604   7.26519, -3.64348 -0.310477         0,1.75    0    0,failed,failed,failed
114,2.08008 0.15038       2, -4.57522 -0.737023   7.57919, -3.76816 -0.791713         0,1.75    0    0,failed,failed,failed
115,   1.3468 0.0140283         2, -4.04518 -0.315749   7.12137, -3.78076 -0.386207         0,1.75    0    0, -3.12876 -0.688713   1.78868, 0.501215 -0.231428   2.03177, -0.0362183    0.241599 -0.00902412    0.969658
116,  2.13398 -0.221861         2, -4.9744 0.340323  8.49662,-4.44508 0.228246        0,1.75    0    0,-3.22338  -0.3427  1.65056, 0.212428 -0.155663   2.34542, -0.0169272    0.234327 -0.00408074    0.972002
117, 2.23665 0.266191        2,-5.34578  0.11474  6.63579,-4.09586  0.40211        0,1.75    0    0,-3.63374 0.172738  2.25324,   1.75005 -0.0268676    1.26464, 0.0125882    0.25694 0.00334707    0.96634
118,  2.93619 -0.768528         2, -5.1082 0.694834  7.65304,-3.51575 0.109086        0,1.75    0    0,failed,failed,failed
119,   2.85815 -0.0900135          2,-4.85829 -0.23375  8.33084,  -3.5474 -0.398208         0,1.75    0    0,failed,failed,failed
120, 0.903716 -0.310925         2, -3.73774 0.0363939   8.10465,-4.12721 -0.26194        0,1.75    0    0,  -2.7835 -0.361454   2.13377, 0.562926 -0.115851   1.56296, -0.0160285    0.249023 -0.00412191    0.968356
121,  2.70996 0.0287294         2, -4.85588 0.0428273   8.45415, -3.72397 0.0854747         0,1.75    0    0,failed,failed,failed
122, 0.613612 -0.544725         2,-2.95635 0.444085  8.41572, -3.50628 0.0741396         0,1.75    0    0,   -2.916 0.0783486   2.27333,  0.489749 0.00808281    1.65439, 0.00326504    0.251329 0.000847818    0.967896
123,    2.9116 0.00697476          2,  -4.99244 -0.0959562    6.94414,-3.17441    -0.11        0,1.75    0    0,failed,failed,failed
124, 2.32468 0.124811        2, -5.34769 0.0481976   7.18896,-4.22882 0.183877        0,1.75    0    0,  -2.53665 -0.0977423    1.57923,   1.45125 -0.0419233    1.44634,-0.00499717     0.24033 -0.00123725    0.970678
125, 2.59116 0.252802        2,-4.28089 -0.21331  8.14783,   -3.1015 -0.0308547          0,1.75    0    0,-3.51626 0.177455  1.67714,0.213245 0.069297  2.43167,0.00563754   0.257439 0.00150198   0.966277
126, 1.72729 0.716543        2,-4.22289 -1.19807   7.5524, -3.70595 -0.824908         0,1.75    0    0,  -2.42692 0.00275882    2.06204,   0.820499 -0.00197758       1.312,-0.00537316    0.236586 -0.00130838    0.971595
127,  1.70741 -0.436093         2,-4.36009 0.549128  6.67326,-3.62351 0.235307        0,1.75    0    0, -3.07525 -0.645974   1.85852, 0.472786 -0.192114   2.07056, -0.046967   0.234723 -0.0113551   0.970861
128, 2.92052 0.499517        2, -4.98228 -0.937096   8.01918,  -3.5142 -0.710762         0,1.75    0    0,-3.09257 0.168437  1.42319, 0.752116 0.0227992   2.09768, 0.0181925   0.236569 0.00443034   0.971434
129,  1.01131 -0.549224         2,-3.32049 0.829907  8.03582,-3.48665 0.574974        0,1.75    0    0, -2.76716 -0.570256   1.99674, 0.730485 -0.202228   1.59152, -0.0386122    0.247079 -0.00985387    0.968176
130,0.824364 0.174448        2,-3.02001 0.141642  6.82797,-3.04757 0.356046        0,1.75    0    0,failed,failed,failed
131,  1.64331 -0.401419         2,  -4.38734 -0.0746511    8.18503, -4.17348 -0.500392         0,1.75    0    0,failed,failed,failed
132, 2.05978 0.147932        2, -5.14618 -0.696261    6.5184, -4.02001 -0.674644         0,1.75    0    0,failed,failed,failed
133,2.55132 0.70372       2, -5.75092 -0.823598   7.19634, -4.39591 -0.291204         0,1.75    0    0, -3.58959 -0.616409   1.05858, 0.235872 -0.149268   2.47173, -0.0320425    0.254341 -0.00843178    0.966547
134,0.926336 0.795069        2, -3.81488 -0.486964   7.42111,-4.02293 0.163302        0,1.75    0    0, -3.64332 -0.183425   1.68853,  0.227898 -0.0120834     2.4751, -0.0237435    0.263173 -0.00647908    0.964435
135, 1.38529 0.717903        2,  -4.4569 -0.246653   7.17193,-4.21655 0.407887        0,1.75    0    0,failed,failed,failed
136,  1.04541 -0.444005         2, -3.04905 -0.047341   7.91682, -3.10089 -0.508382         0,1.75    0    0,failed,failed,failed
137, 0.564672 -0.236624         2,  -3.64499 -0.0737976    8.31177, -4.40206 -0.337182         0,1.75    0    0,  -2.6038 -0.500664   2.01093, 0.723097 -0.176683   1.61865,-0.0154473   0.212796 -0.0033646   0.976969
138,  1.07244 -0.735953         2,-3.25518 0.188193  7.39966,  -3.2128 -0.488209         0,1.75    0    0, -3.81099 -0.325215   2.12973, 0.518467 -0.130293   2.12153, -0.0102268    0.235708 -0.00248057    0.971767
139,  1.14419 -0.713781         2, -3.59959 0.0891495   8.12339, -3.72628 -0.593156         0,1.75    0    0, -2.72887 -0.516187    1.7729, 0.746358 -0.231697   1.81593, -0.0090841    0.215521 -0.00200503    0.976455
140, 2.14183 0.205289        2, -5.22255 -0.507231   7.01504, -4.20954 -0.411577         0,1.75    0    0,failed,failed,failed
141, 0.876404 0.0371503         2,-2.94821  0.18985   7.3022,-3.01922 0.288009        0,1.75    0    0, -3.57496 -0.349944   1.52849, 0.211286 -0.100249   2.48273,  -0.020811    0.254692 -0.00548253    0.966783
142,  2.91066 -0.285775         2,-5.14549 0.184244  8.56316, -3.88816 -0.042331         0,1.75    0    0,failed,failed,failed
143,  2.46201 -0.543025         2,-5.27298 0.792893  7.70275,-4.17898 0.455575        0,1.75    0    0,  -3.05054 -0.0723236     2.2612, 1.12366 -0.13512  1.27745, 0.00238103    0.257979 0.000635779    0.966147
144, 1.16562 0.813602        2, -3.98687 -0.953403   8.28942, -4.19673 -0.468726         0,1.75    0    0,failed,failed,failed
145,  1.00968 -0.273558         2,-3.85486  0.60899  8.23693,-4.19306 0.548371        0,1.75    0    0,failed,failed,failed
146,0.947538 0.239372        2, -3.74407 -0.568834   7.12922, -3.83031 -0.486524         0,1.75    0    0,failed,failed,failed
147, 1.26268 0.388003        2, -4.19167 -0.898819   7.80979,   -4.214 -0.786359         0,1.75    0    0,-3.32327 -0.40949  1.63407, 0.220033 -0.112677   2.39106, -0.0250209    0.228834 -0.00588377    0.973126
148, 2.16404 0.537483        2,  -5.10783 -0.0485687    8.17167,-4.47113 0.474391        0,1.75    0    0, -3.56487 -0.647166   1.97524, 0.530642 -0.155068   2.18816, -0.0386702    0.239758 -0.00955809    0.970015
