number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
86, 3.41079 0.877505        2,-4.33932 -2.69173  7.32671,-1.98345  -2.4686        0,    3 -1.67     0,-1.54158  -2.1945  1.36241,  2.50303 -0.558019   1.04516,-0.0614954   0.228554 -0.0144677   0.971479
87, 0.94797 0.954387        2,-3.07996 -2.03551  8.12557,-3.21002 -1.79359        0,    3 -1.67     0,-2.70686 -1.46105  2.09422,  0.75966 -0.509286   2.38566, -0.0315666    0.220682 -0.00714621    0.974809
88,1.22553 2.38833       2,-3.30798 -3.47767  7.50758,-2.96901 -2.02139        0,    3 -1.67     0,-2.46232  -1.4887  1.91104,  1.13372 -0.248396    2.1921,-0.0662266   0.220841 -0.0150323   0.972943
89,2.6783 1.7938      2,-5.49982 -2.88473  7.72496,-4.07588 -1.74887        0,    3 -1.67     0,-3.30432 -1.34417  1.91155,0.823197 -0.21767  2.58258,-0.0430691   0.261689 -0.0116902    0.96412
90,1.15523 1.68261       2,-3.53352 -3.04781  8.47683,-3.55768 -2.38246        0,    3 -1.67     0,-3.05095 -1.94539  2.01272, 0.463701 -0.573878   2.43557,-0.0619777   0.235048   -0.01502   0.969889
91,3.42196 1.75535       2,-5.68235 -3.22981  7.71416,-3.49801 -2.17791        0,    3 -1.67     0,-2.83368 -1.80032   1.6365,  1.03154 -0.715853   2.18019,-0.0583377   0.261491 -0.0158358   0.963311
92, 1.9965 1.21668       2,-2.97091  -2.7433   7.2858,-1.80885 -2.29714        0,    3 -1.67     0,-1.47623    -1.99  1.40625, 2.68272 -0.51459  1.10001,-0.0609806   0.204157 -0.0127433   0.976954
93, 1.4048 1.59532       2,-2.68583 -3.00748  8.33815,-2.21908 -2.46255        0,    3 -1.67     0,-1.89863 -2.10372  1.68448,  1.53372 -0.892311   1.46494,-0.0667544   0.208252 -0.0142481   0.975691
94,2.11254 2.36275       2,-2.84516 -3.48407  7.86973,-1.59057 -2.17194        0,    3 -1.67     0,-1.28906 -1.80272  1.47635,  2.84873 -0.709367  0.731062,-0.0700597   0.201306 -0.0144368   0.976913
95,3.17172 2.13665       2,-3.49677 -3.00242  7.80643,-1.34999  -1.7458        0,    3 -1.67     0,-0.961442  -1.41219   1.53096,   2.6249 -0.448361  0.640841,-0.0490135   0.210901 -0.0105888   0.976221
96,4.48236  1.4347       2,-4.16216 -2.91591  8.19249,-0.926898   -2.3549         0,    3 -1.67     0,-0.63186  -2.1482  1.10891,  2.60206 -0.834211  0.104764,-0.0627718   0.227169 -0.0146748   0.971719
97,2.53907 1.50905       2,-3.91624 -2.42449  6.81181,-2.25319 -1.45776        0,    3 -1.67     0,-1.81109 -1.18407   1.3858,  2.58405 -0.508415   1.40335, -0.0335996     0.22222 -0.00766277    0.974387
98,2.87998 1.90152       2,-6.42127 -3.70109  7.06171,-4.46816 -2.33381        0,    3 -1.67     0,-3.94937 -2.03479  1.15949,  0.78825 -0.567436   2.78676,-0.0690095    0.27966 -0.0201579   0.957404
99,0.657464    2.259        2, -2.7175 -2.64968  6.68731,-2.72386 -1.03794        0,    3 -1.67     0, -2.31827 -0.642476   1.66181,  1.08881 0.0399624    2.3896, -0.0315298    0.212577 -0.00686302    0.976611
100, 3.20792 0.943056        2,-6.21255 -1.84367  7.01746,-4.07549 -1.21841        0,    3 -1.67     0,-3.39132 -1.01537  1.46374, 0.768897 -0.412408   2.67001,-0.0124334   0.279271 -0.0036165   0.960125
101,4.48724 1.53421       2,-6.96732 -3.19979  7.72536, -3.7176 -2.23391        0,    3 -1.67     0,-2.93515 -1.87457    1.639, 0.975446 -0.732004   2.23233,-0.0561916   0.275869 -0.0161573   0.959415
102,2.94633 1.65638       2, -3.7628 -2.25495   8.4556,-2.10942 -1.37342        0,    3 -1.67     0,-1.55324 -1.04011  2.04011,   1.8738 -0.418998   1.12287, -0.0224645    0.225258 -0.00519525    0.974026
103,1.94906 2.49083       2,-4.98503 -3.02588   7.2235,-4.08206 -1.17002        0,    3 -1.67     0,  -3.4893 -0.810219   1.56025, 0.288233 -0.224009   2.94324, -0.0345792    0.263938 -0.00946887    0.963873
104,1.49755 1.68429       2,-3.40592 -2.18035  7.17848,-2.83915 -1.09193        0,    3 -1.67     0, -2.25985 -0.721075   1.95735,  1.28859 -0.197745   2.23294, -0.0205092    0.225294 -0.00474363    0.974063
105,  3.1483 0.868678        2,-3.97693  -2.5429  7.97142,-2.02611  -2.4399        0,    3 -1.67     0, -1.5951 -2.16431  1.51288,  2.12291 -0.769246   1.05789,-0.0568933   0.227513 -0.0133166    0.97202
106,3.82325 1.46778       2,-6.57626  -2.2173  7.47709,-3.97986 -1.16318        0,    3 -1.67     0, -3.04251 -0.847131   1.91536,  1.11459 -0.269016   2.38704, -0.0173359    0.275017 -0.00495976     0.96127
107,2.76464 2.30356       2,-4.73542 -4.08101  6.59612,-2.69002 -2.39728        0,    3 -1.67     0,-2.31688 -2.07571  1.03901,  2.18288 -0.481315   1.65502,-0.0844214   0.233376 -0.0203427   0.968501
108,1.42471 1.94361       2,-2.24339 -2.29771  7.72515,-1.58157 -1.13546        0,    3 -1.67     0, -1.28777 -0.834551   1.66476,  2.99731 -0.360617  0.939326, -0.0219011    0.187606 -0.00418412    0.981991
109,4.22034  1.1596       2,-4.37363 -2.12337  8.63052,-1.62012 -1.67592        0,    3 -1.67     0,-1.08668 -1.41693  1.79645,  1.72792 -0.481222  0.708831, -0.0256373    0.236158 -0.00623298    0.971356
110,2.58925 1.64967       2,-4.11286 -2.23185  8.02977,-2.78706  -1.2678        0,    3 -1.67     0,  -2.1568 -0.925786   2.01271,  1.39147 -0.403492   1.79246, -0.0210684    0.234789 -0.00509014    0.971805
111,1.95693  2.2118       2,-3.78636 -3.47341  7.67035,-2.83726 -2.18613        0,    3 -1.67     0,-2.35726 -1.74581  1.68378,   1.3506 -0.659037   1.94036,-0.0676932   0.227104 -0.0158263   0.971386
112,3.68763 2.34058       2,-3.42291  -2.8688    8.586,-0.922853  -1.52355         0,    3 -1.67     0,-0.576152  -1.23298   1.53045,  2.37141 -0.534353  0.208073, -0.035945   0.212083 -0.0078063   0.976559
113,0.870781  1.85312        2,-2.68989 -3.58035  6.54407,-2.38172 -2.47608        0,    3 -1.67     0,-2.19628 -2.22926 0.872464,  1.82506 -0.656437   1.88293,-0.0830715   0.203439 -0.0173261   0.975403
114,2.94384 1.97929       2,-4.26376  -2.7351  7.26004,-2.34088 -1.41074        0,    3 -1.67     0,-1.83895 -1.08876  1.52858,  2.58358 -0.461917   1.26963,-0.0362469   0.226927 -0.0084519     0.9732
115,1.13945 1.80344       2,-2.59363 -3.06995  7.14568,-2.15837 -2.10003        0,    3 -1.67     0,-1.85618 -1.74234  1.43178,  2.27394 -0.538453   1.51469,-0.0631421    0.20009 -0.0129229   0.977655
116,3.45356  1.3529       2,-3.30395    -2.44  6.79041,-0.641906  -1.67163         0,    3 -1.67     0,-0.411895  -1.50177    0.9127,   3.4619 -0.357066  0.303586, -0.0396188    0.199821 -0.00808652    0.978998
117,1.72554 1.93359       2,-2.47135 -3.47233  6.95183,-1.35879 -2.39999        0,    3 -1.67     0,-1.13034 -2.07902  1.16408,    3.331 -0.529241  0.808025,-0.0805161   0.187958 -0.0154622   0.978749
118,1.09959  1.0872       2, -2.0312 -1.81944  6.84704,-1.52866 -1.26704        0,    3 -1.67     0,-1.28794 -1.05141  1.35261,  3.11668 -0.232846    1.1591,  -0.018375    0.182657 -0.00341438    0.982999
119,3.41219 1.66182       2,-3.43011 -2.05547  8.36576,-1.22773 -1.11862        0,    3 -1.67     0,-0.802597 -0.863856   1.73602,  2.28472 -0.342356  0.557971, -0.0104876    0.212735 -0.00228347    0.977051
120,3.44193 1.37617       2,-5.05669 -2.51937  7.56784,-2.82672 -1.74703        0,    3 -1.67     0,-2.21046 -1.43999   1.6427,   1.8036 -0.630031   1.62211, -0.0376592    0.246173 -0.00957274    0.968447
121,3.35462 2.49867       2,-6.34388  -3.4333  6.66641,-3.77231 -1.35841        0,    3 -1.67     0,-3.20398 -1.05084  1.21572,  0.98316 -0.245019   2.50728,-0.0451628   0.270433 -0.0127013   0.961595
122,3.91407 1.73896       2,-6.77889 -2.82209  8.59486,-4.47817 -1.75477        0,    3 -1.67     0,-3.38479 -1.29959  2.38698, 0.815124 -0.274439   2.40239,-0.0373629   0.282136 -0.0109969   0.958584
123, 2.00332 0.965718        2,-3.35365 -2.64883  7.30725,-2.26642 -2.40668        0,    3 -1.67     0,-1.90954  -2.1248  1.36832, 2.38256 -0.63068  1.34703,-0.0604566   0.216345 -0.0134238   0.974351
124,3.18109 1.19159       2,-3.01972 -2.64213  6.56115,-0.52251 -2.04891        0,    3 -1.67     0,failed,failed,failed
125,1.76888 1.01794       2,-2.70165 -1.80877  8.36922,-1.96011 -1.47865        0,    3 -1.67     0,-1.57174 -1.21863  1.93059,   2.1406 -0.481097   1.08453, -0.0182364    0.206767 -0.00385467    0.978213
126,2.74416 1.59842       2,-4.74539 -3.10666   7.3914, -3.0788 -2.21369        0,    3 -1.67     0,-2.55514 -1.87087  1.48684,  1.28753 -0.753678   2.06736,-0.0603573   0.244002 -0.0152177   0.967775
127,2.13336 1.82727       2,-5.48547 -2.34226  6.79635, -4.31707 -0.927021         0,    3 -1.67     0,failed,failed,failed
128,3.50915  1.7462       2,-6.38827 -2.62612  6.90134,-3.83513 -1.27291        0,    3 -1.67     0,-3.19526 -1.00987  1.35551, 0.955805 -0.323551   2.50293, -0.0280964    0.274099 -0.00801157    0.961258
