number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
27,  2.04016 -0.142479         2,-3.25582 0.148713   8.0863, -2.39416 0.0600641         0,4 0 0,failed,failed,failed
28, 1.59394 -0.20107        2, -3.6051 0.689174  6.81393, -2.9342 0.664558        0,4 0 0, -1.92263 0.0385266   1.88633,   3.15509 0.00228394     1.4059,0.00433973   0.225319 0.00100364   0.974275
29,  2.04228 -0.537836         2,-3.30205  1.01557  6.64761,-2.09231 0.733793        0,4 0 0,failed,failed,failed
30,  0.928949 -0.0578976          2, -2.11018 -0.475253   7.68881, -1.97387 -0.711667         0,4 0 0,-1.48143 0.545912    1.952, 3.57152 0.323991  1.80207,  0.038318    0.21932 0.00862061   0.974862
31,  2.19771 -0.502915         2,-3.78483 0.376363  7.61183,   -2.76352 -0.00956942           0,4 0 0,failed,failed,failed
32, 2.00546 0.620144        2, -2.74067 -0.897602   6.98932, -1.55731 -0.546708         0,4 0 0,failed,failed,failed
33, 1.81644 0.810372        2, -2.50331 -0.807468   6.63227, -1.38035 -0.220784         0,4 0 0, -1.16479 -0.418154   1.61553,   3.82953 -0.0934977    1.31258, -0.0322354    0.205776 -0.00678219    0.978044
34, 1.27274 0.103839        2,-3.23632 -0.35394  7.35694, -2.98036 -0.361302         0,4 0 0,failed,failed,failed
35, 2.97242 0.212202        2, -3.18306 -0.390842   7.76342, -1.30104 -0.312528         0,4 0 0,failed,failed,failed
36,2.41421 0.65057       2, -2.44822 0.0669071   8.16625,-1.00749 0.744081        0,4 0 0,-0.955166 -0.270058   1.43539,    3.7565 -0.0719578   0.785695,-0.0156521   0.214355 -0.0034354   0.976624
37, 0.839871 -0.164326         2, -2.40111 -0.319381   6.67075, -2.25526 -0.576021         0,4 0 0,-0.719912  0.736222   1.54576, 4.02921 0.833409 0.607532, 0.0199457   0.199666 0.00406519   0.979653
38, 1.40541 0.654015        2,-2.09219 -1.00599  6.81692, -1.32049 -0.656677         0,4 0 0,failed,failed,failed
39, 2.38895 0.699421        2,-2.34337 -1.01371   7.0759,-0.692382 -0.633527         0,4 0 0,failed,failed,failed
40,  1.42344 -0.195261         2,-2.52874 0.713228  7.24721,-1.92943  0.75041        0,4 0 0,-0.448948  -0.52822   1.26145,  4.62521 -0.149552  0.647959, -0.0382197    0.190707 -0.00743089    0.980875
41, 1.19318 0.511196        2,-3.02571 0.185011  7.45656, -2.8276 0.757052        0,4 0 0,failed,failed,failed
42,2.80106  0.6941       2, -2.92629 -0.447926   7.65594, -1.13809 0.0911365         0,4 0 0,failed,failed,failed
43,   1.5657 -0.265215         2, -3.2568 0.680434  6.75604,-2.55162 0.595006        0,4 0 0,-0.822509  0.139443   1.37615,  3.90693 0.0538021  0.733839,-0.00724362    0.208248 -0.00154233    0.978048
44,  2.99671 -0.553583         2,-4.07335 0.524123  7.45238,-2.25164 0.121729        0,4 0 0,failed,failed,failed
45, 2.99459 0.672028        2,  -3.9897 -0.800736   7.62845, -2.1996 -0.37045        0,4 0 0, -1.68492 0.0488093   1.73892,   3.38916 -0.0100068    1.36538, 0.0132796   0.233506 0.00318933   0.972259
46,  2.07938 -0.119061         2,-3.49342 0.442995  6.54004,-2.25879 0.431056        0,4 0 0, -1.63535 -0.257206   1.79601,   3.41772 -0.0386623     1.2854, -0.0243077    0.232194 -0.00580461    0.972348
47, 2.76051 0.718484        2, -3.11624 -0.486416   7.46395, -1.36823 0.0740274         0,4 0 0,failed,failed,failed
48, 0.828902 -0.663798         2,-2.21376  1.06828  7.33529,-2.13517  0.76656        0,4 0 0,-0.986077  0.133678   1.51864, 3.87523  0.06091 0.913992,-0.00859793     0.21239 -0.00186883    0.977145
49, 2.69213 0.569625        2,  -4.3867 -0.139524   7.31872,-2.87584 0.392529        0,4 0 0,failed,failed,failed
50, 0.565139 -0.621787         2,-2.22772 0.236157  7.97455, -2.53698 -0.292935         0,4 0 0,failed,failed,failed
51, 1.93387 0.593619        2, -3.67739 -0.794266   6.89457, -2.70507 -0.408328         0,4 0 0,failed,failed,failed
52, 1.5086 0.36498       2, -2.10793 -0.630653   7.04424, -1.28558 -0.470986         0,4 0 0,failed,failed,failed
53,  2.31924 -0.802043         2,-3.16966 0.308271  7.32671, -1.84508 -0.397035         0,4 0 0,-0.980121 -0.379598   1.62062,   3.99327 -0.0908703     1.2389,-0.0253267   0.192857 -0.0049796   0.980887
54, 0.779981 -0.724235         2,-2.53998 0.964487  8.12557,-2.73614 0.610914        0,4 0 0, -1.40743 -0.439599   1.65232,  3.58003 -0.141206   1.30784, -0.00234439      0.21674 -0.000520498     0.976226
55,0.953459 0.726987        2, -2.65399 -0.477675   7.50758, -2.61487 0.0847458         0,4 0 0,failed,failed,failed
56, 2.74707 0.704444        2, -2.42155 -0.154599   8.06845,-0.621906  0.489359         0,4 0 0,failed,failed,failed
57, 0.909518 0.0127662         2,  -2.76676 -0.0478087    8.47683,  -2.97827 -0.0544134          0,4 0 0,-0.394652  0.503868   1.27157, 4.45224 0.269064  0.26687,0.00932206   0.195206  0.0018555   0.980716
58,  2.32622 0.0863773         2, -3.84118 -0.229814   7.71416, -2.73128 -0.216208         0,4 0 0,failed,failed,failed
59,  1.43531 -0.458783         2,-2.48545 0.256698   7.2858, -1.88377 -0.115988         0,4 0 0, -2.02406 -0.173896   2.21446,    2.7975 -0.0935774     1.8656,-0.00933934    0.236313 -0.00227145     0.97163
60,    1.0655 -0.0755843          2,   -2.34292 -0.00748356     8.33815,  -2.24308 -0.0861523          0,4 0 0,failed,failed,failed
61, 1.88878 0.275204        2, -2.09661 -0.103879   7.70094,-0.998668  0.132141         0,4 0 0,failed,failed,failed
62, 1.50784 0.701098        2, -2.42258 -0.484072   7.86973,  -1.8246 0.0352195         0,4 0 0,-0.741784  0.144869   1.51363,  3.87836 0.0462161  0.858633,0.000959331    0.192675 0.000188368    0.981262
63, 2.16982 0.472275        2,   -2.74839 -0.00242115     7.80643,-1.57411 0.468976        0,4 0 0,-1.46062 0.107949  1.85621,  3.43497 0.0415335   1.29515,-0.00949709    0.206121 -0.00200061    0.978478
64,  2.98897 -0.238135         2, -3.08108 0.0840904   8.19249, -1.25496 -0.122308         0,4 0 0,failed,failed,failed
65,  1.77442 -0.162887         2,-2.95812 0.575513  6.81181,-2.01025 0.573434        0,4 0 0,-0.942445 -0.130837   1.39008,   3.52786 -0.0381013   0.689045, -0.00134923     0.214708 -0.000296607     0.976677
66,  2.19245 -0.735702         2,-4.10628  1.15633  7.01746,-2.95335 0.713353        0,4 0 0,-1.47045 0.468414  1.95225, 3.51348 0.278226  1.76686,0.0254115  0.214246 0.0055757  0.976433
67, 0.619666 0.0234857         2,-2.43813  -0.4714   7.7443, -2.71653 -0.621552         0,4 0 0,failed,failed,failed
68,  2.99203 -0.137428         2, -4.48366 -0.199787   7.72536, -2.80326 -0.395659         0,4 0 0, -2.44351 -0.568764   1.41878,    3.1621 -0.0797941    1.70322, -0.0230625    0.211974 -0.00500379     0.97699
69,  2.15519 -0.810976         2,-2.98847 0.457103  7.97142, -1.92606 -0.186727         0,4 0 0,failed,failed,failed
70,   2.27772 -0.0384575          2,-2.00618 0.158953  7.84754,-0.509239  0.182359         0,4 0 0,failed,failed,failed
71,  2.57703 -0.204657         2,-4.28813 0.782696  7.47709,-2.92386 0.799399        0,4 0 0,-0.306289  0.166279   1.31458,  4.49127 0.0724738  0.377179,0.00815913   0.186117 0.00154561   0.982492
72,  1.9154 0.641197        2,-3.36771 -1.08101  6.59612,-2.27361 -0.70344        0,4 0 0,failed,failed,failed
73,  2.54133 -0.153388         2,  -2.49213 -0.0619546    8.26714,-0.955644 -0.240323         0,4 0 0,-1.61895  -0.4933  2.03099,  3.41024 -0.283881   1.97608, -0.0389827    0.222131 -0.00888863    0.974197
74, 1.41058 0.548327        2, -2.89318 -0.473405   7.67035,   -2.4859 -0.0892476          0,4 0 0,failed,failed,failed
75,  2.95074 -0.512182         2, -2.8338 0.943237  7.86668,-0.902513   0.77038         0,4 0 0,failed,failed,failed
76,  1.94755 0.0151844         2,-2.17894 0.123332  8.05139,-1.10018 0.187692        0,4 0 0,-0.609128  0.672727   1.35971, 4.37674 0.323372  0.43117,  0.038775   0.203562 0.00806849   0.978261
77,0.731738 0.185325        2, -2.34495 -0.580351   6.54407, -2.26457 -0.556232         0,4 0 0,failed,failed,failed
78,  2.0274 0.313018        2,-3.13188 0.264895  7.26004,-2.07518 0.660015        0,4 0 0, -1.73519 -0.425215   2.19116,  3.16467 -0.282683   2.32213,  -0.025661    0.207264 -0.00543861    0.977933
79,0.899658 0.135049        2,  -2.29681 -0.0699473    7.14568, -2.15697 0.0419621         0,4 0 0,failed,failed,failed
80,  2.34597 -0.320917         2,-2.65197 0.560004  6.79041,-1.07183 0.400802        0,4 0 0,failed,failed,failed
81, 1.26596 0.266769        2, -2.23568 -0.472325   6.95183, -1.67374 -0.354295         0,4 0 0,-0.774044  0.337921    1.2951,   4.27393 0.00580686   0.973052,0.0219838  0.199478 0.0044764  0.979645
82,  2.33871 -0.297373         2,-3.52835 0.480629  7.56784,-2.30592 0.335315        0,4 0 0,failed,failed,failed
83,2.28414 0.83865       2,-4.17194  -0.4333  6.66641,-2.84311 0.306132        0,4 0 0,-1.80919  0.26765   1.7538, 3.27454 0.047244  1.47448, 0.0172475   0.226692 0.00401504   0.973806
84,  1.43958 -0.712768         2,-2.67682 0.351172  7.30725, -2.11806 -0.246042         0,4 0 0,failed,failed,failed
85,  2.17568 -0.484173         2,-2.50986 0.357866  6.56115,  -1.02224 -0.0281993          0,4 0 0,  -1.6205 -0.311317   2.06845,  3.21246 -0.232618   1.77071, 0.00233742    0.212118 0.000507354    0.977241
86,  2.78233 -0.638962         2, -4.09625 0.0068129   7.79207, -2.59657 -0.630015         0,4 0 0, -0.793431 -0.0608243     1.0695,     4.40518 -0.000870198     0.971818,0.00756448   0.195927 0.00151143   0.980588
87,    1.9026 -0.0724411          2,  -3.3727 -0.106664    7.3914, -2.52556 -0.212485         0,4 0 0,failed,failed,failed
88,   2.3357 -0.353317         2, -3.71251 -0.291025   7.23412, -2.44918 -0.728406         0,4 0 0,failed,failed,failed
89,  2.38072 0.0771212         2,-4.19413 0.373882  6.90134,-2.83763 0.542305        0,4 0 0,failed,failed,failed
90, 1.05706 0.357186        2,-3.08753 0.124264  7.00749,-2.93639  0.51791        0,4 0 0,failed,failed,failed
91,  2.4344 0.522141        2, -3.90979 -0.153497     6.901,-2.47884 0.329249        0,4 0 0,failed,failed,failed
92,  2.91812 -0.243335         2,-3.57034 -0.46454  6.75583, -1.56545 -0.826697         0,4 0 0,failed,failed,failed
93,   2.65967 -0.0191888          2,  -2.5831 -0.252724   6.77202,-0.670359 -0.344991         0,4 0 0, -1.04416 -0.758871   1.64238,  4.17096 -0.911884   1.18729, -0.0285199    0.218763 -0.00639684     0.97534
94,  2.45271 -0.435797         2,-2.96218 0.818591  6.76422,-1.32421 0.607946        0,4 0 0,-0.421497 -0.320643   1.15121,   4.78574 -0.0940367   0.620544, -0.0140765    0.194624 -0.00279333    0.980773
95,0.652099 0.824174        2,-2.77397 -1.09356  6.76365, -2.89254 -0.573199         0,4 0 0,-1.00508 0.519753  1.25548,   4.40079 0.00854216   0.979087, 0.0317744   0.205178 0.00666481   0.978186
96,   2.66476 -0.0753026          2,  -3.2712 -0.548993   8.50633,-1.87224 -0.83673        0,4 0 0,failed,failed,failed
97,  2.31028 -0.195111         2,  -3.0331 -0.360679    7.7425, -1.77759 -0.681217         0,4 0 0, -1.45863 -0.767314    1.7579,  3.12593 -0.165834   1.03515, -0.0307905    0.223242 -0.00705538    0.974251
98,  2.25027 -0.127982         2, -3.49534 -0.170341   7.03985,  -2.2246 -0.346059         0,4 0 0,failed,failed,failed
99, 2.20051 -0.50815        2,-2.66759 0.387627  8.17775, -1.50715 0.0306099         0,4 0 0,failed,failed,failed
100,   2.40286 0.00715716          2, -4.20126 -0.608718   6.72761, -2.76394 -0.741456         0,4 0 0,failed,failed,failed
101,  2.73853 0.0562102         2,-2.88745  0.13461   7.7458,-1.16772 0.238315        0,4 0 0,failed,failed,failed
102, 2.88817 0.738068        2, -4.47953 -0.705407   7.69148, -2.88417 -0.170923         0,4 0 0,-0.857666  0.223861   1.40329,  3.82074 0.0641938  0.759257,0.00864138   0.208436  0.0018417   0.977996
103,  2.90143 -0.814977         2,-3.70782 0.373066  7.00463, -1.80921 -0.341011         0,4 0 0,failed,failed,failed
104,0.780514 0.154112        2,-2.22575 0.378506  7.73589,-2.28018 0.674605        0,4 0 0, -1.30653 -0.391588   1.59577,  3.70641 -0.174309   1.28069,0.000404453    0.223478 9.27315e-05    0.974709
105,   1.8232 -0.144982         2, -3.17871 -0.108635   6.52915, -2.15747 -0.281024         0,4 0 0,failed,failed,failed
106,   2.7083 -0.634478         2,-3.02628 0.561176  8.28874, -1.4728 0.140841        0,4 0 0,failed,failed,failed
107, 2.42741 0.473426        2,  -3.15328 -0.0634811     8.3215,-1.92862 0.385731        0,4 0 0, -1.11362 0.0742375   1.62806,   3.34912 0.00668664    0.85741,0.0147843  0.215867 0.0032689  0.976305
108, 1.93484 0.401898        2, -2.00251 -0.387752   8.13544,-0.882909 -0.143712         0,4 0 0,-1.49447 0.394471  1.84369,  3.19497 0.0916944   1.11604,0.00781843   0.221472 0.00177572   0.975134
109,  2.70375 -0.576903         2,-3.76223 0.811209  7.07589,-2.08101 0.454784        0,4 0 0,-0.661544 -0.100849   1.46729,   3.73596 -0.0199819   0.698832, -0.0119104    0.191509 -0.00232413    0.981416
110,  2.05238 -0.525284         2,-3.18299 0.115515   8.0803, -2.29069 -0.367668         0,4 0 0,-1.47889 0.324956  1.84246, 3.51747 0.150469  1.50088, 0.0270313   0.226527 0.00628931   0.973609
111,  1.25191 0.0475223         2, -3.02048 -0.119987    8.5069,-2.97474 -0.12038        0,4 0 0,failed,failed,failed
112,  2.70958 -0.138917         2,-2.77827 0.366402  7.31466,-0.973921  0.346867         0,4 0 0,failed,failed,failed
113, 2.73812 0.382756        2, -4.03501 -0.768804   7.11732, -2.37028 -0.590563         0,4 0 0,-0.680256  0.308138   1.31049,  4.28073 0.0950913  0.692135, 0.0163434   0.202597 0.00338173    0.97912
114, 1.85121 0.197506        2,-3.07191 0.417152  7.45925,-2.22422 0.750932        0,4 0 0, -1.65616 -0.454499   2.01387,  3.22257 -0.278019   1.73694, -0.0286983    0.233594 -0.00689769    0.971886
115,  2.72707 -0.751332         2,-4.47773 0.788328  6.60516,-2.68877 0.202154        0,4 0 0,-1.67264  0.67603  2.06496, 3.18231 0.450765  1.71463, 0.0254776   0.219638 0.00573798   0.975232
116,2.20481  0.5854       2,  -2.78909 -0.0356153    6.84761,-1.38994 0.539497        0,4 0 0, -1.85203 0.0548414     2.024,   3.17632 -0.0238264    2.04021, 0.0208209   0.240948 0.00517031   0.970301
117,1.41892 0.39569       2, -2.86021 -0.322971   7.31395,   -2.3666 -0.0317665          0,4 0 0,-1.06977 0.543585  1.34869,   4.51851 0.00956925   0.982142, 0.0113357    0.20336 0.00235458   0.979036
118,  1.6362 0.124511        2, -2.28488 -0.238138   7.69687, -1.49777 -0.202123         0,4 0 0, -1.83443 0.0283254   2.08053,  3.35343 0.0495481   1.78249,-0.00771929    0.216199 -0.00170939    0.976317
119, 1.19633 0.653083        2,-2.43427 0.141461  6.79916,-1.95985 0.836496        0,4 0 0, -1.15317 -0.166208   1.79666,   3.64513 -0.0320371    1.17296,-0.00992581    0.200431 -0.00203076    0.979655
120, 2.54298 0.601121        2, -3.06377 -0.539203   6.86651,  -1.38503 -0.0901823          0,4 0 0,failed,failed,failed
121,   1.57447 -0.0974506          2,-3.24361 0.326456  7.33284,-2.67902 0.330645        0,4 0 0,   -1.0271 -0.0271892    1.35846,     4.31922 -0.000809827     0.980075,-0.0138836   0.208581 -0.0029613   0.977902
122, 2.23118 0.515544        2, -3.15261 -0.473715    7.8597, -2.02639 -0.124205         0,4 0 0,failed,failed,failed
123,   2.2186 -0.403086         2,   -3.644 -0.101072   7.56973, -2.56821 -0.535855         0,4 0 0,failed,failed,failed
124,  1.72336 -0.779041         2,-3.16327   1.1532  7.71292,-2.50046 0.760795        0,4 0 0,failed,failed,failed
125,  1.9724 0.359552        2,-2.76377  0.34487  7.03161,-1.63571 0.809781        0,4 0 0,-2.06174 0.600857  1.73259,  3.24158 0.0772374   1.56359, 0.0399652    0.22153 0.00908712   0.974292
126,  2.05668 -0.655071         2,-3.12584   1.1416  6.71566,-1.88668 0.785101        0,4 0 0,-1.16014 0.750438  1.88938, 3.80167 0.735413  1.44356, 0.0260087   0.208412 0.00554427   0.977679
127,  2.48454 -0.443259         2, -3.68913 -0.274992   7.70305, -2.39133 -0.806712         0,4 0 0,failed,failed,failed
128,  1.73218 -0.249205         2, -2.59481 -0.354596   6.96552, -1.65418 -0.711971         0,4 0 0,-1.75836 -0.75953  2.08216,  3.01391 -0.592104   1.65788, -0.0234138     0.23115 -0.00556445     0.97262
129,   2.51232 -0.0342762          2, -3.09492 -0.239389     7.984, -1.70564 -0.360531         0,4 0 0,failed,failed,failed
130,  2.58379 -0.494869         2, -2.62933 -0.251432   7.58117,-0.968728 -0.834583         0,4 0 0,failed,failed,failed
131,  2.73115 -0.536096         2,-3.96578 0.726757  8.08604,-2.55786  0.43315        0,4 0 0,-0.665865 -0.805621   1.43854, 4.47955 -0.55759 0.602313, -0.0256721    0.199975 -0.00524149    0.979451
132,0.861173 0.609517        2,-2.03966 -0.27275  7.47994,-1.92019 0.237585        0,4 0 0,-1.99318 0.329668  1.89392,  3.07209 0.0509423   1.40597,0.0237543  0.236622 0.0057869  0.971294
133,  1.08889 -0.158725         2, -2.8349 0.498079  7.96287,-2.79605 0.523841        0,4 0 0,-1.63388  0.27587  1.64315,  3.44032 0.0767908   1.50588, -0.00063392     0.198663 -0.000128498     0.980068
134,   1.71559 -0.0980941          2,  -2.44636 0.00237775    7.65291, -1.61601 -0.094856         0,4 0 0,-2.39852 0.453996  1.76511,  3.15371 0.0669294   1.65697, 0.0213634   0.220003 0.00481927   0.975253
135,  1.20378 0.0944485         2,-2.44992 0.177286  6.70521,-1.95872 0.323301        0,4 0 0,  -1.25051 -0.0952112    1.79854,   3.62202 -0.0226405    1.21801, -0.00214827     0.204197 -0.000448113     0.978927
136,  2.92242 -0.446792         2, -4.35391 -0.145335   7.32601, -2.60815 -0.631404         0,4 0 0,failed,failed,failed
137, 2.71997 -0.78896        2,-3.7147 1.21547 7.02813,-1.97694 0.747888        0,4 0 0,failed,failed,failed
138,   1.7677 -0.672166         2,-3.55244 0.650905  7.93353,-2.99753 0.200954        0,4 0 0,-1.47257 0.582855  1.62287,3.53709 0.14277 1.42933, 0.0418718   0.223959 0.00963135   0.973651
139,  2.8868 0.196752        2,-2.53719 0.181866  8.09257,-0.640509  0.449591         0,4 0 0,failed,failed,failed
140,1.70269 0.27775       2, -3.63165 -0.289202   6.88209,  -2.89268 -0.0881971          0,4 0 0,failed,failed,failed
141,  2.99563 -0.260497         2, -4.22367 -0.420082   8.52566,   -2.718 -0.828768         0,4 0 0,failed,failed,failed
142,  2.44261 -0.140469         2, -3.82565 0.0846313   6.70005,  -2.31331 -0.0352583          0,4 0 0, -2.1403 -0.77131  1.92782,  2.9179 -0.15644  1.34393, -0.0265301    0.243134 -0.00665257    0.969607
143,  2.40705 -0.366852         2,-2.61565 0.462252  6.70417,-0.945771  0.225676         0,4 0 0,failed,failed,failed
144, 1.60965 0.620394        2, -3.17193 -0.840221   8.19696, -2.73875 -0.531463         0,4 0 0,-0.676629  0.178111   1.20737,   4.19786 0.00324222   0.968921, 0.0158718   0.198232 0.00321045   0.980021
145,    2.349 -0.617545         2,-3.00905 0.588937  7.84547,-1.72711 0.180237        0,4 0 0,failed,failed,failed
146,  1.44788 -0.269163         2, -2.99506 0.0589497   6.63644, -2.34445 -0.194522         0,4 0 0,failed,failed,failed
147,  2.26228 -0.665304         2,-3.33398 0.232877  7.49983, -2.14331 -0.357575         0,4 0 0,failed,failed,failed
148,  1.76018 -0.569795         2,-2.32051 0.584891  8.16576,-1.48693 0.248649        0,4 0 0,  -1.6754 -0.390259   1.70685,  3.33808 -0.121746   1.43189,  -0.0030873     0.222402 -0.000704266      0.97495
149,0.870799 0.605898        2, -2.87219 -0.665396   6.89348, -2.83387 -0.252357         0,4 0 0,failed,failed,failed
150,  1.82167 -0.607208         2,-2.92373 0.382566  7.94884,  -2.17058 -0.0848277          0,4 0 0,failed,failed,failed
151,  2.96748 -0.433533         2,   -4.00918 -0.00313506     8.53314, -2.49843 -0.437807         0,4 0 0, -1.72808 -0.142728   1.89633,   3.29707 -0.0525742    1.37358,0.00598498   0.217623 0.00133448   0.976014
152, 2.78467 0.731815        2, -4.18803 -0.353713   8.02187,-2.75727 0.263753        0,4 0 0, -1.93475 -0.437366   1.94863,  2.95971 -0.100041   1.24628, -0.0101115    0.239359 -0.00249289    0.970875
153, 0.873979 -0.807315         2, -2.9958 0.108577  6.91191, -2.98486 -0.667459         0,4 0 0,-2.16443 0.313823   1.8784,  3.06081 0.0931449   1.47843,  -0.0010681     0.240898 -0.000265111      0.97055
154,  2.15335 0.0750929         2, -3.03937 -0.606987   8.36557, -2.06565 -0.767475         0,4 0 0,failed,failed,failed
155,  2.20524 -0.819771         2,-3.45162 0.989145  8.17155,-2.47329 0.520973        0,4 0 0, -1.57364 -0.669217   2.08854,  3.28331 -0.102345   1.20071, -0.0299779    0.219765 -0.00675654    0.975069
156,  2.00128 -0.723884         2, -3.0737 0.271353  7.18659,-2.01485 -0.36933        0,4 0 0,-1.95603 0.372741  1.97126,  3.15272 0.0461465   1.39744, 0.0311761   0.228257 0.00731306   0.973074
157,  2.82384 -0.782439         2, -4.8823 0.837263  6.51353,-2.98009 0.212873        0,4 0 0,failed,failed,failed
158, 1.08557 0.615321        2, -3.12743 -0.208618   7.18029,-2.99632 0.343036        0,4 0 0,failed,failed,failed
159,  2.00602 -0.124457         2,  -3.05035 -0.0603886    8.24358, -2.20467 -0.207817         0,4 0 0,failed,failed,failed
160,  1.18234 -0.087144         2,-2.08687 0.263837  8.36336,-1.78424 0.287913        0,4 0 0,failed,failed,failed
161,  1.9334 0.687077        2, -2.49797 -0.129189   6.64905,-1.27349 0.521224        0,4 0 0,failed,failed,failed
162, 0.544687 -0.731035         2,-2.51827 0.583407  6.83067, -2.71678 0.0245487         0,4 0 0,failed,failed,failed
163, 1.34765 0.758288        2, -3.01507 -0.965556   7.06516, -2.55205 -0.490562         0,4 0 0,failed,failed,failed
164,  1.13487 -0.199048         2,-3.21638 0.136994  6.61675,  -2.90648 -0.0269159          0,4 0 0,failed,failed,failed
165, 2.15617 0.633366        2, -2.44879 -0.568695   6.63179, -0.979224 -0.0947819          0,4 0 0,failed,failed,failed
166,   2.18347 -0.0608918          2,  -3.7761 -0.289371   7.51431, -2.75131 -0.439056         0,4 0 0, -0.740441 -0.0393281    1.14195,    4.35512 -0.00108282     0.97108, -0.0152842    0.194805 -0.00303598    0.980718
