number,serve position,serve velocity,landing position,target,drone hitting positon,drone hitting velocity,drone hitting attitude
15,  2.71748 -0.482515         2,-4.13034  2.09304  7.67472,-2.59271  2.20841        0,1.75    0    0,-1.39888 0.974097  1.52317, 1.44173 0.282713 0.368614,0.0508752  0.211573 0.0110288  0.975975
16,  1.85743 -0.107858         2,-4.99852 0.980165  7.59864,-4.45532  1.13002        0,1.75    0    0,-2.11065  1.96413  1.54961, 1.43427 0.522675  1.22708, 0.107112  0.215722 0.0238145   0.97027
17,  1.56471 0.0971163         2,-3.96016 0.580727  7.32478, -3.5228 0.843159        0,1.75    0    0,-3.77598 0.996803  1.76852,0.380298 0.259024  2.38266,0.0479356  0.252679  0.012535  0.966281
18,   1.99549 -0.0218104          2,-2.52559 0.817837   8.0629,-1.50104  1.11043        0,1.75    0    0,-2.97174 0.762351  1.69588,0.612994  0.28415  2.00084,0.0350123   0.22951 0.0082617  0.972641
19,2.24391  0.7456       2,-3.8034  0.3221 6.69737,-2.4856 1.14613       0,1.75    0    0,-1.23187  1.02327  1.40981, 1.94384 0.347851 0.157694,0.0588215  0.190454  0.011433  0.979866
20,  2.62745 -0.299207         2,-4.23205  1.92644  7.94875,-2.87847   2.2071        0,1.75    0    0,-2.09952  1.11343  1.21708, 2.07219 0.273944  1.07395, 0.0395969   0.213551 0.00866308   0.976091
21, 2.21096 0.684117        2,-2.10439 0.213345  6.61641,-0.507327    0.9597         0,1.75    0    0,-2.39219  1.98575  1.59706, 1.20363 0.645149  1.37465, 0.102258  0.222059 0.0234248  0.969373
22,0.59174 0.79789       2,-3.53739 0.912909  7.29011,-3.98345  1.97863        0,1.75    0    0,failed,failed,failed
23, 1.74587 0.623635        2,-3.49446 0.546513  7.61161,-2.87533  1.34636        0,1.75    0    0,-3.71381  1.90904  1.02379,0.217789 0.542948   2.4784,0.0702155  0.225043 0.0162621  0.971679
24,  1.74013 -0.217313         2,-2.44681 0.987561  6.83312,-1.42487  1.06012        0,1.75    0    0,-2.43785  1.27795  1.57776, 1.42595 0.469918   1.2847,0.0503103  0.215112 0.0110972   0.97523
25, 0.934887 -0.251681         2,-2.85146  1.04616  7.00083,-2.7581 1.10322       0,1.75    0    0,-1.20023 0.969451  1.10626, 2.29912 0.215197 0.515228,0.0595253  0.180054 0.0109165  0.981793
26,  1.73652 -0.322403         2,-2.54326 0.859354  8.12484,-1.78672  0.86808        0,1.75    0    0,failed,failed,failed
27, 1.92733 -0.48182        2,-2.77427  1.68136  8.10556,-1.85964  1.81329        0,1.75    0    0,-1.49231   0.7686  1.54771, 1.82253 0.299645  0.32021, 0.0496378   0.194343 0.00984738   0.979627
28,  1.71604 -0.788419         2,-4.92996   1.9141  7.40924,-4.40684  1.58884        0,1.75    0    0,-1.49324  1.59123  1.73928, 1.37104 0.410313 0.767025,0.0964367  0.191036 0.0188633  0.976652
29,  2.06729 -0.662362         2,-4.85193    1.239  7.52971,-4.05076 0.899955        0,1.75    0    0,-3.83982  1.36869  1.52918,0.362884 0.306549   2.4436,0.0778563  0.249159 0.0200997  0.965119
30, 1.06818 0.633332        2,-3.52003  1.24844  7.38747,-3.50234  2.25435        0,1.75    0    0,-3.29555 0.707103   1.9593,0.51554  0.1853 2.19683,0.0483764  0.246432 0.0123172  0.967873
31, 2.40735 0.136055        2,-3.48892  1.09979  7.77798,-2.22507   1.5963        0,1.75    0    0,failed,failed,failed
32,   1.1665 -0.668732         2,-2.66313  2.08857  6.67924,-2.18125  1.95675        0,1.75    0    0,-1.83091  1.47205  1.49651, 1.86723 0.479057 0.739312,0.0733729  0.208047 0.0156527  0.975237
33, 1.99379 0.345471        2,-2.71353  1.22277  6.56952,-1.42837  1.88756        0,1.75    0    0,-1.91901  1.75109  1.16888, 2.15446 0.372875  1.20102, 0.103942  0.182779 0.0194366  0.977451
34, 0.765978 -0.302573         2,-2.08123  1.72889  7.46583,-2.02672  2.01733        0,1.75    0    0,-1.24127  1.80325 0.852761, 3.00925  0.47515 0.563383, 0.087907   0.17657 0.0158348  0.980227
35, 1.25897 0.362306        2,-2.82719  1.23593  8.49315,-2.68419  2.08609        0,1.75    0    0,-1.78949  1.82027  1.39817, 2.11586 0.579952 0.987126,0.100096  0.17297 0.017673 0.979668
36, 2.24943 0.209656        2,-4.46016  1.11678   7.3339,-3.38077   1.6194        0,1.75    0    0,-2.35906  1.94396  1.61102,0.967857 0.729517  1.28468,0.0887217  0.201626 0.0183423  0.975264
37,   2.0455 -0.205232         2,-4.19337  1.14406  6.56856,-3.05384    1.186        0,1.75    0    0,-2.80643   1.4756  1.63095, 1.43687 0.561498    1.553,0.0672743  0.234417 0.0162635  0.969669
38, 2.37574 0.537752        2,-3.17668  1.19094   6.9871,-1.69416  2.06356        0,1.75    0    0,-2.60213  1.06276  1.26895,  1.6118 0.226513  1.55719,0.0566665  0.223554 0.0130201  0.972956
39,1.23807 0.41026       2,   -2.86 0.346905  6.79565,-2.43311 0.855557        0,1.75    0    0,-1.42982  1.96446   1.0459,  2.6108 0.538647 0.660738,0.0902982  0.188921 0.0174488  0.977676
40,   1.3207 -0.756934         2,-3.99473  1.40368  7.02033,-3.68924  1.00347        0,1.75    0    0,-2.10672 0.815968    1.319, 2.05611 0.223303  1.11692, 0.0326959   0.197616 0.00659504   0.979712
41,  2.12149 -0.442099         2,-2.1859 2.16167 6.57244,-0.628772   2.27768         0,1.75    0    0,-3.11442 0.801485  1.69515, 0.74231 0.294213  2.15571,0.0562971  0.228762 0.0132529  0.971763
42,   1.1529 -0.123664         2,-3.3622 1.23289 7.78867, -3.329 1.51981       0,1.75    0    0,-0.492575   2.14299  0.785372, 3.26828 0.557138 0.328662, 0.131462  0.151337 0.0203117  0.979491
43,0.728178 0.437326        2,-3.95101  1.34532  6.55796,-4.08583  2.07649        0,1.75    0    0, -2.867  1.3504 1.73925,0.457446 0.458253  1.92136,0.0683424  0.217551 0.0152722  0.973534
44, 2.9072 0.38809       2,-5.83244  1.42481  7.90915,-4.37516   2.1671        0,1.75    0    0,failed,failed,failed
45, 2.15877 -0.26331        2,-3.86056  1.22213  8.36107,-3.05713  1.38787        0,1.75    0    0,failed,failed,failed
46,  1.22191 -0.829689         2,-4.36106    1.901  7.76559,-4.38605  1.61484        0,1.75    0    0,-2.5284 1.22049 1.87955,  1.1789 0.571708  1.18349,0.0660004  0.226103 0.0153568  0.971744
47,  1.29224 0.0479622         2,-4.10553  1.69228  7.22328,-3.88063   2.1802        0,1.75    0    0,-3.82362  1.36968  1.71672,0.413132 0.233684  2.35806, 0.078101  0.239082 0.0192965  0.967661
48,2.53168  -0.337       2,-5.45055  1.76901   7.2702,-4.10774  1.81786        0,1.75    0    0,-3.53754  2.03878  1.12286,0.621542 0.551496  2.27232,0.0913272  0.231086 0.0217933  0.968392
49, 1.06406 0.390678        2,-2.68496 0.469986   7.5634,-2.54928  1.02317        0,1.75    0    0,-3.45563  1.60622  1.55615,0.750173 0.696038  2.21616,0.0808547  0.251725 0.0211092  0.964184
50, 1.26112 0.103494        2,-4.34163   1.7312  6.67211,-3.99638  2.19989        0,1.75    0    0,-2.18016 0.958559  1.67977, 1.40299 0.268231  1.22481, 0.0407612   0.197879 0.00823589   0.979344
51, 1.76781 0.504609        2,-2.94285  1.23872  6.72708,-1.96577  2.07616        0,1.75    0    0, -3.7177  2.08876 0.851444,0.683088 0.432247  2.34688,0.0945014  0.241522 0.0236399  0.965493
52,  1.62419 -0.164467         2,-4.10957  1.33584  6.88022,-3.47553  1.49322        0,1.75    0    0,failed,failed,failed
53,  1.09925 -0.183263         2,-4.49816  2.18573  6.88892,-4.3724 2.47549       0,1.75    0    0,-3.04088  1.35194  1.29229,0.975062 0.709419  1.93861,0.069281 0.232231 0.016586 0.970048
54, 0.635408 -0.210015         2,-2.12617  1.19088  6.81239,-2.12792  1.33774        0,1.75    0    0,failed,failed,failed
55,  1.59384 -0.722209         2,-2.61241  1.44917  7.58578,-1.90775  1.22022        0,1.75    0    0,-1.85821  1.18668  1.42396, 1.57238 0.060382  1.29848,0.0683608  0.177749 0.0123786  0.981621
56,  1.50459 -0.681632         2,-4.02463  1.81406  8.21909,-3.83677  1.72592        0,1.75    0    0,-1.55581  1.02499  1.64689, 1.41599 0.212836 0.865818,0.0726656  0.189916 0.0140963  0.979006
57,  1.0255 0.796136        2,-3.04342 0.623254  7.34791,-2.98877  1.61821        0,1.75    0    0,failed,failed,failed
58,  2.87185 -0.776876         2,-3.95615  1.56078  8.26739,-2.4191 1.31051       0,1.75    0    0,failed,failed,failed
59,0.946712 0.581685        2, -2.6774 0.709749  6.54732,-2.44698  1.48131        0,1.75    0    0,-1.88359  1.09924  1.85497, 1.02455 0.327183 0.889037,0.0746228  0.223243 0.0171433  0.971751
60, 0.676006 -0.324877         2,-3.45249  1.43509  7.51219,-3.8414 1.55286       0,1.75    0    0, -2.174 1.40895 1.15956, 1.97777 0.328665  1.33222,0.0583953  0.191341 0.0114047  0.979719
61,  2.59276 -0.663043         2,-5.43255  2.53471  7.57841,-4.08089  2.45074        0,1.75    0    0,failed,failed,failed
62,  1.60357 -0.247979         2,-2.93955  1.50926  6.97739,-2.17099  1.68999        0,1.75    0    0,-3.54644  2.20138  1.38111,0.449585 0.735055  2.35433,0.111535 0.249375 0.028927 0.961528
63,  2.11343 -0.760202         2,-3.4644 2.06034 6.51502,-2.11368  1.75373        0,1.75    0    0,-1.83221  1.51606  1.36667,1.83341 0.25002  1.1264,0.0841871  0.192011 0.0165347  0.977635
64, 1.12872 0.838034        2,-2.00656   0.6107   7.9532,-1.66835  1.68932        0,1.75    0    0,-1.81704  1.57731   1.0552, 2.33091 0.310697  1.00306,0.0969934  0.197056 0.0195955  0.975386
65, 1.78788 0.470817        2,-2.95661  1.37251  7.76555,-2.17648  2.31114        0,1.75    0    0,-1.40176  1.60819  1.67119, 1.60236 0.368551 0.736442,0.0693958  0.173219 0.0122365  0.982359
66,  1.76749 -0.595972         2,-3.96697  2.15538  7.87805,-3.40418  2.21395        0,1.75    0    0,failed,failed,failed
67, 1.80589 0.766558        2,-3.57858 0.171413  6.92234, -2.7384 0.984229        0,1.75    0    0,-2.94263  1.96318  1.57162,0.475323 0.717894  2.02094, 0.103611  0.222709 0.0238116  0.969071
68,0.536177 0.447101        2,-2.90053 0.396174  7.46133,-3.32741 0.974817        0,1.75    0    0,-2.30277 0.963362  1.43555, 1.68219 0.236722  1.31447, 0.0312323   0.213573 0.00683158   0.976404
69,  2.12305 -0.321997         2,-5.03527  1.35144  7.75059,-4.26297  1.39197        0,1.75    0    0,failed,failed,failed
70,  2.03698 -0.625096         2,-3.49017  1.88954  6.59365,-2.25799  1.70015        0,1.75    0    0,-3.59301  1.21216  1.77441,0.214033 0.395066  2.36306,0.0624851  0.251415 0.0162673  0.965723
71, 0.741505 -0.441275         2,-2.07685  2.04032   8.4237,-2.15758  2.40682        0,1.75    0    0,failed,failed,failed
72, 2.82875 0.565564        2,-3.90219 0.651044  7.16348,-2.13991  1.39454        0,1.75    0    0,-1.89537  2.14921  1.73062, 1.27844 0.748777  1.13965, 0.117545  0.175961 0.0211675  0.977125
73,2.59516 0.39678       2, -5.0993 0.748304  7.46701,-3.78557  1.33313        0,1.75    0    0,-1.75973  1.33111  1.25017, 2.10795 0.359924 0.723188,0.056662 0.213045 0.012377  0.97532
74, 2.96745 0.556973        2,-4.09339 0.276408  6.79448,-2.10697 0.899625        0,1.75    0    0,-3.15066  1.23996  1.63134,0.690143 0.472446  1.99144,0.0499798  0.246959 0.0127556  0.967652
75, 2.20407 0.700623        2,-3.07811 0.577764  6.95794,-1.75598  1.44393        0,1.75    0    0,-1.67977 0.870778  1.28323, 1.65981  0.10599 0.939311,0.0334522  0.218402 0.0074914  0.975257
76, 2.81329 0.768476        2,-3.65265  1.19796  6.88966,-1.77403  2.27298        0,1.75    0    0,-1.43627  1.38392  1.26338, 1.86385 0.244302 0.829145,0.0587761  0.194292 0.0116634  0.979112
77,  2.65634 -0.231854         2,-5.52941  2.05406  7.61597,-4.16613  2.30255        0,1.75    0    0,-1.44816  2.16611  1.13274, 2.15713 0.436966 0.908921,0.0946062  0.196571 0.0190595  0.975728
78, 1.05043 0.557283        2,-2.05507  1.29109   8.0579,-1.80906  2.35375        0,1.75    0    0,-3.57656  2.08354  1.48625,0.361059 0.621278  2.40708,0.0972938  0.250347 0.0252951  0.962923
79,1.61114 0.73512       2,-4.64526 0.505424  6.51396,-3.96501  1.34183        0,1.75    0    0,-1.57784  2.20849    1.471, 1.96017 0.701496  0.83122, 0.102679  0.170679 0.0178866  0.979799
80,  2.20633 -0.265355         2,-4.66882  1.08229  7.55977,-3.72516  1.10964        0,1.75    0    0,-3.61621  1.30388 0.937261,0.219955 0.373729  2.51519,0.0457492  0.247574 0.0117041  0.967718
81, 1.57921 0.012589        2,-2.30586  1.40889  7.86837,-1.57655  1.94077        0,1.75    0    0,-3.08265 0.960695  1.77623, 0.64064 0.343386  1.96936,0.0516915  0.241629  0.012891  0.968905
82, 1.78032 0.779446        2, -3.89717 0.0778793   6.59552,-3.02397 0.875452        0,1.75    0    0,-1.29261  1.76728  1.57634, 1.75926 0.459287 0.676567, 0.096085   0.17594 0.0172581  0.979548
83, 2.85186 0.640789        2,-5.9532 1.10058 6.85515,-4.14635  1.93456        0,1.75    0    0,-2.59175 0.866815  1.29748, 1.61199 0.317963  1.54276, 0.0250207   0.220803 0.00566642   0.974981
84, 2.56054 0.759788        2,-5.66863 0.578719  7.43347,-4.40374  1.47078        0,1.75    0    0,-3.77848  1.86655   0.8834,0.219683 0.655044  2.54794,0.0726301  0.266115 0.0201125  0.960991
85,1.53622 0.79612       2,-3.69491 0.671129  7.21631, -3.212 1.65857       0,1.75    0    0,-3.68852  1.39776  1.67243,1.01638 0.61699 2.04471,0.0483658  0.261195 0.0131049  0.963985
86,   1.81661 -0.0876925          2,-4.54707 0.867952  7.05477,  -3.827 0.989568        0,1.75    0    0,failed,failed,failed
87,  2.3658 0.698536        2,-3.73154  1.34727  7.07298,-2.36594  2.40693        0,1.75    0    0,-3.25041 0.879508   1.5638,0.387183 0.272702  2.28797, 0.044048  0.241219 0.0109605  0.969409
88, 2.78076 0.623624        2,-3.03117 0.219384  7.27514,-1.20838 0.912343        0,1.75    0    0,-1.97754   2.2667  1.28919, 1.80119 0.468575  1.27749,0.0970516  0.204074  0.020336  0.973921
89,   1.8391 -0.363813         2,-4.72417  1.27323  7.71144,-4.19149  1.26152        0,1.75    0    0,failed,failed,failed
90,  1.69991 -0.282209         2,-4.56946  1.64752  8.14758,-4.27596  1.87239        0,1.75    0    0,-3.50553  1.07664  1.89333,0.337893 0.304428  2.31801,0.0578013   0.24533 0.0146552  0.967604
91,0.747208 0.193242        2,-3.93758  1.58611  7.57536,-4.34781  2.24559        0,1.75    0    0,-3.6301 1.63952 1.91709,0.303095 0.431391  2.31602,0.0795413  0.240726 0.0197985  0.967126
92, 2.32793 0.727678        2,-4.16442  1.06025  7.91351, -3.141 2.12005       0,1.75    0    0,failed,failed,failed
93, 2.23645 0.472061        2,-3.19677  1.16846  6.79371,-1.80605  1.94964        0,1.75    0    0,-2.67912  2.00246  1.51727,0.843887 0.659944   1.6489,0.0812744  0.226217 0.0189446  0.970495
94, 2.25155 0.409406        2,-2.89911  0.98475  6.70661,-1.42957  1.65979        0,1.75    0    0,-1.52277   1.8461  1.09325, 2.37001 0.415801 0.836468,0.0854428  0.191045 0.0166955  0.977713
95,  2.48527 -0.110416         2,-5.24741  1.23129  7.29006,-3.97723  1.40599        0,1.75    0    0,failed,failed,failed
96, 1.14589 0.435479        2, -3.0931 0.858484  6.98256,-2.83467  1.54028        0,1.75    0    0,-3.23286  1.23133  1.77991,0.779666 0.363421  2.12617,0.0602715  0.248031 0.0154633  0.966752
97,  2.04016 -0.142479         2,-3.88373  1.88012   8.0863,-3.10258  2.34714        0,1.75    0    0,-2.48297  1.44266  1.35656, 1.49397 0.548212  1.55026,0.0619076  0.204226 0.0129424  0.976879
98,  1.25119 -0.460815         2,-4.06011  1.20397  7.73348,-4.04174  1.10872        0,1.75    0    0,-2.68799  2.14643  1.49138,0.983216 0.922505  1.60108, 0.105447   0.22166 0.0241184  0.969106
99,   2.1165 -0.385195         2,-3.80893   1.0408  7.26879,-2.76346 0.948268        0,1.75    0    0,-3.41851 0.923914  1.94048,0.368998 0.237836  2.24775,0.0537556  0.235677 0.0130573  0.970256
100,  0.928949 -0.0578976          2,-2.16527  1.33415  7.68881,-2.01888  1.75844        0,1.75    0    0,-2.2849  0.8175 1.56152,   1.602 0.227799  1.20325,0.0499093  0.218409 0.0111857  0.974516
101,   2.171 0.777152        2,-2.50997 0.409574  6.76772,-1.06871  1.30581        0,1.75    0    0,-1.75424  1.59538   1.5319, 1.94754 0.484223 0.881852,0.0846923  0.178063 0.0153844  0.980247
102,  2.19771 -0.502915         2,-4.67724  2.07932  7.61183,-3.70477   2.1211        0,1.75    0    0,-0.898234   1.27799   0.85737,  2.9935 0.327467 0.132718, 0.0552305     0.1761 0.00989659   0.982772
103, 1.95948 0.366062        2, -5.2013 0.468382   6.8253,-4.30424 0.930116        0,1.75    0    0,-3.1162 1.85944 1.67387, 0.48139 0.583915   2.1826,0.0968728   0.23537 0.0235844  0.966778
104,0.610575 0.077855        2,-4.10727  1.03805  6.62112,-4.40855  1.34636        0,1.75    0    0,failed,failed,failed
105, 1.79971 0.440611        2,-2.56284 0.350748  6.61673,-1.47688 0.889041        0,1.75    0    0,failed,failed,failed
106, 0.751851 -0.652414         2,-3.85377  1.76629  7.21156,-4.12934  1.58477        0,1.75    0    0,-1.29097 0.863598 0.876714, 3.02683 0.250736 0.295609, 0.0375899   0.182931 0.00699969   0.982382
107, 2.00546 0.620144        2,  -3.111 0.964598  6.98932,-1.99331  1.86001        0,1.75    0    0,failed,failed,failed
108, 1.81644 0.810372        2,-2.75497  1.04347  6.63227,-1.67613  2.13321        0,1.75    0    0,failed,failed,failed
109, 1.24341 0.637076        2,-2.49678 0.600376  7.12071,-2.05275  1.42967        0,1.75    0    0,-1.47558  2.05725 0.893125,2.90104 0.54228 0.75416,0.0883169  0.179237 0.0161576  0.979701
110, 1.27274 0.103839        2,-3.85448   1.4403  7.35694,-3.67474  1.95256        0,1.75    0    0,-1.78855  1.36614  1.26465, 2.41104 0.395324 0.801037,0.0570425  0.185068 0.0107611   0.98101
111,  2.69114 -0.833591         2,-3.90354  1.29598  8.17445,-2.53176 0.900415        0,1.75    0    0,-3.27831  1.80443  1.31945, 0.26418 0.602137  2.33232,0.0813541  0.225457 0.0188961  0.970667
112, 2.97242 0.212202        2,-3.77459  1.40801  7.76342,-1.98324  2.06078        0,1.75    0    0,-2.00541 0.725667  1.81278, 1.14617  0.24213 0.871888,0.0558043  0.224704 0.0128908  0.972742
113,0.862825 0.413588        2,-2.68197 0.704394  7.29105,-2.68802  1.34618        0,1.75    0    0,-1.57706  1.90927  1.45101, 1.61221 0.512964  0.81792, 0.094936   0.20688 0.0201741   0.97354
114, 0.839871 -0.164326         2,-2.60167  1.47054  6.67075,-2.46215  1.70208        0,1.75    0    0,-2.34387   1.2558  1.54632,1.38054 0.33961 1.45201,0.0540894  0.196074 0.0108326  0.979036
115, 1.40541 0.654015        2,-2.13829 0.869762  6.81692,-1.38134  1.78754        0,1.75    0    0,-2.20346  1.55585  1.17013,  2.0268 0.498604  1.34559,0.0820924   0.18813 0.0157821   0.97858
116, 2.38895 0.699421        2,-2.51505 0.863001   7.0759,-0.910273    1.8315         0,1.75    0    0,-1.18596  1.70807    1.085, 2.56433 0.371646 0.669761,0.0781303  0.166665 0.0132491  0.982824
117, 0.831666 -0.774184         2,-4.18023  2.44003  6.76119,-4.23018  2.18046        0,1.75    0    0,-0.729612   1.76951  0.926098, 2.99469 0.500879 0.113119,0.0851758  0.170682 0.0148116  0.981526
118,2.80106  0.6941       2,-3.38944  1.35806  7.65594,-1.67643  2.48812        0,1.75    0    0,failed,failed,failed
119,  2.99671 -0.553583         2,-5.11002  2.20861  7.45238,-3.31582  2.17476        0,1.75    0    0,-1.37312  2.36659  1.19938, 2.19022 0.737051 0.698738, 0.107603  0.191524 0.0211296  0.975343
120, 2.99459 0.672028        2,-4.98455  1.04936  7.62845,-3.31262  1.99983        0,1.75    0    0,-2.8007 1.95212 1.38062,0.785177  0.77677  1.88665, 0.102568  0.237662 0.0252453  0.965587
121, 0.677024 0.0766708         2,-3.46982  1.46868  7.55606,-3.86787  2.00041        0,1.75    0    0,failed,failed,failed
122,  2.07938 -0.119061         2,-4.24013  2.13762  6.54004,-2.99957  2.44144        0,1.75    0    0,-3.51438  1.85079  1.32951,0.375679 0.542758  2.30445,0.0827426  0.221765 0.0188897  0.971399
123, 2.76051 0.718484        2,-3.67437  1.32439  7.46395,-2.00804  2.43726        0,1.75    0    0,-2.72495    2.303 0.851385, 1.39257 0.607642  1.82131,   0.1101  0.218419 0.0248094  0.969307
124, 1.76264 0.614673        2,-4.57632  1.27586    7.948,-4.17579  2.27029        0,1.75    0    0,-1.63342  2.30223   1.3283, 1.82888 0.580335 0.986836, 0.101797  0.200762 0.0209802  0.974111
125,  2.75852 -0.437363         2,-5.59055  1.47702  8.40109,-4.43382  1.46285        0,1.75    0    0,-3.66109  2.12679  1.56731, 0.33008 0.595504  2.37422,0.0825291  0.238822 0.0203753  0.967335
126, 0.565139 -0.621787         2,-2.34158  1.95664  7.97455,-2.63044  2.04846        0,1.75    0    0,-3.56861  1.23426  2.17926, 1.13922 0.737725   1.7173,0.0659813  0.261604 0.0179288   0.96275
127, 1.93387 0.593619        2,-4.51609  1.05502  6.89457,-3.62437   1.8921        0,1.75    0    0,-2.33202   1.7991  1.64254,  1.0425 0.654448  1.47384, 0.101838  0.187499 0.0195485  0.976776
128, 1.5086 0.36498       2,-2.1619 1.19818 7.04424,-1.34033  1.94393        0,1.75    0    0, -3.252 1.80511 1.05626,0.497836 0.696294  2.26177,0.0721891  0.237636 0.0177126  0.968506
129,  2.31924 -0.802043         2,-3.75449  2.01974  7.32671,-2.4612 1.76961       0,1.75    0    0,-1.12763  1.82605  1.17159, 2.48501 0.427947 0.642258,0.0912566  0.165767 0.0154076  0.981813
130,0.953459 0.726987        2,-2.98099  1.33203  7.50758,-2.99264  2.49028        0,1.75    0    0,-2.00597  1.52471  1.54586, 1.6106 0.30982 1.15661,0.0948693  0.209324 0.0204091  0.973019
131, 1.86144 0.125292        2,-4.62486  1.85086  7.72496,-4.0409 2.48739       0,1.75    0    0,-2.77475  2.39291 0.991123,0.87903 1.00431 1.86065, 0.099786  0.206205 0.0211435  0.973178
132,  1.05562 -0.694991         2,-2.57498  1.31158  7.62012,-2.41003  1.07025        0,1.75    0    0,failed,failed,failed
133, 0.909518 0.0127662         2,-3.15014  1.70817  8.47683,-3.42465  2.36297        0,1.75    0    0,-2.04756 0.885627  1.71309, 1.52189 0.234892   1.0938,0.0619067  0.193613 0.0122425  0.979046
134,  2.32622 0.0863773         2,-4.76176  1.54891  7.71416,-3.73422  2.05773        0,1.75    0    0,-3.02528  2.14642  1.76162,0.199558  0.78069  2.05554,0.0995273  0.211259 0.0216293  0.972109
135,  1.43531 -0.458783         2,-2.72818  1.97461   7.2858,-2.1265  2.1192       0,1.75    0    0,-3.18106  1.87779  1.58184,0.722707 0.723563  1.98734,0.0861313  0.241509 0.0215262  0.966329
136,    1.0655 -0.0755843          2,-2.51437  1.74345  8.33815,-2.42202  2.34264        0,1.75    0    0,-1.81746  1.89552  1.39005, 1.95229 0.488824  1.08805,  0.10659  0.184988 0.0201876  0.976735
137,   2.62971 -0.0937738          2,-3.60522  0.75586  8.48888,-2.31777 0.943502        0,1.75    0    0,-2.0883 2.11124 1.77483, 1.12981 0.632659  1.26222,  0.10741  0.188579 0.0207544  0.975946
138, 0.893358 -0.284076         2,-3.89622  1.09851  8.40078,-4.37914  1.20246        0,1.75    0    0,-1.83577 0.842447  1.85396,0.972447 0.256594 0.734412,0.0474809  0.221137 0.0107797  0.974027
139, 1.44032 0.539513        2,-4.11551 0.908768   7.7701,-3.93725  1.72696        0,1.75    0    0,failed,failed,failed
140, 1.72815 0.237058        2,-2.71878  1.00673  8.09173,-2.01369  1.62262        0,1.75    0    0,failed,failed,failed
141, 2.64703 -0.39434        2,-3.51925  1.26261   7.6319,-1.9828 1.26671       0,1.75    0    0,-1.66102  1.49203  1.69769,  1.4629 0.410613 0.790134,0.0744959  0.193191 0.0147124  0.978218
142, 2.14727 0.334286        2,-4.06681 0.633686  6.61707,-2.83778  1.11105        0,1.75    0    0,-1.59285  1.12681  1.44449, 1.78057 0.345369 0.602551,0.0689631  0.208597 0.0147475  0.975456
143, 2.18052 0.663942        2, -4.8474 0.438605  8.36579,-4.22067  1.24314        0,1.75    0    0,-2.42184  1.04624  1.23415, 1.84661 0.253936  1.34161, 0.044225  0.220495 0.0100083  0.974334
